Gene stable ID,42afa501-db93-4611-ae86-14d6dd9e457c
ENSG00000258128,4
ENSG00000258130,4
ENSG00000258131,0
ENSG00000258133,0
ENSG00000258134,0
ENSG00000258135,0
ENSG00000258136,4
ENSG00000258137,2
ENSG00000258140,0
ENSG00000258142,0
ENSG00000258144,4
ENSG00000258148,0
ENSG00000258150,0
ENSG00000258153,2
ENSG00000258154,0
ENSG00000258159,0
ENSG00000258162,0
ENSG00000258167,0
ENSG00000258168,10
ENSG00000258169,0
ENSG00000258170,0
ENSG00000258171,0
ENSG00000258172,0
ENSG00000258173,0
ENSG00000258175,1
ENSG00000258177,0
ENSG00000258178,0
ENSG00000258179,0
ENSG00000258181,5
ENSG00000258183,0
ENSG00000258184,0
ENSG00000258185,0
ENSG00000258186,0
ENSG00000258193,0
ENSG00000258196,0
ENSG00000258197,0
ENSG00000258199,100
ENSG00000258202,0
ENSG00000258203,0
ENSG00000258204,0
ENSG00000258205,0
ENSG00000258206,0
ENSG00000258210,2
ENSG00000258212,0
ENSG00000258214,0
ENSG00000258215,0
ENSG00000258216,0
ENSG00000258220,0
ENSG00000258223,0
ENSG00000258224,0
ENSG00000258225,0
ENSG00000258227,269
ENSG00000258230,0
ENSG00000258231,0
ENSG00000258232,1
ENSG00000258233,0
ENSG00000258234,0
ENSG00000258235,0
ENSG00000258239,0
ENSG00000258240,2
ENSG00000258244,0
ENSG00000258245,7
ENSG00000258247,0
ENSG00000258249,1
ENSG00000258251,0
ENSG00000258253,0
ENSG00000258254,0
ENSG00000258256,0
ENSG00000258260,1
ENSG00000258262,0
ENSG00000258265,0
ENSG00000258268,0
ENSG00000258271,0
ENSG00000258272,0
ENSG00000258273,0
ENSG00000258274,26
ENSG00000258275,0
ENSG00000258278,0
ENSG00000258279,5
ENSG00000258280,0
ENSG00000258282,4
ENSG00000258283,0
ENSG00000258284,3
ENSG00000258285,0
ENSG00000258288,0
ENSG00000258289,1848
ENSG00000258290,0
ENSG00000258292,0
ENSG00000258294,0
ENSG00000258297,181
ENSG00000258300,1
ENSG00000258301,24
ENSG00000258302,9
ENSG00000258303,2
ENSG00000258304,0
ENSG00000258308,0
ENSG00000258311,10
ENSG00000258312,0
ENSG00000258313,0
ENSG00000258314,43
ENSG00000258315,229
ENSG00000258316,0
ENSG00000258317,1
ENSG00000258320,1
ENSG00000258323,0
ENSG00000258324,0
ENSG00000258325,13
ENSG00000258331,0
ENSG00000258332,0
ENSG00000258334,4
ENSG00000258336,0
ENSG00000258337,0
ENSG00000258338,0
ENSG00000258342,0
ENSG00000258343,1
ENSG00000258344,0
ENSG00000258345,0
ENSG00000258346,0
ENSG00000258350,0
ENSG00000258352,7
ENSG00000258354,0
ENSG00000258355,0
ENSG00000258357,0
ENSG00000258358,0
ENSG00000258359,3
ENSG00000258360,0
ENSG00000258364,0
ENSG00000258365,7
ENSG00000258366,62
ENSG00000258367,0
ENSG00000258368,0
ENSG00000258369,0
ENSG00000258373,1
ENSG00000258375,0
ENSG00000258376,375
ENSG00000258377,0
ENSG00000258378,2
ENSG00000258379,0
ENSG00000258380,0
ENSG00000258381,0
ENSG00000258383,0
ENSG00000258384,11
ENSG00000258385,0
ENSG00000258386,4
ENSG00000258387,0
ENSG00000258388,21
ENSG00000258390,0
ENSG00000258392,0
ENSG00000258393,0
ENSG00000258394,0
ENSG00000258397,0
ENSG00000258399,3
ENSG00000258400,0
ENSG00000258401,0
ENSG00000258402,0
ENSG00000258404,1
ENSG00000258405,10
ENSG00000258406,0
ENSG00000258407,0
ENSG00000258408,1
ENSG00000258410,0
ENSG00000258411,0
ENSG00000258412,0
ENSG00000258413,0
ENSG00000258414,18
ENSG00000258415,0
ENSG00000258416,0
ENSG00000258417,0
ENSG00000258418,3
ENSG00000258419,0
ENSG00000258420,0
ENSG00000258421,0
ENSG00000258422,0
ENSG00000258423,0
ENSG00000258424,11
ENSG00000258425,0
ENSG00000258426,0
ENSG00000258427,33
ENSG00000258428,2
ENSG00000258429,230
ENSG00000258430,0
ENSG00000258431,0
ENSG00000258433,0
ENSG00000258435,4
ENSG00000258436,0
ENSG00000258437,0
ENSG00000258438,0
ENSG00000258439,0
ENSG00000258440,0
ENSG00000258441,237
ENSG00000258443,0
ENSG00000258444,0
ENSG00000258445,0
ENSG00000258446,0
ENSG00000258448,0
ENSG00000258449,0
ENSG00000258450,0
ENSG00000258451,2
ENSG00000258452,1
ENSG00000258453,0
ENSG00000258454,0
ENSG00000258455,0
ENSG00000258456,0
ENSG00000258457,35
ENSG00000258458,17
ENSG00000258459,0
ENSG00000258460,0
ENSG00000258461,5
ENSG00000258462,0
ENSG00000258463,0
ENSG00000258464,0
ENSG00000258465,0
ENSG00000258466,0
ENSG00000258467,0
ENSG00000258468,0
ENSG00000258469,4
ENSG00000258471,1
ENSG00000258472,18
ENSG00000258473,0
ENSG00000258474,29
ENSG00000258476,1
ENSG00000258477,14
ENSG00000258478,0
ENSG00000258479,3
ENSG00000258480,3
ENSG00000258481,16
ENSG00000258482,0
ENSG00000258483,0
ENSG00000258484,26
ENSG00000258485,0
ENSG00000258486,0
ENSG00000258487,0
ENSG00000258488,0
ENSG00000258489,0
ENSG00000258490,0
ENSG00000258491,1
ENSG00000258493,1
ENSG00000258494,0
ENSG00000258496,0
ENSG00000258497,0
ENSG00000258498,58
ENSG00000258499,0
ENSG00000258500,1
ENSG00000258501,1
ENSG00000258502,2
ENSG00000258503,0
ENSG00000258504,0
ENSG00000258505,0
ENSG00000258506,0
ENSG00000258507,0
ENSG00000258509,0
ENSG00000258510,0
ENSG00000258511,0
ENSG00000258512,16
ENSG00000258513,2
ENSG00000258515,6
ENSG00000258516,0
ENSG00000258517,0
ENSG00000258519,0
ENSG00000258520,11
ENSG00000258521,5
ENSG00000258524,1
ENSG00000258525,26
ENSG00000258526,2
ENSG00000258527,1
ENSG00000258529,0
ENSG00000258531,0
ENSG00000258532,0
ENSG00000258534,16
ENSG00000258535,2
ENSG00000258536,0
ENSG00000258537,0
ENSG00000258538,0
ENSG00000258539,3
ENSG00000258540,0
ENSG00000258541,0
ENSG00000258542,0
ENSG00000258544,0
ENSG00000258545,63
ENSG00000258546,0
ENSG00000258548,0
ENSG00000258549,0
ENSG00000258550,0
ENSG00000258551,0
ENSG00000258552,0
ENSG00000258553,2
ENSG00000258554,0
ENSG00000258555,3
ENSG00000258556,0
ENSG00000258557,0
ENSG00000258558,1
ENSG00000258559,5
ENSG00000258560,24
ENSG00000258561,22
ENSG00000258562,1
ENSG00000258563,0
ENSG00000258564,0
ENSG00000258565,0
ENSG00000258566,0
ENSG00000258567,0
ENSG00000258568,16
ENSG00000258569,1
ENSG00000258570,0
ENSG00000258571,0
ENSG00000258572,26
ENSG00000258573,0
ENSG00000258576,0
ENSG00000258577,0
ENSG00000258578,0
ENSG00000258580,0
ENSG00000258581,1
ENSG00000258582,0
ENSG00000258583,1
ENSG00000258584,26
ENSG00000258585,0
ENSG00000258586,4
ENSG00000258587,0
ENSG00000258588,0
ENSG00000258590,8
ENSG00000258591,2
ENSG00000258592,3
ENSG00000258593,7
ENSG00000258594,0
ENSG00000258595,0
ENSG00000258597,0
ENSG00000258598,0
ENSG00000258599,10
ENSG00000258600,0
ENSG00000258601,0
ENSG00000258602,3
ENSG00000258603,1
ENSG00000258604,0
ENSG00000258605,0
ENSG00000258608,1
ENSG00000258609,0
ENSG00000258610,0
ENSG00000258611,0
ENSG00000258613,9
ENSG00000258615,1
ENSG00000258616,1
ENSG00000258618,0
ENSG00000258619,0
ENSG00000258620,0
ENSG00000258622,0
ENSG00000258623,16
ENSG00000258624,0
ENSG00000258625,0
ENSG00000258626,5
ENSG00000258627,1
ENSG00000258628,1
ENSG00000258629,0
ENSG00000258630,0
ENSG00000258631,0
ENSG00000258632,0
ENSG00000258633,0
ENSG00000258634,129
ENSG00000258636,0
ENSG00000258637,0
ENSG00000258638,2
ENSG00000258639,0
ENSG00000258640,2
ENSG00000258641,0
ENSG00000258642,0
ENSG00000258643,10
ENSG00000258644,17
ENSG00000258645,6
ENSG00000258646,0
ENSG00000258647,0
ENSG00000258648,1
ENSG00000258649,0
ENSG00000258650,0
ENSG00000258651,0
ENSG00000258652,0
ENSG00000258653,2
ENSG00000258654,0
ENSG00000258655,468
ENSG00000258656,0
ENSG00000258657,2
ENSG00000258658,0
ENSG00000258659,17
ENSG00000258660,0
ENSG00000258661,3
ENSG00000258662,0
ENSG00000258663,0
ENSG00000258665,0
ENSG00000258666,0
ENSG00000258667,1
ENSG00000258668,0
ENSG00000258670,6
ENSG00000258671,0
ENSG00000258672,0
ENSG00000258673,4
ENSG00000258674,40
ENSG00000258675,0
ENSG00000258676,0
ENSG00000258677,0
ENSG00000258678,0
ENSG00000258679,1
ENSG00000258680,0
ENSG00000258681,0
ENSG00000258682,8
ENSG00000258683,0
ENSG00000258684,0
ENSG00000258685,0
ENSG00000258687,0
ENSG00000258689,12
ENSG00000258690,0
ENSG00000258691,0
ENSG00000258692,0
ENSG00000258693,0
ENSG00000258694,0
ENSG00000258695,0
ENSG00000258696,0
ENSG00000258698,0
ENSG00000258699,0
ENSG00000258700,0
ENSG00000258701,230
ENSG00000258702,1
ENSG00000258703,0
ENSG00000258704,14
ENSG00000258705,0
ENSG00000258706,0
ENSG00000258707,0
ENSG00000258708,79
ENSG00000258710,0
ENSG00000258711,12
ENSG00000258712,0
ENSG00000258713,4
ENSG00000258716,0
ENSG00000258717,5
ENSG00000258718,0
ENSG00000258719,0
ENSG00000258721,0
ENSG00000258722,0
ENSG00000258723,0
ENSG00000258724,0
ENSG00000258725,1
ENSG00000258726,0
ENSG00000258727,28
ENSG00000258728,0
ENSG00000258729,0
ENSG00000258730,0
ENSG00000258731,0
ENSG00000258732,2
ENSG00000258733,8
ENSG00000258734,25
ENSG00000258735,19
ENSG00000258736,0
ENSG00000258737,0
ENSG00000258738,98
ENSG00000258739,1
ENSG00000258740,0
ENSG00000258741,26
ENSG00000258742,0
ENSG00000258743,24
ENSG00000258744,44
ENSG00000258745,0
ENSG00000258746,0
ENSG00000258747,0
ENSG00000258748,5
ENSG00000258749,0
ENSG00000258750,0
ENSG00000258751,0
ENSG00000258752,0
ENSG00000258753,0
ENSG00000258754,2
ENSG00000258757,0
ENSG00000258758,0
ENSG00000258759,1
ENSG00000258760,0
ENSG00000258761,0
ENSG00000258762,0
ENSG00000258763,1
ENSG00000258764,0
ENSG00000258765,0
ENSG00000258766,0
ENSG00000258767,0
ENSG00000258768,20
ENSG00000258769,1
ENSG00000258770,0
ENSG00000258771,1
ENSG00000258772,1
ENSG00000258773,0
ENSG00000258774,5
ENSG00000258776,0
ENSG00000258777,17
ENSG00000258778,0
ENSG00000258779,0
ENSG00000258780,0
ENSG00000258781,0
ENSG00000258782,0
ENSG00000258783,0
ENSG00000258784,0
ENSG00000258785,0
ENSG00000258786,0
ENSG00000258787,1
ENSG00000258788,2
ENSG00000258789,11
ENSG00000258790,3
ENSG00000258791,0
ENSG00000258792,0
ENSG00000258793,4
ENSG00000258794,38
ENSG00000258795,0
ENSG00000258796,0
ENSG00000258797,0
ENSG00000258798,7
ENSG00000258799,0
ENSG00000258800,0
ENSG00000258802,0
ENSG00000258803,0
ENSG00000258804,0
ENSG00000258805,0
ENSG00000258806,0
ENSG00000258807,0
ENSG00000258808,0
ENSG00000258809,3
ENSG00000258810,11
ENSG00000258811,15
ENSG00000258812,0
ENSG00000258813,18
ENSG00000258814,0
ENSG00000258815,0
ENSG00000258816,0
ENSG00000258817,0
ENSG00000258818,69
ENSG00000258819,2
ENSG00000258820,1
ENSG00000258822,0
ENSG00000258823,0
ENSG00000258824,26
ENSG00000258825,0
ENSG00000258826,0
ENSG00000258827,0
ENSG00000258828,0
ENSG00000258829,0
ENSG00000258830,2
ENSG00000258831,0
ENSG00000258834,0
ENSG00000258835,0
ENSG00000258836,0
ENSG00000258837,5
ENSG00000258838,3
ENSG00000258839,32
ENSG00000258841,3
ENSG00000258842,0
ENSG00000258843,0
ENSG00000258844,0
ENSG00000258845,0
ENSG00000258846,2
ENSG00000258847,1
ENSG00000258848,0
ENSG00000258849,0
ENSG00000258850,0
ENSG00000258851,1
ENSG00000258853,0
ENSG00000258854,0
ENSG00000258855,0
ENSG00000258856,0
ENSG00000258857,3
ENSG00000258858,0
ENSG00000258859,0
ENSG00000258860,0
ENSG00000258861,0
ENSG00000258863,0
ENSG00000258864,0
ENSG00000258866,0
ENSG00000258867,8
ENSG00000258868,1
ENSG00000258869,0
ENSG00000258870,0
ENSG00000258871,4
ENSG00000258872,0
ENSG00000258873,0
ENSG00000258874,0
ENSG00000258875,13
ENSG00000258876,0
ENSG00000258877,0
ENSG00000258878,0
ENSG00000258879,0
ENSG00000258881,6
ENSG00000258882,3
ENSG00000258883,0
ENSG00000258884,44
ENSG00000258885,0
ENSG00000258886,0
ENSG00000258887,0
ENSG00000258888,0
ENSG00000258890,1840
ENSG00000258891,1
ENSG00000258892,0
ENSG00000258893,1
ENSG00000258894,0
ENSG00000258895,1
ENSG00000258896,0
ENSG00000258897,0
ENSG00000258899,0
ENSG00000258900,28
ENSG00000258901,0
ENSG00000258902,0
ENSG00000258903,0
ENSG00000258904,3
ENSG00000258905,0
ENSG00000258906,0
ENSG00000258907,0
ENSG00000258908,0
ENSG00000258909,0
ENSG00000258910,69
ENSG00000258912,0
ENSG00000258913,3
ENSG00000258914,1
ENSG00000258915,0
ENSG00000258916,0
ENSG00000258917,0
ENSG00000258918,1
ENSG00000258919,5
ENSG00000258920,78
ENSG00000258921,0
ENSG00000258922,0
ENSG00000258923,0
ENSG00000258924,2
ENSG00000258925,9
ENSG00000258926,1
ENSG00000258927,0
ENSG00000258928,0
ENSG00000258929,60
ENSG00000258930,0
ENSG00000258931,0
ENSG00000258932,0
ENSG00000258933,0
ENSG00000258934,0
ENSG00000258935,3
ENSG00000258938,23
ENSG00000258940,26
ENSG00000258941,0
ENSG00000258942,4
ENSG00000258943,3
ENSG00000258944,0
ENSG00000258945,1
ENSG00000258946,4
ENSG00000258947,421
ENSG00000258948,1
ENSG00000258949,2
ENSG00000258951,1
ENSG00000258952,16
ENSG00000258954,0
ENSG00000258955,10
ENSG00000258956,1
ENSG00000258957,9
ENSG00000258958,0
ENSG00000258959,12
ENSG00000258960,0
ENSG00000258962,0
ENSG00000258963,0
ENSG00000258964,0
ENSG00000258965,0
ENSG00000258966,0
ENSG00000258967,0
ENSG00000258968,0
ENSG00000258969,0
ENSG00000258970,0
ENSG00000258971,0
ENSG00000258972,0
ENSG00000258973,1
ENSG00000258975,0
ENSG00000258976,5
ENSG00000258977,0
ENSG00000258978,0
ENSG00000258979,0
ENSG00000258980,0
ENSG00000258981,0
ENSG00000258982,13
ENSG00000258983,0
ENSG00000258984,0
ENSG00000258985,0
ENSG00000258986,1934
ENSG00000258987,3
ENSG00000258988,1
ENSG00000258989,0
ENSG00000258990,0
ENSG00000258991,0
ENSG00000258992,0
ENSG00000258993,0
ENSG00000258994,0
ENSG00000258995,0
ENSG00000258996,0
ENSG00000258997,0
ENSG00000258998,0
ENSG00000258999,18
ENSG00000259000,0
ENSG00000259001,3
ENSG00000259002,3
ENSG00000259003,0
ENSG00000259004,7
ENSG00000259005,3
ENSG00000259006,0
ENSG00000259007,0
ENSG00000259008,0
ENSG00000259009,0
ENSG00000259010,4
ENSG00000259011,0
ENSG00000259012,0
ENSG00000259013,0
ENSG00000259015,8
ENSG00000259016,0
ENSG00000259017,0
ENSG00000259018,0
ENSG00000259019,2
ENSG00000259020,52
ENSG00000259021,0
ENSG00000259022,0
ENSG00000259023,3
ENSG00000259024,22
ENSG00000259025,0
ENSG00000259026,0
ENSG00000259028,0
ENSG00000259029,0
ENSG00000259030,25
ENSG00000259031,2
ENSG00000259032,12
ENSG00000259033,3
ENSG00000259035,0
ENSG00000259036,0
ENSG00000259037,0
ENSG00000259038,31
ENSG00000259039,0
ENSG00000259040,10
ENSG00000259041,0
ENSG00000259042,1
ENSG00000259043,1
ENSG00000259044,0
ENSG00000259045,4
ENSG00000259046,0
ENSG00000259047,0
ENSG00000259048,0
ENSG00000259049,0
ENSG00000259050,0
ENSG00000259051,22
ENSG00000259052,0
ENSG00000259053,0
ENSG00000259054,5
ENSG00000259055,0
ENSG00000259056,0
ENSG00000259057,0
ENSG00000259058,0
ENSG00000259059,0
ENSG00000259060,0
ENSG00000259061,0
ENSG00000259062,7
ENSG00000259064,0
ENSG00000259065,45
ENSG00000259066,4
ENSG00000259067,0
ENSG00000259068,0
ENSG00000259069,0
ENSG00000259070,30
ENSG00000259071,0
ENSG00000259072,0
ENSG00000259073,0
ENSG00000259074,0
ENSG00000259075,13
ENSG00000259076,0
ENSG00000259077,0
ENSG00000259078,5
ENSG00000259079,1
ENSG00000259080,0
ENSG00000259081,1
ENSG00000259082,0
ENSG00000259083,14
ENSG00000259084,0
ENSG00000259086,1
ENSG00000259087,41
ENSG00000259088,3
ENSG00000259089,0
ENSG00000259090,0
ENSG00000259091,0
ENSG00000259092,2
ENSG00000259093,5
ENSG00000259094,0
ENSG00000259095,0
ENSG00000259096,1
ENSG00000259097,0
ENSG00000259098,0
ENSG00000259099,3
ENSG00000259100,0
ENSG00000259102,0
ENSG00000259103,0
ENSG00000259104,0
ENSG00000259105,1
ENSG00000259106,0
ENSG00000259107,0
ENSG00000259108,0
ENSG00000259109,0
ENSG00000259110,0
ENSG00000259111,0
ENSG00000259112,0
ENSG00000259113,0
ENSG00000259115,0
ENSG00000259116,3
ENSG00000259117,0
ENSG00000259118,6
ENSG00000259119,0
ENSG00000259120,0
ENSG00000259121,0
ENSG00000259122,0
ENSG00000259123,0
ENSG00000259124,9
ENSG00000259125,1
ENSG00000259126,0
ENSG00000259129,5
ENSG00000259130,1
ENSG00000259132,0
ENSG00000259133,0
ENSG00000259134,21
ENSG00000259135,0
ENSG00000259136,0
ENSG00000259137,2
ENSG00000259138,4
ENSG00000259140,0
ENSG00000259142,0
ENSG00000259143,0
ENSG00000259144,1
ENSG00000259146,38
ENSG00000259148,0
ENSG00000259149,0
ENSG00000259150,0
ENSG00000259151,0
ENSG00000259152,0
ENSG00000259153,276
ENSG00000259154,0
ENSG00000259155,0
ENSG00000259156,0
ENSG00000259157,0
ENSG00000259158,2
ENSG00000259159,2
ENSG00000259160,0
ENSG00000259161,0
ENSG00000259162,3
ENSG00000259163,0
ENSG00000259164,1
ENSG00000259165,1
ENSG00000259166,0
ENSG00000259167,0
ENSG00000259168,0
ENSG00000259169,1
ENSG00000259170,0
ENSG00000259171,7
ENSG00000259172,16
ENSG00000259173,0
ENSG00000259175,0
ENSG00000259176,0
ENSG00000259177,0
ENSG00000259178,0
ENSG00000259179,0
ENSG00000259180,0
ENSG00000259181,0
ENSG00000259182,3
ENSG00000259183,0
ENSG00000259185,0
ENSG00000259186,1
ENSG00000259187,0
ENSG00000259188,1
ENSG00000259191,2
ENSG00000259192,1
ENSG00000259194,0
ENSG00000259195,0
ENSG00000259196,0
ENSG00000259198,1
ENSG00000259199,0
ENSG00000259200,2
ENSG00000259201,0
ENSG00000259202,0
ENSG00000259203,0
ENSG00000259204,2
ENSG00000259205,14
ENSG00000259207,151
ENSG00000259208,0
ENSG00000259209,10
ENSG00000259211,4
ENSG00000259212,2
ENSG00000259213,0
ENSG00000259214,0
ENSG00000259215,5
ENSG00000259216,1
ENSG00000259217,0
ENSG00000259218,1
ENSG00000259219,0
ENSG00000259221,1
ENSG00000259222,0
ENSG00000259223,0
ENSG00000259224,1
ENSG00000259225,13
ENSG00000259227,0
ENSG00000259228,0
ENSG00000259229,0
ENSG00000259230,7
ENSG00000259231,0
ENSG00000259232,0
ENSG00000259234,0
ENSG00000259235,2
ENSG00000259236,1
ENSG00000259237,0
ENSG00000259238,3
ENSG00000259239,0
ENSG00000259240,0
ENSG00000259241,0
ENSG00000259242,0
ENSG00000259244,1
ENSG00000259245,0
ENSG00000259246,0
ENSG00000259247,0
ENSG00000259248,20
ENSG00000259250,12
ENSG00000259251,12
ENSG00000259252,0
ENSG00000259254,0
ENSG00000259255,0
ENSG00000259256,0
ENSG00000259257,2
ENSG00000259258,1
ENSG00000259259,0
ENSG00000259261,5
ENSG00000259262,1
ENSG00000259264,7
ENSG00000259265,0
ENSG00000259266,0
ENSG00000259267,0
ENSG00000259268,0
ENSG00000259269,0
ENSG00000259270,0
ENSG00000259271,6
ENSG00000259273,0
ENSG00000259274,0
ENSG00000259275,6
ENSG00000259276,0
ENSG00000259277,0
ENSG00000259278,0
ENSG00000259279,0
ENSG00000259280,0
ENSG00000259281,0
ENSG00000259282,0
ENSG00000259283,1
ENSG00000259284,1
ENSG00000259285,0
ENSG00000259286,0
ENSG00000259287,0
ENSG00000259288,3
ENSG00000259289,1
ENSG00000259290,1
ENSG00000259291,209
ENSG00000259293,0
ENSG00000259294,0
ENSG00000259295,10
ENSG00000259296,0
ENSG00000259298,9
ENSG00000259299,4
ENSG00000259300,2
ENSG00000259301,0
ENSG00000259302,0
ENSG00000259303,2
ENSG00000259304,0
ENSG00000259305,48
ENSG00000259306,0
ENSG00000259307,0
ENSG00000259308,0
ENSG00000259309,0
ENSG00000259312,0
ENSG00000259314,0
ENSG00000259315,3
ENSG00000259316,4
ENSG00000259317,0
ENSG00000259318,1
ENSG00000259319,19
ENSG00000259320,0
ENSG00000259321,2
ENSG00000259322,1
ENSG00000259324,0
ENSG00000259326,0
ENSG00000259327,0
ENSG00000259330,718
ENSG00000259331,0
ENSG00000259332,3
ENSG00000259333,0
ENSG00000259334,0
ENSG00000259335,0
ENSG00000259336,3
ENSG00000259337,30
ENSG00000259338,4
ENSG00000259339,0
ENSG00000259340,0
ENSG00000259341,0
ENSG00000259342,29
ENSG00000259343,23
ENSG00000259345,11
ENSG00000259346,0
ENSG00000259347,0
ENSG00000259348,0
ENSG00000259349,20
ENSG00000259350,0
ENSG00000259351,1
ENSG00000259352,0
ENSG00000259353,1
ENSG00000259354,14
ENSG00000259356,0
ENSG00000259357,0
ENSG00000259358,2
ENSG00000259359,0
ENSG00000259360,0
ENSG00000259361,0
ENSG00000259362,93
ENSG00000259363,30
ENSG00000259364,0
ENSG00000259365,0
ENSG00000259366,22
ENSG00000259367,2
ENSG00000259368,0
ENSG00000259369,1
ENSG00000259370,255
ENSG00000259371,2
ENSG00000259372,5
ENSG00000259374,0
ENSG00000259375,0
ENSG00000259376,4
ENSG00000259377,0
ENSG00000259378,2
ENSG00000259379,0
ENSG00000259380,2
ENSG00000259381,3
ENSG00000259383,0
ENSG00000259384,3
ENSG00000259385,0
ENSG00000259388,0
ENSG00000259389,0
ENSG00000259390,1
ENSG00000259392,0
ENSG00000259393,0
ENSG00000259394,9
ENSG00000259395,0
ENSG00000259396,0
ENSG00000259397,4
ENSG00000259398,0
ENSG00000259399,23
ENSG00000259402,0
ENSG00000259403,0
ENSG00000259404,0
ENSG00000259405,9
ENSG00000259407,2
ENSG00000259408,5
ENSG00000259409,0
ENSG00000259410,0
ENSG00000259411,2
ENSG00000259413,0
ENSG00000259414,0
ENSG00000259415,0
ENSG00000259416,1
ENSG00000259417,100
ENSG00000259418,0
ENSG00000259419,6
ENSG00000259420,16
ENSG00000259421,0
ENSG00000259422,0
ENSG00000259423,0
ENSG00000259424,0
ENSG00000259425,3
ENSG00000259426,26
ENSG00000259427,0
ENSG00000259428,0
ENSG00000259429,20
ENSG00000259430,10
ENSG00000259431,318
ENSG00000259432,0
ENSG00000259433,0
ENSG00000259434,0
ENSG00000259435,0
ENSG00000259436,4
ENSG00000259437,0
ENSG00000259438,4
ENSG00000259439,127
ENSG00000259440,0
ENSG00000259441,3
ENSG00000259442,1
ENSG00000259443,0
ENSG00000259444,0
ENSG00000259445,0
ENSG00000259446,0
ENSG00000259447,1
ENSG00000259448,6
ENSG00000259449,0
ENSG00000259450,6
ENSG00000259452,0
ENSG00000259453,0
ENSG00000259454,0
ENSG00000259456,30
ENSG00000259457,0
ENSG00000259458,0
ENSG00000259459,14
ENSG00000259460,2
ENSG00000259461,0
ENSG00000259462,2
ENSG00000259463,0
ENSG00000259464,0
ENSG00000259465,0
ENSG00000259466,2
ENSG00000259467,0
ENSG00000259468,0
ENSG00000259469,0
ENSG00000259470,1
ENSG00000259471,0
ENSG00000259473,0
ENSG00000259474,0
ENSG00000259475,0
ENSG00000259476,0
ENSG00000259477,0
ENSG00000259478,0
ENSG00000259479,97
ENSG00000259481,0
ENSG00000259482,0
ENSG00000259483,1
ENSG00000259485,0
ENSG00000259488,23
ENSG00000259489,0
ENSG00000259490,166
ENSG00000259493,11
ENSG00000259494,498
ENSG00000259495,122
ENSG00000259496,0
ENSG00000259498,41
ENSG00000259499,0
ENSG00000259500,0
ENSG00000259502,7
ENSG00000259503,0
ENSG00000259504,0
ENSG00000259505,0
ENSG00000259507,0
ENSG00000259508,5
ENSG00000259509,0
ENSG00000259511,5
ENSG00000259512,1
ENSG00000259513,0
ENSG00000259514,1
ENSG00000259515,4
ENSG00000259516,7
ENSG00000259517,47
ENSG00000259518,0
ENSG00000259519,0
ENSG00000259520,1
ENSG00000259521,3
ENSG00000259522,0
ENSG00000259523,15
ENSG00000259525,0
ENSG00000259527,0
ENSG00000259528,2
ENSG00000259529,16
ENSG00000259530,0
ENSG00000259531,5
ENSG00000259532,0
ENSG00000259533,0
ENSG00000259534,0
ENSG00000259535,0
ENSG00000259536,7
ENSG00000259538,2
ENSG00000259539,0
ENSG00000259540,0
ENSG00000259541,0
ENSG00000259542,0
ENSG00000259543,0
ENSG00000259544,0
ENSG00000259545,0
ENSG00000259546,0
ENSG00000259547,1
ENSG00000259548,0
ENSG00000259550,0
ENSG00000259551,0
ENSG00000259553,1
ENSG00000259554,0
ENSG00000259555,0
ENSG00000259556,6
ENSG00000259557,0
ENSG00000259558,0
ENSG00000259560,0
ENSG00000259561,0
ENSG00000259562,4
ENSG00000259563,0
ENSG00000259564,0
ENSG00000259565,1
ENSG00000259569,0
ENSG00000259570,0
ENSG00000259571,0
ENSG00000259572,0
ENSG00000259573,0
ENSG00000259575,0
ENSG00000259577,11
ENSG00000259579,0
ENSG00000259580,0
ENSG00000259581,0
ENSG00000259582,0
ENSG00000259583,77
ENSG00000259584,4
ENSG00000259585,2
ENSG00000259586,0
ENSG00000259587,0
ENSG00000259588,0
ENSG00000259589,1
ENSG00000259590,3
ENSG00000259591,0
ENSG00000259592,6
ENSG00000259593,0
ENSG00000259594,0
ENSG00000259595,2
ENSG00000259598,0
ENSG00000259600,0
ENSG00000259601,0
ENSG00000259602,0
ENSG00000259603,0
ENSG00000259604,17
ENSG00000259605,31
ENSG00000259607,0
ENSG00000259608,0
ENSG00000259609,0
ENSG00000259610,0
ENSG00000259611,0
ENSG00000259612,30
ENSG00000259614,0
ENSG00000259615,0
ENSG00000259616,114
ENSG00000259617,0
ENSG00000259618,3
ENSG00000259619,0
ENSG00000259620,0
ENSG00000259621,0
ENSG00000259622,1
ENSG00000259623,987
ENSG00000259624,0
ENSG00000259626,0
ENSG00000259627,0
ENSG00000259628,1
ENSG00000259630,2
ENSG00000259631,0
ENSG00000259632,2
ENSG00000259633,0
ENSG00000259635,2
ENSG00000259636,0
ENSG00000259637,0
ENSG00000259639,0
ENSG00000259641,2
ENSG00000259642,175
ENSG00000259644,2
ENSG00000259645,1
ENSG00000259646,0
ENSG00000259647,1
ENSG00000259648,2
ENSG00000259649,0
ENSG00000259650,0
ENSG00000259651,0
ENSG00000259652,0
ENSG00000259654,1
ENSG00000259655,0
ENSG00000259656,0
ENSG00000259657,1
ENSG00000259658,3
ENSG00000259659,6
ENSG00000259660,1
ENSG00000259661,0
ENSG00000259663,6
ENSG00000259664,0
ENSG00000259665,2
ENSG00000259666,1
ENSG00000259668,5
ENSG00000259669,0
