Gene stable ID,9ca1b249-c310-4c30-83ea-2558b46f5332
ENSG00000153956,1281
ENSG00000153975,823
ENSG00000153976,3
ENSG00000153982,426
ENSG00000153989,3519
ENSG00000153993,687
ENSG00000154001,3314
ENSG00000154007,0
ENSG00000154016,16
ENSG00000154025,12
ENSG00000154027,11
ENSG00000154040,777
ENSG00000154059,5023
ENSG00000154065,1377
ENSG00000154079,1088
ENSG00000154080,1
ENSG00000154096,1960
ENSG00000154099,142
ENSG00000154102,9
ENSG00000154114,1216
ENSG00000154118,25
ENSG00000154122,25907
ENSG00000154124,3336
ENSG00000154127,124
ENSG00000154133,309
ENSG00000154134,138
ENSG00000154143,0
ENSG00000154144,572
ENSG00000154146,315
ENSG00000154153,4640
ENSG00000154162,0
ENSG00000154165,23
ENSG00000154174,7631
ENSG00000154175,300
ENSG00000154188,32
ENSG00000154198,0
ENSG00000154217,1210
ENSG00000154222,2098
ENSG00000154227,363
ENSG00000154229,122
ENSG00000154237,5040
ENSG00000154240,102
ENSG00000154252,388
ENSG00000154258,36
ENSG00000154262,40
ENSG00000154263,25
ENSG00000154265,833
ENSG00000154269,15
ENSG00000154274,237
ENSG00000154277,5789
ENSG00000154305,5702
ENSG00000154309,344
ENSG00000154310,28
ENSG00000154316,1
ENSG00000154319,11
ENSG00000154328,1618
ENSG00000154330,69
ENSG00000154342,2
ENSG00000154358,2238
ENSG00000154359,683
ENSG00000154370,2354
ENSG00000154380,10725
ENSG00000154415,0
ENSG00000154429,1434
ENSG00000154438,0
ENSG00000154447,5103
ENSG00000154451,358
ENSG00000154473,4151
ENSG00000154478,0
ENSG00000154479,48
ENSG00000154485,4
ENSG00000154493,2271
ENSG00000154511,167
ENSG00000154518,10227
ENSG00000154529,616
ENSG00000154537,8
ENSG00000154545,2
ENSG00000154548,447
ENSG00000154553,7294
ENSG00000154556,194
ENSG00000154582,3354
ENSG00000154589,103
ENSG00000154608,28
ENSG00000154611,92
ENSG00000154620,0
ENSG00000154639,2779
ENSG00000154640,1356
ENSG00000154642,4280
ENSG00000154645,759
ENSG00000154646,5
ENSG00000154654,22
ENSG00000154655,636
ENSG00000154678,14
ENSG00000154710,469
ENSG00000154719,1160
ENSG00000154721,204
ENSG00000154723,4361
ENSG00000154727,3128
ENSG00000154734,862
ENSG00000154736,319
ENSG00000154743,1029
ENSG00000154760,59
ENSG00000154764,0
ENSG00000154767,1611
ENSG00000154781,1432
ENSG00000154783,295
ENSG00000154803,689
ENSG00000154813,1860
ENSG00000154814,1052
ENSG00000154822,101
ENSG00000154832,2657
ENSG00000154839,541
ENSG00000154845,2433
ENSG00000154856,78
ENSG00000154864,80
ENSG00000154874,4
ENSG00000154889,521
ENSG00000154898,0
ENSG00000154914,87
ENSG00000154917,416
ENSG00000154920,212
ENSG00000154928,685
ENSG00000154930,5693
ENSG00000154945,2401
ENSG00000154957,507
ENSG00000154975,0
ENSG00000154978,367
ENSG00000154997,0
ENSG00000155008,2299
ENSG00000155011,67
ENSG00000155016,2073
ENSG00000155026,2
ENSG00000155034,294
ENSG00000155052,0
ENSG00000155066,6123
ENSG00000155070,0
ENSG00000155085,1071
ENSG00000155087,0
ENSG00000155090,634
ENSG00000155093,55
ENSG00000155096,16826
ENSG00000155097,6477
ENSG00000155099,560
ENSG00000155100,1597
ENSG00000155111,6614
ENSG00000155115,2268
ENSG00000155158,2759
ENSG00000155189,2647
ENSG00000155229,4940
ENSG00000155249,0
ENSG00000155252,2677
ENSG00000155254,6002
ENSG00000155256,2933
ENSG00000155265,43
ENSG00000155269,3
ENSG00000155275,978
ENSG00000155287,1957
ENSG00000155304,2691
ENSG00000155307,100
ENSG00000155313,3293
ENSG00000155324,2049
ENSG00000155329,566
ENSG00000155330,1978
ENSG00000155363,6648
ENSG00000155366,12874
ENSG00000155367,1200
ENSG00000155368,21378
ENSG00000155380,13489
ENSG00000155393,4051
ENSG00000155428,6
ENSG00000155438,3807
ENSG00000155463,3370
ENSG00000155465,273
ENSG00000155495,0
ENSG00000155506,14285
ENSG00000155508,2935
ENSG00000155511,0
ENSG00000155530,76
ENSG00000155542,245
ENSG00000155545,1609
ENSG00000155561,14257
ENSG00000155592,1072
ENSG00000155621,1302
ENSG00000155622,0
ENSG00000155629,214
ENSG00000155636,725
ENSG00000155640,455
ENSG00000155657,1846
ENSG00000155659,326
ENSG00000155660,22995
ENSG00000155666,159
ENSG00000155714,6
ENSG00000155719,7
ENSG00000155729,1807
ENSG00000155744,2888
ENSG00000155749,21
ENSG00000155754,23
ENSG00000155755,5181
ENSG00000155760,53369
ENSG00000155761,12
ENSG00000155792,203
ENSG00000155816,3
ENSG00000155827,5687
ENSG00000155833,0
ENSG00000155846,627
ENSG00000155849,8716
ENSG00000155850,32211
ENSG00000155858,525
ENSG00000155868,319
ENSG00000155875,1
ENSG00000155876,10587
ENSG00000155886,4
ENSG00000155890,0
ENSG00000155893,2640
ENSG00000155897,0
ENSG00000155903,3167
ENSG00000155906,968
ENSG00000155918,2
ENSG00000155926,361
ENSG00000155957,1017
ENSG00000155959,3205
ENSG00000155961,398
ENSG00000155962,748
ENSG00000155966,2
ENSG00000155970,192
ENSG00000155974,81
ENSG00000155975,1843
ENSG00000155980,1118
ENSG00000156006,2
ENSG00000156009,38
ENSG00000156011,72
ENSG00000156017,1190
ENSG00000156026,2170
ENSG00000156030,3174
ENSG00000156042,404
ENSG00000156049,88
ENSG00000156050,407
ENSG00000156052,5666
ENSG00000156076,1
ENSG00000156096,3
ENSG00000156097,38
ENSG00000156103,43
ENSG00000156110,1535
ENSG00000156113,101
ENSG00000156127,53
ENSG00000156136,1998
ENSG00000156140,21
ENSG00000156150,86
ENSG00000156162,3489
ENSG00000156170,2119
ENSG00000156171,7958
ENSG00000156172,169
ENSG00000156194,2
ENSG00000156206,4
ENSG00000156218,79
ENSG00000156219,8630
ENSG00000156222,21
ENSG00000156232,2149
ENSG00000156234,311
ENSG00000156239,742
ENSG00000156253,2925
ENSG00000156256,4440
ENSG00000156261,15939
ENSG00000156265,199
ENSG00000156269,0
ENSG00000156273,2837
ENSG00000156282,1
ENSG00000156284,1179
ENSG00000156298,1494
ENSG00000156299,3590
ENSG00000156304,4672
ENSG00000156313,491
ENSG00000156345,927
ENSG00000156374,669
ENSG00000156381,1483
ENSG00000156384,415
ENSG00000156395,0
ENSG00000156398,1178
ENSG00000156411,4683
ENSG00000156413,22
ENSG00000156414,5
ENSG00000156427,6
ENSG00000156453,3554
ENSG00000156463,1354
ENSG00000156466,5
ENSG00000156467,14741
ENSG00000156469,2626
ENSG00000156471,12882
ENSG00000156475,11
ENSG00000156482,131522
ENSG00000156486,1
ENSG00000156500,294
ENSG00000156502,3364
ENSG00000156504,2424
ENSG00000156508,679043
ENSG00000156509,39
ENSG00000156510,29
ENSG00000156515,12047
ENSG00000156521,2352
ENSG00000156531,3792
ENSG00000156535,16573
ENSG00000156564,1
ENSG00000156574,48
ENSG00000156575,0
ENSG00000156587,3509
ENSG00000156599,9757
ENSG00000156603,804
ENSG00000156639,6053
ENSG00000156642,3285
ENSG00000156650,4545
ENSG00000156671,2238
ENSG00000156675,1604
ENSG00000156687,0
ENSG00000156689,138
ENSG00000156697,2243
ENSG00000156709,1961
ENSG00000156711,5721
ENSG00000156735,2347
ENSG00000156738,38
ENSG00000156755,0
ENSG00000156787,833
ENSG00000156795,931
ENSG00000156802,4721
ENSG00000156804,64104
ENSG00000156831,1053
ENSG00000156853,889
ENSG00000156858,4604
ENSG00000156860,12150
ENSG00000156869,594
ENSG00000156873,3003
ENSG00000156875,6062
ENSG00000156876,1273
ENSG00000156885,41
ENSG00000156886,22
ENSG00000156920,0
ENSG00000156925,11
ENSG00000156928,1420
ENSG00000156931,3225
ENSG00000156958,399
ENSG00000156959,7
ENSG00000156966,789
ENSG00000156968,825
ENSG00000156970,1095
ENSG00000156973,732
ENSG00000156976,53248
ENSG00000156983,5194
ENSG00000156990,4415
ENSG00000157005,0
ENSG00000157014,3416
ENSG00000157017,3081
ENSG00000157020,10540
ENSG00000157021,54
ENSG00000157036,587
ENSG00000157045,623
ENSG00000157060,8
ENSG00000157064,36
ENSG00000157077,4441
ENSG00000157087,93
ENSG00000157093,0
ENSG00000157103,19
ENSG00000157106,9556
ENSG00000157107,1148
ENSG00000157110,5105
ENSG00000157111,2
ENSG00000157119,0
ENSG00000157131,0
ENSG00000157150,57
ENSG00000157152,1110
ENSG00000157168,18
ENSG00000157181,1736
ENSG00000157184,1333
ENSG00000157191,2692
ENSG00000157193,2274
ENSG00000157211,1
ENSG00000157212,2674
ENSG00000157214,561
ENSG00000157216,7204
ENSG00000157219,0
ENSG00000157224,2420
ENSG00000157227,9333
ENSG00000157240,10378
ENSG00000157259,2336
ENSG00000157303,26
ENSG00000157306,37
ENSG00000157315,63
ENSG00000157322,93
ENSG00000157326,403
ENSG00000157330,0
ENSG00000157335,75
ENSG00000157343,63
ENSG00000157349,1128
ENSG00000157350,1036
ENSG00000157353,2268
ENSG00000157368,555
ENSG00000157379,901
ENSG00000157388,2610
ENSG00000157399,2736
ENSG00000157404,65
ENSG00000157423,124
ENSG00000157426,1792
ENSG00000157429,249
ENSG00000157445,3
ENSG00000157450,1537
ENSG00000157456,1669
ENSG00000157470,1564
ENSG00000157483,7349
ENSG00000157500,5268
ENSG00000157502,258
ENSG00000157510,1369
ENSG00000157514,2224
ENSG00000157538,3300
ENSG00000157540,15821
ENSG00000157542,3
ENSG00000157551,27
ENSG00000157554,273
ENSG00000157557,4560
ENSG00000157570,273
ENSG00000157578,292
ENSG00000157593,5473
ENSG00000157600,4454
ENSG00000157601,2398
ENSG00000157613,166
ENSG00000157617,1960
ENSG00000157625,2472
ENSG00000157637,3755
ENSG00000157653,239
ENSG00000157654,36
ENSG00000157657,3973
ENSG00000157680,217
ENSG00000157693,1960
ENSG00000157703,65
ENSG00000157734,2224
ENSG00000157741,5204
ENSG00000157764,3480
ENSG00000157765,20
ENSG00000157766,224
ENSG00000157778,922
ENSG00000157782,17
ENSG00000157796,917
ENSG00000157800,7170
ENSG00000157823,2575
ENSG00000157827,8905
ENSG00000157833,3341
ENSG00000157837,6291
ENSG00000157851,2294
ENSG00000157856,3
ENSG00000157869,749
ENSG00000157870,872
ENSG00000157873,746
ENSG00000157881,544
ENSG00000157884,3
ENSG00000157890,20
ENSG00000157895,946
ENSG00000157911,625
ENSG00000157916,3012
ENSG00000157927,54
ENSG00000157933,6823
ENSG00000157954,5427
ENSG00000157965,0
ENSG00000157978,2808
ENSG00000157985,3161
ENSG00000157992,3856
ENSG00000157999,16
ENSG00000158006,1529
ENSG00000158008,2418
ENSG00000158014,27
ENSG00000158019,2508
ENSG00000158022,0
ENSG00000158023,351
ENSG00000158042,1761
ENSG00000158050,1704
ENSG00000158055,3
ENSG00000158062,1043
ENSG00000158077,0
ENSG00000158079,616
ENSG00000158089,77
ENSG00000158092,3333
ENSG00000158104,6
ENSG00000158106,2706
ENSG00000158109,2485
ENSG00000158113,56
ENSG00000158122,1042
ENSG00000158125,19
ENSG00000158156,1081
ENSG00000158158,3128
ENSG00000158161,5474
ENSG00000158163,179
ENSG00000158164,1085
ENSG00000158169,1985
ENSG00000158186,18349
ENSG00000158195,28902
ENSG00000158201,1397
ENSG00000158220,1187
ENSG00000158234,1405
ENSG00000158246,741
ENSG00000158258,61
ENSG00000158270,160
ENSG00000158286,469
ENSG00000158290,9421
ENSG00000158292,3179
ENSG00000158296,887
ENSG00000158301,802
ENSG00000158315,340
ENSG00000158321,4786
ENSG00000158352,250
ENSG00000158373,463
ENSG00000158402,338
ENSG00000158406,29
ENSG00000158411,916
ENSG00000158417,16043
ENSG00000158423,49
ENSG00000158427,222
ENSG00000158428,5
ENSG00000158435,4399
ENSG00000158445,17
ENSG00000158457,8639
ENSG00000158458,619
ENSG00000158467,3178
ENSG00000158470,5766
ENSG00000158473,30
ENSG00000158477,4
ENSG00000158480,1272
ENSG00000158481,19
ENSG00000158482,2
ENSG00000158483,439
ENSG00000158485,2
ENSG00000158486,247
ENSG00000158488,13
ENSG00000158497,1
ENSG00000158516,30
ENSG00000158517,45
ENSG00000158525,58
ENSG00000158526,3285
ENSG00000158528,4280
ENSG00000158545,4201
ENSG00000158552,907
ENSG00000158553,15
ENSG00000158555,3547
ENSG00000158560,2935
ENSG00000158571,14
ENSG00000158578,115
ENSG00000158604,22354
ENSG00000158615,4815
ENSG00000158623,6165
ENSG00000158636,2297
ENSG00000158639,0
ENSG00000158669,5457
ENSG00000158683,19
ENSG00000158691,934
ENSG00000158710,21028
ENSG00000158711,4031
ENSG00000158714,431
ENSG00000158715,1649
ENSG00000158716,1357
ENSG00000158717,898
ENSG00000158731,0
ENSG00000158747,889
ENSG00000158748,31
ENSG00000158764,1
ENSG00000158769,19254
ENSG00000158773,3658
ENSG00000158786,0
ENSG00000158792,964
ENSG00000158793,1521
ENSG00000158796,3436
ENSG00000158805,1884
ENSG00000158806,58
ENSG00000158813,423
ENSG00000158815,5
ENSG00000158816,2
ENSG00000158825,34
ENSG00000158828,1032
ENSG00000158850,9760
ENSG00000158856,2385
ENSG00000158859,8971
ENSG00000158863,1996
ENSG00000158864,8696
ENSG00000158865,413
ENSG00000158869,521
ENSG00000158874,5
ENSG00000158882,3500
ENSG00000158887,736
ENSG00000158901,1
ENSG00000158941,3617
ENSG00000158955,2
ENSG00000158966,4622
ENSG00000158985,3773
ENSG00000158987,628
ENSG00000159023,14101
ENSG00000159055,2073
ENSG00000159063,3441
ENSG00000159069,3703
ENSG00000159079,1589
ENSG00000159082,2099
ENSG00000159086,8019
ENSG00000159110,1658
ENSG00000159111,1307
ENSG00000159128,9532
ENSG00000159131,9154
ENSG00000159140,18955
ENSG00000159147,1393
ENSG00000159164,1280
ENSG00000159166,6138
ENSG00000159167,793
ENSG00000159173,185
ENSG00000159176,22464
ENSG00000159182,0
ENSG00000159184,6
ENSG00000159186,0
ENSG00000159189,1419
ENSG00000159197,46
ENSG00000159199,1604
ENSG00000159200,47679
ENSG00000159202,4424
ENSG00000159208,1678
ENSG00000159210,1945
ENSG00000159212,56
ENSG00000159214,434
ENSG00000159216,19668
ENSG00000159217,3
ENSG00000159224,0
ENSG00000159228,2579
ENSG00000159231,987
ENSG00000159239,952
ENSG00000159247,212
ENSG00000159248,0
ENSG00000159251,4
ENSG00000159256,3064
ENSG00000159259,2385
ENSG00000159261,6
ENSG00000159263,307
ENSG00000159267,4646
ENSG00000159289,0
ENSG00000159307,21
ENSG00000159314,1885
ENSG00000159322,2679
ENSG00000159335,12326
ENSG00000159337,4
ENSG00000159339,3
ENSG00000159346,10473
ENSG00000159348,1782
ENSG00000159352,8562
ENSG00000159363,6603
ENSG00000159374,4
ENSG00000159377,21365
ENSG00000159387,2
ENSG00000159388,294
ENSG00000159398,0
ENSG00000159399,3613
ENSG00000159403,18318
ENSG00000159409,3
ENSG00000159423,222
ENSG00000159433,889
ENSG00000159445,1197
ENSG00000159450,4
ENSG00000159455,0
ENSG00000159459,1346
ENSG00000159461,13667
ENSG00000159479,4554
ENSG00000159495,1
ENSG00000159496,69
ENSG00000159516,1
ENSG00000159527,1
ENSG00000159556,202
ENSG00000159579,4564
ENSG00000159588,47
ENSG00000159592,14657
ENSG00000159593,5101
ENSG00000159596,3292
ENSG00000159618,35
ENSG00000159625,17
ENSG00000159640,1340
ENSG00000159648,0
ENSG00000159650,2
ENSG00000159658,7801
ENSG00000159674,7506
ENSG00000159685,824
ENSG00000159692,10051
ENSG00000159708,14
ENSG00000159712,36
ENSG00000159713,138
ENSG00000159714,667
ENSG00000159720,4546
ENSG00000159723,12
ENSG00000159733,309
ENSG00000159753,2942
ENSG00000159761,81
ENSG00000159763,4
ENSG00000159784,207
ENSG00000159788,1540
ENSG00000159792,5102
ENSG00000159840,23588
ENSG00000159842,3480
ENSG00000159860,34
ENSG00000159871,5628
ENSG00000159873,273
ENSG00000159882,745
ENSG00000159884,277
ENSG00000159885,292
ENSG00000159899,3085
ENSG00000159904,3
ENSG00000159905,140
ENSG00000159915,202
ENSG00000159917,373
ENSG00000159921,2621
ENSG00000159958,916
ENSG00000159961,0
ENSG00000160007,10496
ENSG00000160013,63
ENSG00000160014,9176
ENSG00000160049,8750
ENSG00000160050,437
ENSG00000160051,794
ENSG00000160055,1428
ENSG00000160058,15281
ENSG00000160062,1061
ENSG00000160072,741
ENSG00000160075,4825
ENSG00000160087,1441
ENSG00000160094,6671
ENSG00000160097,651
ENSG00000160111,154
ENSG00000160113,3261
ENSG00000160117,331
ENSG00000160124,896
ENSG00000160131,4533
ENSG00000160145,4612
ENSG00000160161,874
ENSG00000160172,365
ENSG00000160179,5646
ENSG00000160180,237
ENSG00000160181,6
ENSG00000160182,0
ENSG00000160183,4144
ENSG00000160185,30
ENSG00000160188,57
ENSG00000160190,1933
ENSG00000160191,10738
ENSG00000160193,1605
ENSG00000160194,4584
ENSG00000160199,1559
ENSG00000160200,82
ENSG00000160201,190
ENSG00000160202,0
ENSG00000160207,114
ENSG00000160208,8587
ENSG00000160209,17573
ENSG00000160211,2601
ENSG00000160213,12106
ENSG00000160214,3386
ENSG00000160216,8406
ENSG00000160218,2275
ENSG00000160219,46
ENSG00000160221,3
ENSG00000160223,15
ENSG00000160224,0
ENSG00000160226,508
ENSG00000160229,99
ENSG00000160233,554
ENSG00000160255,1374
ENSG00000160256,756
ENSG00000160271,13920
ENSG00000160282,499
ENSG00000160284,1373
ENSG00000160285,7589
ENSG00000160293,7340
ENSG00000160294,5524
ENSG00000160298,1240
ENSG00000160299,6627
ENSG00000160305,4347
ENSG00000160307,5774
ENSG00000160310,10838
ENSG00000160318,43
ENSG00000160321,4
ENSG00000160323,253
ENSG00000160325,969
ENSG00000160326,67
ENSG00000160336,2490
ENSG00000160339,1
ENSG00000160345,93
ENSG00000160349,0
ENSG00000160352,1505
ENSG00000160360,289
ENSG00000160392,1680
ENSG00000160396,0
ENSG00000160401,224
ENSG00000160404,960
ENSG00000160408,3513
ENSG00000160410,2296
ENSG00000160439,1022
ENSG00000160445,8540
ENSG00000160446,1745
ENSG00000160447,653
ENSG00000160460,190
ENSG00000160469,1233
ENSG00000160471,708
ENSG00000160472,13
ENSG00000160505,1
ENSG00000160539,833
ENSG00000160551,3587
ENSG00000160563,1410
ENSG00000160570,2703
ENSG00000160584,1568
ENSG00000160588,2741
ENSG00000160593,311
ENSG00000160602,228
ENSG00000160606,783
ENSG00000160613,1037
ENSG00000160633,8167
ENSG00000160654,46
ENSG00000160678,29071
ENSG00000160679,7715
ENSG00000160683,1
ENSG00000160685,5673
ENSG00000160688,5314
ENSG00000160691,5683
ENSG00000160695,2566
ENSG00000160703,524
ENSG00000160710,31732
ENSG00000160712,11371
ENSG00000160714,11252
ENSG00000160716,265
ENSG00000160741,6750
ENSG00000160746,1205
ENSG00000160752,6901
ENSG00000160753,6222
ENSG00000160766,414
ENSG00000160767,7445
ENSG00000160781,6126
ENSG00000160783,1930
ENSG00000160785,3794
ENSG00000160789,21866
ENSG00000160791,119
ENSG00000160796,3671
ENSG00000160799,626
ENSG00000160801,8
ENSG00000160803,6166
ENSG00000160808,0
ENSG00000160813,611
ENSG00000160818,2647
ENSG00000160838,5
ENSG00000160856,42
ENSG00000160862,60382
ENSG00000160867,231
ENSG00000160868,4
ENSG00000160870,13
ENSG00000160877,5345
ENSG00000160882,0
ENSG00000160883,81
ENSG00000160886,1653
ENSG00000160888,14848
ENSG00000160908,1826
ENSG00000160917,1657
ENSG00000160932,49961
ENSG00000160948,9409
ENSG00000160949,2208
ENSG00000160951,53
ENSG00000160953,1543
ENSG00000160957,2399
ENSG00000160959,4046
ENSG00000160961,1135
ENSG00000160963,3
ENSG00000160972,1284
ENSG00000160973,104
ENSG00000160991,3531
ENSG00000160993,845
ENSG00000160994,0
ENSG00000160999,251
ENSG00000161010,647
ENSG00000161011,4555
ENSG00000161013,5093
ENSG00000161016,160381
ENSG00000161021,3733
ENSG00000161031,0
ENSG00000161036,1160
ENSG00000161040,117
ENSG00000161048,3197
ENSG00000161055,300
ENSG00000161057,5339
ENSG00000161082,340
ENSG00000161091,3466
ENSG00000161103,198
ENSG00000161132,18
ENSG00000161133,141
ENSG00000161149,8
ENSG00000161179,1562
ENSG00000161180,6
ENSG00000161202,12857
ENSG00000161203,38640
ENSG00000161204,3800
ENSG00000161217,4423
ENSG00000161243,836
ENSG00000161249,31819
ENSG00000161265,326
ENSG00000161267,938
ENSG00000161270,2
ENSG00000161277,189
ENSG00000161281,556
ENSG00000161298,758
ENSG00000161328,548
ENSG00000161381,1189
ENSG00000161395,959
ENSG00000161405,2037
ENSG00000161509,358
ENSG00000161513,516
ENSG00000161526,5643
ENSG00000161533,8091
ENSG00000161542,7791
ENSG00000161544,148
ENSG00000161547,10258
ENSG00000161551,1247
ENSG00000161558,297
ENSG00000161594,16
ENSG00000161609,28
ENSG00000161610,0
ENSG00000161618,1254
ENSG00000161634,0
ENSG00000161638,1083
ENSG00000161640,1
ENSG00000161642,402
ENSG00000161643,10
ENSG00000161647,223
ENSG00000161649,4
ENSG00000161652,1
ENSG00000161653,62
ENSG00000161654,559
ENSG00000161664,56
ENSG00000161671,12635
ENSG00000161677,236
ENSG00000161681,51
ENSG00000161682,598
ENSG00000161692,304
ENSG00000161714,3317
ENSG00000161791,2610
ENSG00000161798,24126
ENSG00000161800,3570
ENSG00000161807,0
ENSG00000161813,2748
ENSG00000161835,275
ENSG00000161847,1422
ENSG00000161849,0
ENSG00000161850,0
ENSG00000161860,79
ENSG00000161888,697
ENSG00000161896,2
ENSG00000161904,2965
ENSG00000161905,13
ENSG00000161911,3
ENSG00000161912,788
ENSG00000161914,244
ENSG00000161920,348
ENSG00000161921,2083
ENSG00000161929,47
ENSG00000161939,13
ENSG00000161940,341
ENSG00000161944,2
ENSG00000161955,295
ENSG00000161956,1205
ENSG00000161958,95
ENSG00000161960,479
ENSG00000161970,18965
ENSG00000161973,7
ENSG00000161980,520
ENSG00000161981,576
ENSG00000161992,0
ENSG00000161996,1185
ENSG00000161999,1379
ENSG00000162004,87
ENSG00000162006,31
ENSG00000162009,0
ENSG00000162032,51
ENSG00000162039,3
ENSG00000162040,1
ENSG00000162062,204
ENSG00000162063,1258
ENSG00000162065,2353
ENSG00000162066,295
ENSG00000162068,19
ENSG00000162069,1546
ENSG00000162073,1305
ENSG00000162076,568
ENSG00000162078,43
ENSG00000162086,1612
ENSG00000162104,1546
ENSG00000162105,11518
ENSG00000162129,886
ENSG00000162139,1127
ENSG00000162144,1219
ENSG00000162148,35
ENSG00000162174,218
ENSG00000162188,45
ENSG00000162191,2948
ENSG00000162194,193
ENSG00000162222,1747
ENSG00000162227,592
ENSG00000162231,7701
ENSG00000162236,4486
ENSG00000162241,434
ENSG00000162244,31141
ENSG00000162267,19
ENSG00000162298,4843
ENSG00000162300,549
ENSG00000162302,988
ENSG00000162337,8298
ENSG00000162341,945
ENSG00000162344,0
ENSG00000162365,0
ENSG00000162366,126
ENSG00000162367,54
ENSG00000162368,11949
ENSG00000162373,41
ENSG00000162374,10
ENSG00000162377,3771
ENSG00000162378,2605
ENSG00000162383,8
ENSG00000162384,1492
ENSG00000162385,2299
ENSG00000162390,64
ENSG00000162391,1
ENSG00000162396,809
ENSG00000162398,19
ENSG00000162399,7
ENSG00000162402,6872
ENSG00000162407,1838
ENSG00000162408,1536
