Gene stable ID,7b05de56-fe4a-4188-a1c7-673d404177c2
ENSG00000258915,0
ENSG00000258916,0
ENSG00000258917,1
ENSG00000258918,0
ENSG00000258919,2
ENSG00000258920,107
ENSG00000258921,0
ENSG00000258922,3
ENSG00000258923,0
ENSG00000258924,0
ENSG00000258925,6
ENSG00000258926,0
ENSG00000258927,0
ENSG00000258928,0
ENSG00000258929,32
ENSG00000258930,0
ENSG00000258931,0
ENSG00000258932,0
ENSG00000258933,0
ENSG00000258934,0
ENSG00000258935,0
ENSG00000258938,19
ENSG00000258940,14
ENSG00000258941,0
ENSG00000258942,3
ENSG00000258943,4
ENSG00000258944,4
ENSG00000258945,0
ENSG00000258946,4
ENSG00000258947,330
ENSG00000258948,0
ENSG00000258949,4
ENSG00000258951,3
ENSG00000258952,5
ENSG00000258954,0
ENSG00000258955,97
ENSG00000258956,0
ENSG00000258957,11
ENSG00000258958,0
ENSG00000258959,12
ENSG00000258960,1
ENSG00000258962,0
ENSG00000258963,0
ENSG00000258964,0
ENSG00000258965,0
ENSG00000258966,0
ENSG00000258967,0
ENSG00000258968,0
ENSG00000258969,3
ENSG00000258970,0
ENSG00000258971,0
ENSG00000258972,0
ENSG00000258973,3
ENSG00000258975,0
ENSG00000258976,0
ENSG00000258977,0
ENSG00000258978,0
ENSG00000258979,0
ENSG00000258980,0
ENSG00000258981,0
ENSG00000258982,1
ENSG00000258983,6
ENSG00000258984,9
ENSG00000258985,0
ENSG00000258986,0
ENSG00000258987,0
ENSG00000258988,0
ENSG00000258989,0
ENSG00000258990,1
ENSG00000258991,0
ENSG00000258992,0
ENSG00000258993,0
ENSG00000258994,0
ENSG00000258995,0
ENSG00000258996,0
ENSG00000258997,0
ENSG00000258998,417
ENSG00000258999,6
ENSG00000259000,0
ENSG00000259001,0
ENSG00000259002,0
ENSG00000259003,0
ENSG00000259004,2
ENSG00000259005,5
ENSG00000259006,0
ENSG00000259007,0
ENSG00000259008,0
ENSG00000259009,0
ENSG00000259010,3
ENSG00000259011,0
ENSG00000259012,0
ENSG00000259013,0
ENSG00000259015,13
ENSG00000259016,0
ENSG00000259017,0
ENSG00000259018,0
ENSG00000259019,0
ENSG00000259020,32
ENSG00000259021,0
ENSG00000259022,1
ENSG00000259023,83
ENSG00000259024,20
ENSG00000259025,0
ENSG00000259026,2
ENSG00000259028,1
ENSG00000259029,0
ENSG00000259030,80
ENSG00000259031,1
ENSG00000259032,4
ENSG00000259033,0
ENSG00000259035,0
ENSG00000259036,1
ENSG00000259037,0
ENSG00000259038,8
ENSG00000259039,1
ENSG00000259040,2
ENSG00000259041,0
ENSG00000259042,2
ENSG00000259043,0
ENSG00000259044,0
ENSG00000259045,3
ENSG00000259046,0
ENSG00000259047,10
ENSG00000259048,3
ENSG00000259049,0
ENSG00000259050,0
ENSG00000259051,13
ENSG00000259052,1
ENSG00000259053,0
ENSG00000259054,3
ENSG00000259055,0
ENSG00000259056,0
ENSG00000259057,0
ENSG00000259058,0
ENSG00000259059,0
ENSG00000259060,0
ENSG00000259061,0
ENSG00000259062,16
ENSG00000259064,2
ENSG00000259065,86
ENSG00000259066,13
ENSG00000259067,2
ENSG00000259068,0
ENSG00000259069,0
ENSG00000259070,29
ENSG00000259071,0
ENSG00000259072,0
ENSG00000259073,0
ENSG00000259074,0
ENSG00000259075,22
ENSG00000259076,0
ENSG00000259077,0
ENSG00000259078,5
ENSG00000259079,1
ENSG00000259080,0
ENSG00000259081,24
ENSG00000259082,1
ENSG00000259083,3
ENSG00000259084,0
ENSG00000259086,3
ENSG00000259087,1
ENSG00000259088,19
ENSG00000259089,0
ENSG00000259090,0
ENSG00000259091,3
ENSG00000259092,2
ENSG00000259093,1
ENSG00000259094,0
ENSG00000259095,0
ENSG00000259096,6
ENSG00000259097,0
ENSG00000259098,0
ENSG00000259099,1
ENSG00000259100,3
ENSG00000259102,0
ENSG00000259103,0
ENSG00000259104,0
ENSG00000259105,1
ENSG00000259106,0
ENSG00000259107,0
ENSG00000259108,0
ENSG00000259109,0
ENSG00000259110,0
ENSG00000259111,3
ENSG00000259112,0
ENSG00000259113,1
ENSG00000259115,0
ENSG00000259116,11
ENSG00000259117,0
ENSG00000259118,3
ENSG00000259119,0
ENSG00000259120,1
ENSG00000259121,1
ENSG00000259122,0
ENSG00000259123,0
ENSG00000259124,3
ENSG00000259125,2
ENSG00000259126,101
ENSG00000259129,11
ENSG00000259130,5
ENSG00000259132,0
ENSG00000259133,0
ENSG00000259134,15
ENSG00000259135,0
ENSG00000259136,0
ENSG00000259137,6
ENSG00000259138,5
ENSG00000259140,0
ENSG00000259142,0
ENSG00000259143,0
ENSG00000259144,4
ENSG00000259146,26
ENSG00000259148,0
ENSG00000259149,0
ENSG00000259150,0
ENSG00000259151,1
ENSG00000259152,0
ENSG00000259153,117
ENSG00000259154,0
ENSG00000259155,1
ENSG00000259156,0
ENSG00000259157,0
ENSG00000259158,21
ENSG00000259159,3
ENSG00000259160,0
ENSG00000259161,0
ENSG00000259162,0
ENSG00000259163,15
ENSG00000259164,0
ENSG00000259165,8
ENSG00000259166,2
ENSG00000259167,0
ENSG00000259168,0
ENSG00000259169,2
ENSG00000259170,0
ENSG00000259171,15
ENSG00000259172,195
ENSG00000259173,0
ENSG00000259175,0
ENSG00000259176,0
ENSG00000259177,0
ENSG00000259178,0
ENSG00000259179,0
ENSG00000259180,0
ENSG00000259181,0
ENSG00000259182,9
ENSG00000259183,0
ENSG00000259185,0
ENSG00000259186,0
ENSG00000259187,0
ENSG00000259188,0
ENSG00000259191,0
ENSG00000259192,4
ENSG00000259194,9
ENSG00000259195,0
ENSG00000259196,0
ENSG00000259198,0
ENSG00000259199,0
ENSG00000259200,9
ENSG00000259201,0
ENSG00000259202,0
ENSG00000259203,0
ENSG00000259204,0
ENSG00000259205,48
ENSG00000259207,202
ENSG00000259208,0
ENSG00000259209,37
ENSG00000259211,4
ENSG00000259212,1
ENSG00000259213,0
ENSG00000259214,0
ENSG00000259215,16
ENSG00000259216,1
ENSG00000259217,0
ENSG00000259218,0
ENSG00000259219,15
ENSG00000259221,0
ENSG00000259222,1
ENSG00000259223,0
ENSG00000259224,0
ENSG00000259225,9
ENSG00000259227,0
ENSG00000259228,1
ENSG00000259229,0
ENSG00000259230,1
ENSG00000259231,1
ENSG00000259232,1
ENSG00000259234,0
ENSG00000259235,0
ENSG00000259236,5
ENSG00000259237,0
ENSG00000259238,0
ENSG00000259239,0
ENSG00000259240,0
ENSG00000259241,0
ENSG00000259242,1
ENSG00000259244,12
ENSG00000259245,0
ENSG00000259246,0
ENSG00000259247,0
ENSG00000259248,109
ENSG00000259250,99
ENSG00000259251,1
ENSG00000259252,0
ENSG00000259254,0
ENSG00000259255,0
ENSG00000259256,0
ENSG00000259257,1
ENSG00000259258,2
ENSG00000259259,1
ENSG00000259261,0
ENSG00000259262,5
ENSG00000259264,10
ENSG00000259265,1
ENSG00000259266,0
ENSG00000259267,0
ENSG00000259268,2
ENSG00000259269,0
ENSG00000259270,0
ENSG00000259271,1
ENSG00000259273,0
ENSG00000259274,0
ENSG00000259275,9
ENSG00000259276,0
ENSG00000259277,0
ENSG00000259278,0
ENSG00000259279,0
ENSG00000259280,0
ENSG00000259281,0
ENSG00000259282,0
ENSG00000259283,0
ENSG00000259284,0
ENSG00000259285,0
ENSG00000259286,2
ENSG00000259287,14
ENSG00000259288,1
ENSG00000259289,0
ENSG00000259290,0
ENSG00000259291,198
ENSG00000259293,0
ENSG00000259294,0
ENSG00000259295,10
ENSG00000259296,0
ENSG00000259298,10
ENSG00000259299,0
ENSG00000259300,0
ENSG00000259301,0
ENSG00000259302,0
ENSG00000259303,0
ENSG00000259304,0
ENSG00000259305,16
ENSG00000259306,0
ENSG00000259307,0
ENSG00000259308,0
ENSG00000259309,2
ENSG00000259312,0
ENSG00000259314,8
ENSG00000259315,40
ENSG00000259316,7
ENSG00000259317,0
ENSG00000259318,14
ENSG00000259319,244
ENSG00000259320,0
ENSG00000259321,9
ENSG00000259322,16
ENSG00000259324,0
ENSG00000259326,13
ENSG00000259327,0
ENSG00000259330,211
ENSG00000259331,0
ENSG00000259332,2
ENSG00000259333,0
ENSG00000259334,0
ENSG00000259335,4
ENSG00000259336,1
ENSG00000259337,3
ENSG00000259338,0
ENSG00000259339,1
ENSG00000259340,0
ENSG00000259341,0
ENSG00000259342,15
ENSG00000259343,65
ENSG00000259345,14
ENSG00000259346,0
ENSG00000259347,0
ENSG00000259348,1
ENSG00000259349,4
ENSG00000259350,0
ENSG00000259351,4
ENSG00000259352,0
ENSG00000259353,1
ENSG00000259354,60
ENSG00000259356,0
ENSG00000259357,0
ENSG00000259358,0
ENSG00000259359,0
ENSG00000259360,0
ENSG00000259361,0
ENSG00000259362,1
ENSG00000259363,49
ENSG00000259364,2
ENSG00000259365,0
ENSG00000259366,53
ENSG00000259367,32
ENSG00000259368,0
ENSG00000259369,0
ENSG00000259370,11
ENSG00000259371,8
ENSG00000259372,12
ENSG00000259374,0
ENSG00000259375,0
ENSG00000259376,4
ENSG00000259377,3
ENSG00000259378,3
ENSG00000259379,0
ENSG00000259380,0
ENSG00000259381,21
ENSG00000259383,0
ENSG00000259384,0
ENSG00000259385,0
ENSG00000259388,1
ENSG00000259389,0
ENSG00000259390,0
ENSG00000259392,0
ENSG00000259393,0
ENSG00000259394,1
ENSG00000259395,0
ENSG00000259396,0
ENSG00000259397,6
ENSG00000259398,0
ENSG00000259399,9
ENSG00000259402,2
ENSG00000259403,0
ENSG00000259404,8
ENSG00000259405,3
ENSG00000259407,6
ENSG00000259408,28
ENSG00000259409,0
ENSG00000259410,0
ENSG00000259411,1
ENSG00000259413,0
ENSG00000259414,1
ENSG00000259415,0
ENSG00000259416,5
ENSG00000259417,18
ENSG00000259418,0
ENSG00000259419,1
ENSG00000259420,22
ENSG00000259421,0
ENSG00000259422,6
ENSG00000259423,2
ENSG00000259424,11
ENSG00000259425,3
ENSG00000259426,79
ENSG00000259427,0
ENSG00000259428,0
ENSG00000259429,75
ENSG00000259430,0
ENSG00000259431,459
ENSG00000259432,2
ENSG00000259433,2
ENSG00000259434,0
ENSG00000259435,0
ENSG00000259436,8
ENSG00000259437,0
ENSG00000259438,2
ENSG00000259439,0
ENSG00000259440,0
ENSG00000259441,2
ENSG00000259442,12
ENSG00000259443,0
ENSG00000259444,0
ENSG00000259445,0
ENSG00000259446,0
ENSG00000259447,0
ENSG00000259448,68
ENSG00000259449,0
ENSG00000259450,9
ENSG00000259452,0
ENSG00000259453,0
ENSG00000259454,0
ENSG00000259456,74
ENSG00000259457,4
ENSG00000259458,0
ENSG00000259459,54
ENSG00000259460,2
ENSG00000259461,0
ENSG00000259462,3
ENSG00000259463,0
ENSG00000259464,0
ENSG00000259465,0
ENSG00000259466,0
ENSG00000259467,0
ENSG00000259468,0
ENSG00000259469,0
ENSG00000259470,2
ENSG00000259471,0
ENSG00000259473,0
ENSG00000259474,1
ENSG00000259475,3
ENSG00000259476,0
ENSG00000259477,0
ENSG00000259478,0
ENSG00000259479,65
ENSG00000259481,0
ENSG00000259482,0
ENSG00000259483,3
ENSG00000259485,0
ENSG00000259488,18
ENSG00000259489,0
ENSG00000259490,0
ENSG00000259493,0
ENSG00000259494,492
ENSG00000259495,1161
ENSG00000259496,1
ENSG00000259498,10
ENSG00000259499,0
ENSG00000259500,3
ENSG00000259502,9
ENSG00000259503,0
ENSG00000259504,1
ENSG00000259505,0
ENSG00000259507,0
ENSG00000259508,0
ENSG00000259509,0
ENSG00000259511,0
ENSG00000259512,0
ENSG00000259513,4
ENSG00000259514,0
ENSG00000259515,9
ENSG00000259516,11
ENSG00000259517,0
ENSG00000259518,5
ENSG00000259519,2
ENSG00000259520,40
ENSG00000259521,0
ENSG00000259522,3
ENSG00000259523,28
ENSG00000259525,1
ENSG00000259527,328
ENSG00000259528,2
ENSG00000259529,19
ENSG00000259530,0
ENSG00000259531,4
ENSG00000259532,0
ENSG00000259533,0
ENSG00000259534,1
ENSG00000259535,1
ENSG00000259536,17
ENSG00000259538,0
ENSG00000259539,1
ENSG00000259540,4
ENSG00000259541,0
ENSG00000259542,2
ENSG00000259543,0
ENSG00000259544,3
ENSG00000259545,0
ENSG00000259546,1
ENSG00000259547,0
ENSG00000259548,0
ENSG00000259550,2
ENSG00000259551,0
ENSG00000259553,0
ENSG00000259554,0
ENSG00000259555,0
ENSG00000259556,14
ENSG00000259557,0
ENSG00000259558,0
ENSG00000259560,2
ENSG00000259561,43
ENSG00000259562,32
ENSG00000259563,1
ENSG00000259564,0
ENSG00000259565,4
ENSG00000259569,0
ENSG00000259570,5
ENSG00000259571,0
ENSG00000259572,0
ENSG00000259573,0
ENSG00000259575,8
ENSG00000259577,75
ENSG00000259579,1
ENSG00000259580,0
ENSG00000259581,0
ENSG00000259582,0
ENSG00000259583,49
ENSG00000259584,5
ENSG00000259585,0
ENSG00000259586,0
ENSG00000259587,1
ENSG00000259588,0
ENSG00000259589,0
ENSG00000259590,0
ENSG00000259591,6
ENSG00000259592,3
ENSG00000259593,0
ENSG00000259594,0
ENSG00000259595,3
ENSG00000259598,1
ENSG00000259600,0
ENSG00000259601,0
ENSG00000259602,0
ENSG00000259603,0
ENSG00000259604,6
ENSG00000259605,29
ENSG00000259607,0
ENSG00000259608,0
ENSG00000259609,1
ENSG00000259610,0
ENSG00000259611,0
ENSG00000259612,25
ENSG00000259614,0
ENSG00000259615,0
ENSG00000259616,0
ENSG00000259617,1
ENSG00000259618,5
ENSG00000259619,0
ENSG00000259620,0
ENSG00000259621,0
ENSG00000259622,0
ENSG00000259623,1214
ENSG00000259624,3
ENSG00000259626,0
ENSG00000259627,0
ENSG00000259628,2
ENSG00000259630,1
ENSG00000259631,0
ENSG00000259632,0
ENSG00000259633,0
ENSG00000259635,6
ENSG00000259636,0
ENSG00000259637,0
ENSG00000259639,0
ENSG00000259641,25
ENSG00000259642,188
ENSG00000259644,3
ENSG00000259645,2
ENSG00000259646,0
ENSG00000259647,1
ENSG00000259648,6
ENSG00000259649,2
ENSG00000259650,0
ENSG00000259651,0
ENSG00000259652,0
ENSG00000259654,4
ENSG00000259655,0
ENSG00000259656,3
ENSG00000259657,7
ENSG00000259658,3
ENSG00000259659,6
ENSG00000259660,2
ENSG00000259661,0
ENSG00000259663,7
ENSG00000259664,0
ENSG00000259665,1
ENSG00000259666,0
ENSG00000259668,22
ENSG00000259669,0
ENSG00000259670,0
ENSG00000259671,0
ENSG00000259672,0
ENSG00000259673,708
ENSG00000259674,0
ENSG00000259675,0
ENSG00000259676,2
ENSG00000259677,7
ENSG00000259678,3
ENSG00000259680,1
ENSG00000259681,0
ENSG00000259682,2
ENSG00000259683,19
ENSG00000259684,0
ENSG00000259685,0
ENSG00000259686,2
ENSG00000259687,7
ENSG00000259688,0
ENSG00000259690,0
ENSG00000259691,0
ENSG00000259692,0
ENSG00000259694,0
ENSG00000259695,0
ENSG00000259696,0
ENSG00000259697,1
ENSG00000259698,0
ENSG00000259699,5
ENSG00000259700,0
ENSG00000259701,0
ENSG00000259702,1
ENSG00000259703,16
ENSG00000259704,0
ENSG00000259705,13
ENSG00000259706,13
ENSG00000259707,3
ENSG00000259708,0
ENSG00000259709,4
ENSG00000259710,1
ENSG00000259711,21
ENSG00000259712,4
ENSG00000259713,0
ENSG00000259715,0
ENSG00000259717,0
ENSG00000259719,0
ENSG00000259720,0
ENSG00000259721,2
ENSG00000259722,0
ENSG00000259723,0
ENSG00000259724,0
ENSG00000259725,75
ENSG00000259726,0
ENSG00000259727,1
ENSG00000259728,50
ENSG00000259730,1
ENSG00000259731,0
ENSG00000259732,8
ENSG00000259734,0
ENSG00000259735,2
ENSG00000259736,15
ENSG00000259737,0
ENSG00000259738,0
ENSG00000259740,0
ENSG00000259742,0
ENSG00000259743,0
ENSG00000259744,2
ENSG00000259746,0
ENSG00000259747,0
ENSG00000259749,0
ENSG00000259750,1
ENSG00000259751,6
ENSG00000259752,1
ENSG00000259753,0
ENSG00000259754,1
ENSG00000259755,2
ENSG00000259756,0
ENSG00000259757,0
ENSG00000259759,0
ENSG00000259760,0
ENSG00000259761,0
ENSG00000259762,1
ENSG00000259763,0
ENSG00000259764,0
ENSG00000259767,13
ENSG00000259768,394
ENSG00000259769,0
ENSG00000259770,1
ENSG00000259771,0
ENSG00000259772,41
ENSG00000259773,0
ENSG00000259774,1
ENSG00000259775,64
ENSG00000259776,0
ENSG00000259779,0
ENSG00000259780,0
ENSG00000259781,477
ENSG00000259782,0
ENSG00000259783,1
ENSG00000259784,0
ENSG00000259786,0
ENSG00000259788,0
ENSG00000259789,0
ENSG00000259790,2
ENSG00000259791,0
ENSG00000259792,7
ENSG00000259793,38
ENSG00000259797,0
ENSG00000259798,0
ENSG00000259799,19
ENSG00000259800,0
ENSG00000259802,72
ENSG00000259803,2
ENSG00000259804,5
ENSG00000259805,0
ENSG00000259807,137
ENSG00000259810,5
ENSG00000259813,0
ENSG00000259814,0
ENSG00000259815,0
ENSG00000259817,0
ENSG00000259818,2
ENSG00000259819,0
ENSG00000259820,242
ENSG00000259821,0
ENSG00000259822,0
ENSG00000259823,210
ENSG00000259826,33
ENSG00000259827,0
ENSG00000259828,2
ENSG00000259831,3
ENSG00000259832,0
ENSG00000259833,0
ENSG00000259834,38
ENSG00000259836,0
ENSG00000259837,0
ENSG00000259838,2
ENSG00000259839,0
ENSG00000259840,11
ENSG00000259841,0
ENSG00000259842,0
ENSG00000259843,1
ENSG00000259844,0
ENSG00000259845,8
ENSG00000259846,0
ENSG00000259847,15
ENSG00000259848,0
ENSG00000259849,0
ENSG00000259852,0
ENSG00000259854,3
ENSG00000259855,0
ENSG00000259856,31
ENSG00000259859,0
ENSG00000259861,0
ENSG00000259862,0
ENSG00000259863,33
ENSG00000259864,0
ENSG00000259865,230
ENSG00000259866,0
ENSG00000259867,13
ENSG00000259868,1
ENSG00000259869,14
ENSG00000259870,0
ENSG00000259871,0
ENSG00000259873,0
ENSG00000259874,0
ENSG00000259876,1
ENSG00000259877,209
ENSG00000259878,0
ENSG00000259881,4
ENSG00000259882,0
ENSG00000259883,3
ENSG00000259884,7
ENSG00000259887,0
ENSG00000259888,1
ENSG00000259889,0
ENSG00000259890,0
ENSG00000259891,177
ENSG00000259892,0
ENSG00000259895,3
ENSG00000259897,0
ENSG00000259898,0
ENSG00000259899,0
ENSG00000259900,0
ENSG00000259904,8
ENSG00000259905,0
ENSG00000259906,0
ENSG00000259907,0
ENSG00000259909,0
ENSG00000259910,4
ENSG00000259912,0
ENSG00000259914,0
ENSG00000259915,9
ENSG00000259916,1
ENSG00000259917,42
ENSG00000259918,0
ENSG00000259920,19
ENSG00000259921,1
ENSG00000259922,0
ENSG00000259923,0
ENSG00000259924,1
ENSG00000259925,4
ENSG00000259926,0
ENSG00000259928,0
ENSG00000259929,0
ENSG00000259931,2
ENSG00000259932,15
ENSG00000259933,3
ENSG00000259934,0
ENSG00000259935,6
ENSG00000259937,108
ENSG00000259939,0
ENSG00000259940,33
ENSG00000259941,0
ENSG00000259943,309
ENSG00000259944,0
ENSG00000259945,0
ENSG00000259946,0
ENSG00000259947,0
ENSG00000259948,0
ENSG00000259950,0
ENSG00000259952,0
ENSG00000259953,287
ENSG00000259954,1
ENSG00000259955,0
ENSG00000259956,5912
ENSG00000259957,0
ENSG00000259959,228
ENSG00000259961,0
ENSG00000259962,0
ENSG00000259963,0
ENSG00000259964,2
ENSG00000259966,0
ENSG00000259967,1
ENSG00000259968,0
ENSG00000259969,181
ENSG00000259970,0
ENSG00000259971,0
ENSG00000259972,240
ENSG00000259974,0
ENSG00000259976,1212
ENSG00000259977,9
ENSG00000259978,0
ENSG00000259979,0
ENSG00000259981,0
ENSG00000259982,0
ENSG00000259983,0
ENSG00000259984,6
ENSG00000259985,56
ENSG00000259986,1
ENSG00000259987,0
ENSG00000259989,0
ENSG00000259990,0
ENSG00000259992,0
ENSG00000259993,0
ENSG00000259994,103
ENSG00000259995,0
ENSG00000259996,0
ENSG00000259997,0
ENSG00000259998,0
ENSG00000259999,0
ENSG00000260000,33
ENSG00000260001,69
ENSG00000260003,0
ENSG00000260004,0
ENSG00000260005,21
ENSG00000260007,0
ENSG00000260008,2
ENSG00000260009,4
ENSG00000260010,0
ENSG00000260011,2
ENSG00000260012,2
ENSG00000260014,0
ENSG00000260015,0
ENSG00000260017,0
ENSG00000260018,18
ENSG00000260019,0
ENSG00000260021,0
ENSG00000260022,6
ENSG00000260024,0
ENSG00000260025,73
ENSG00000260026,0
ENSG00000260027,240
ENSG00000260029,0
ENSG00000260030,0
ENSG00000260031,0
ENSG00000260032,49237
ENSG00000260033,0
ENSG00000260034,18
ENSG00000260035,1
ENSG00000260036,1
ENSG00000260037,16
ENSG00000260038,8
ENSG00000260041,0
ENSG00000260042,0
ENSG00000260046,4
ENSG00000260047,1
ENSG00000260048,0
ENSG00000260049,0
ENSG00000260051,9
ENSG00000260052,2
ENSG00000260053,3
ENSG00000260057,0
ENSG00000260058,0
ENSG00000260059,1
ENSG00000260060,6
ENSG00000260062,0
ENSG00000260063,54
ENSG00000260064,0
ENSG00000260066,0
ENSG00000260067,0
ENSG00000260068,0
ENSG00000260070,0
ENSG00000260071,0
ENSG00000260072,2
ENSG00000260073,0
ENSG00000260075,4
ENSG00000260077,128
ENSG00000260078,0
ENSG00000260081,28
ENSG00000260082,6
ENSG00000260083,76
ENSG00000260084,6
ENSG00000260086,30
ENSG00000260087,0
ENSG00000260088,14
ENSG00000260089,0
ENSG00000260090,0
ENSG00000260091,41
ENSG00000260092,1
ENSG00000260093,6
ENSG00000260094,0
ENSG00000260095,20
ENSG00000260096,0
ENSG00000260097,11
ENSG00000260100,0
ENSG00000260101,37
ENSG00000260102,0
ENSG00000260103,15
ENSG00000260104,0
ENSG00000260105,3
ENSG00000260107,0
ENSG00000260108,0
ENSG00000260109,1
ENSG00000260111,0
ENSG00000260112,1
ENSG00000260113,0
ENSG00000260114,107
ENSG00000260115,0
ENSG00000260118,32
ENSG00000260120,3
ENSG00000260121,55
ENSG00000260122,0
ENSG00000260123,9
ENSG00000260125,0
ENSG00000260126,0
ENSG00000260128,4
ENSG00000260131,5
ENSG00000260132,1
ENSG00000260133,0
ENSG00000260134,0
ENSG00000260135,2
ENSG00000260136,90
ENSG00000260137,1
ENSG00000260139,17
ENSG00000260141,0
ENSG00000260142,0
ENSG00000260144,2
ENSG00000260145,0
ENSG00000260146,2
ENSG00000260147,0
ENSG00000260148,1
ENSG00000260151,0
ENSG00000260152,0
ENSG00000260153,0
ENSG00000260156,1
ENSG00000260157,0
ENSG00000260158,0
ENSG00000260159,0
ENSG00000260160,75
ENSG00000260161,1
ENSG00000260162,0
ENSG00000260163,1
ENSG00000260165,0
ENSG00000260166,0
ENSG00000260167,4
ENSG00000260170,0
ENSG00000260171,1
ENSG00000260172,0
ENSG00000260173,4
ENSG00000260174,3
ENSG00000260176,9
ENSG00000260177,0
ENSG00000260179,6
ENSG00000260182,12
ENSG00000260183,2
ENSG00000260184,0
ENSG00000260185,3
ENSG00000260186,0
ENSG00000260187,0
ENSG00000260188,0
ENSG00000260190,2
ENSG00000260192,0
ENSG00000260193,13
ENSG00000260194,1
ENSG00000260196,216
ENSG00000260197,0
ENSG00000260198,1
ENSG00000260201,1
ENSG00000260202,0
ENSG00000260205,0
ENSG00000260206,0
ENSG00000260207,0
ENSG00000260209,0
ENSG00000260211,0
ENSG00000260212,0
ENSG00000260213,14
ENSG00000260217,0
ENSG00000260218,0
ENSG00000260219,240
ENSG00000260220,0
ENSG00000260223,0
ENSG00000260224,0
ENSG00000260228,48
ENSG00000260229,2
ENSG00000260230,1
ENSG00000260231,268
ENSG00000260232,0
ENSG00000260233,50
ENSG00000260234,0
ENSG00000260235,0
ENSG00000260236,52
ENSG00000260237,0
ENSG00000260238,34
ENSG00000260239,0
ENSG00000260240,0
ENSG00000260242,0
ENSG00000260244,708
ENSG00000260246,2
ENSG00000260247,0
ENSG00000260249,5
ENSG00000260251,0
ENSG00000260252,0
ENSG00000260253,1
ENSG00000260254,0
ENSG00000260255,0
ENSG00000260256,0
ENSG00000260257,460
ENSG00000260258,0
ENSG00000260259,26
ENSG00000260260,374
ENSG00000260261,75
ENSG00000260262,0
ENSG00000260264,0
ENSG00000260265,0
ENSG00000260266,4
ENSG00000260267,318
ENSG00000260268,0
ENSG00000260269,21
ENSG00000260271,1
ENSG00000260272,0
ENSG00000260273,4
ENSG00000260274,59
ENSG00000260275,0
ENSG00000260276,139
ENSG00000260277,12
ENSG00000260278,0
ENSG00000260279,22
ENSG00000260280,0
ENSG00000260281,13
ENSG00000260282,1
ENSG00000260284,310
ENSG00000260285,105
ENSG00000260286,0
ENSG00000260287,0
ENSG00000260288,4
ENSG00000260289,0
ENSG00000260290,34
ENSG00000260291,0
ENSG00000260293,16
ENSG00000260296,73
ENSG00000260298,1
ENSG00000260300,25
ENSG00000260302,4
ENSG00000260303,1
ENSG00000260304,0
ENSG00000260305,0
ENSG00000260306,3
ENSG00000260307,0
ENSG00000260308,0
ENSG00000260310,1
ENSG00000260311,0
ENSG00000260312,0
ENSG00000260314,168
ENSG00000260316,2
ENSG00000260317,99
ENSG00000260318,5
ENSG00000260322,0
ENSG00000260325,4
ENSG00000260326,1
ENSG00000260327,0
ENSG00000260328,0
ENSG00000260329,43
ENSG00000260331,10
ENSG00000260332,0
ENSG00000260335,1
ENSG00000260337,102
ENSG00000260338,1
ENSG00000260339,14
ENSG00000260340,0
ENSG00000260341,1
ENSG00000260342,6
ENSG00000260343,1
ENSG00000260344,0
ENSG00000260345,0
ENSG00000260347,0
ENSG00000260348,0
ENSG00000260349,0
ENSG00000260350,1
ENSG00000260351,5
ENSG00000260352,3
ENSG00000260357,0
ENSG00000260360,13
ENSG00000260361,19
ENSG00000260362,0
ENSG00000260364,0
ENSG00000260366,8
ENSG00000260367,10
ENSG00000260368,6
ENSG00000260369,6
ENSG00000260370,0
ENSG00000260371,0
ENSG00000260372,12
ENSG00000260375,0
ENSG00000260377,1
ENSG00000260378,0
ENSG00000260379,1
ENSG00000260381,4
ENSG00000260382,0
ENSG00000260385,0
ENSG00000260386,2
ENSG00000260387,0
ENSG00000260388,15
ENSG00000260389,2
ENSG00000260390,0
ENSG00000260391,0
ENSG00000260392,0
ENSG00000260393,0
ENSG00000260394,6
ENSG00000260395,0
ENSG00000260398,13
ENSG00000260399,0
ENSG00000260400,142
ENSG00000260401,1469
ENSG00000260402,0
ENSG00000260403,1
ENSG00000260404,351
ENSG00000260405,1
ENSG00000260406,0
ENSG00000260409,24
ENSG00000260410,2
ENSG00000260411,0
ENSG00000260412,0
ENSG00000260413,0
ENSG00000260414,0
ENSG00000260416,1
ENSG00000260417,2
ENSG00000260418,25
ENSG00000260419,0
ENSG00000260420,0
ENSG00000260422,0
ENSG00000260423,8
ENSG00000260425,8
ENSG00000260426,0
ENSG00000260427,0
ENSG00000260428,10
ENSG00000260430,9
ENSG00000260431,0
ENSG00000260433,0
ENSG00000260436,0
ENSG00000260438,0
ENSG00000260439,3
ENSG00000260440,0
ENSG00000260441,1
ENSG00000260442,49
ENSG00000260443,2
ENSG00000260444,0
ENSG00000260445,0
ENSG00000260447,2
ENSG00000260448,28
ENSG00000260449,0
ENSG00000260450,0
ENSG00000260451,0
ENSG00000260452,0
ENSG00000260454,13
ENSG00000260455,6
ENSG00000260456,66
ENSG00000260457,0
ENSG00000260458,1
ENSG00000260459,150
ENSG00000260460,0
ENSG00000260461,432
ENSG00000260464,25
ENSG00000260465,0
ENSG00000260466,0
ENSG00000260467,0
ENSG00000260468,1
ENSG00000260469,0
ENSG00000260470,10
ENSG00000260471,2
ENSG00000260472,0
ENSG00000260473,1
ENSG00000260475,5
