Gene stable ID,56babe63-bf30-4737-bc73-1000976821e8
ENSG00000276326,1
ENSG00000276331,0
ENSG00000276332,0
ENSG00000276334,66
ENSG00000276335,7
ENSG00000276337,12
ENSG00000276338,0
ENSG00000276347,0
ENSG00000276348,0
ENSG00000276350,0
ENSG00000276352,0
ENSG00000276353,0
ENSG00000276354,4
ENSG00000276359,0
ENSG00000276362,0
ENSG00000276365,0
ENSG00000276366,0
ENSG00000276368,0
ENSG00000276369,0
ENSG00000276372,0
ENSG00000276373,0
ENSG00000276375,1
ENSG00000276376,0
ENSG00000276380,0
ENSG00000276381,1
ENSG00000276384,3
ENSG00000276385,0
ENSG00000276386,1
ENSG00000276388,0
ENSG00000276389,0
ENSG00000276390,6
ENSG00000276391,0
ENSG00000276393,2
ENSG00000276396,1
ENSG00000276397,1
ENSG00000276398,2
ENSG00000276399,0
ENSG00000276400,0
ENSG00000276401,0
ENSG00000276403,0
ENSG00000276404,6
ENSG00000276405,5
ENSG00000276406,1
ENSG00000276407,0
ENSG00000276408,5
ENSG00000276409,122
ENSG00000276410,1
ENSG00000276411,0
ENSG00000276412,0
ENSG00000276413,2
ENSG00000276417,4
ENSG00000276418,9
ENSG00000276419,0
ENSG00000276422,0
ENSG00000276426,0
ENSG00000276427,0
ENSG00000276428,0
ENSG00000276430,0
ENSG00000276431,0
ENSG00000276434,8
ENSG00000276436,1
ENSG00000276442,0
ENSG00000276443,0
ENSG00000276444,0
ENSG00000276445,6
ENSG00000276449,65
ENSG00000276454,1
ENSG00000276456,0
ENSG00000276457,0
ENSG00000276460,0
ENSG00000276462,0
ENSG00000276467,0
ENSG00000276470,0
ENSG00000276471,0
ENSG00000276472,0
ENSG00000276473,2
ENSG00000276474,0
ENSG00000276475,0
ENSG00000276476,11
ENSG00000276477,0
ENSG00000276478,0
ENSG00000276479,0
ENSG00000276484,0
ENSG00000276486,0
ENSG00000276487,0
ENSG00000276488,25
ENSG00000276489,0
ENSG00000276490,0
ENSG00000276493,0
ENSG00000276494,0
ENSG00000276496,0
ENSG00000276499,0
ENSG00000276500,0
ENSG00000276502,0
ENSG00000276505,6
ENSG00000276506,0
ENSG00000276507,0
ENSG00000276508,0
ENSG00000276509,3
ENSG00000276510,0
ENSG00000276511,0
ENSG00000276513,0
ENSG00000276514,0
ENSG00000276515,0
ENSG00000276517,47
ENSG00000276519,0
ENSG00000276520,1
ENSG00000276521,0
ENSG00000276522,0
ENSG00000276523,19
ENSG00000276524,3
ENSG00000276525,0
ENSG00000276527,5
ENSG00000276528,0
ENSG00000276529,52
ENSG00000276530,0
ENSG00000276531,1
ENSG00000276532,0
ENSG00000276533,3
ENSG00000276535,1
ENSG00000276538,1
ENSG00000276540,0
ENSG00000276542,1
ENSG00000276543,0
ENSG00000276544,0
ENSG00000276545,17
ENSG00000276546,0
ENSG00000276547,733
ENSG00000276548,0
ENSG00000276550,921
ENSG00000276554,0
ENSG00000276555,0
ENSG00000276556,0
ENSG00000276557,1
ENSG00000276558,0
ENSG00000276562,0
ENSG00000276563,1
ENSG00000276564,91
ENSG00000276566,16
ENSG00000276568,0
ENSG00000276569,0
ENSG00000276570,59
ENSG00000276571,43
ENSG00000276573,5
ENSG00000276574,0
ENSG00000276575,1
ENSG00000276576,1
ENSG00000276577,0
ENSG00000276578,7
ENSG00000276580,0
ENSG00000276581,0
ENSG00000276584,0
ENSG00000276586,0
ENSG00000276587,0
ENSG00000276588,0
ENSG00000276591,0
ENSG00000276592,0
ENSG00000276593,6
ENSG00000276596,0
ENSG00000276597,1
ENSG00000276598,0
ENSG00000276599,0
ENSG00000276600,351
ENSG00000276601,0
ENSG00000276602,0
ENSG00000276603,15
ENSG00000276605,1
ENSG00000276607,0
ENSG00000276609,0
ENSG00000276610,0
ENSG00000276612,2
ENSG00000276614,2
ENSG00000276617,0
ENSG00000276619,0
ENSG00000276620,0
ENSG00000276621,0
ENSG00000276622,0
ENSG00000276623,0
ENSG00000276624,0
ENSG00000276626,0
ENSG00000276627,0
ENSG00000276629,0
ENSG00000276631,0
ENSG00000276632,0
ENSG00000276633,0
ENSG00000276635,0
ENSG00000276637,0
ENSG00000276638,0
ENSG00000276639,0
ENSG00000276641,1
ENSG00000276642,0
ENSG00000276643,0
ENSG00000276644,90
ENSG00000276645,0
ENSG00000276647,0
ENSG00000276648,0
ENSG00000276649,16
ENSG00000276650,0
ENSG00000276651,4
ENSG00000276652,0
ENSG00000276653,0
ENSG00000276656,0
ENSG00000276659,1
ENSG00000276660,0
ENSG00000276661,0
ENSG00000276662,2
ENSG00000276663,6
ENSG00000276664,0
ENSG00000276667,0
ENSG00000276668,0
ENSG00000276669,0
ENSG00000276670,0
ENSG00000276672,45
ENSG00000276673,0
ENSG00000276674,2
ENSG00000276675,0
ENSG00000276677,0
ENSG00000276678,2
ENSG00000276680,0
ENSG00000276682,0
ENSG00000276683,0
ENSG00000276685,0
ENSG00000276687,0
ENSG00000276688,0
ENSG00000276689,0
ENSG00000276690,0
ENSG00000276691,17
ENSG00000276692,1
ENSG00000276693,2
ENSG00000276694,0
ENSG00000276695,0
ENSG00000276696,1
ENSG00000276698,43
ENSG00000276699,0
ENSG00000276702,2
ENSG00000276703,0
ENSG00000276704,3
ENSG00000276706,0
ENSG00000276707,0
ENSG00000276710,89
ENSG00000276712,3
ENSG00000276713,0
ENSG00000276715,1
ENSG00000276717,0
ENSG00000276718,38
ENSG00000276721,0
ENSG00000276722,0
ENSG00000276723,0
ENSG00000276724,0
ENSG00000276727,0
ENSG00000276728,37
ENSG00000276729,1
ENSG00000276730,0
ENSG00000276733,0
ENSG00000276735,2
ENSG00000276737,0
ENSG00000276738,0
ENSG00000276740,1
ENSG00000276741,0
ENSG00000276742,5
ENSG00000276743,0
ENSG00000276744,15
ENSG00000276745,0
ENSG00000276746,1
ENSG00000276747,0
ENSG00000276748,0
ENSG00000276750,0
ENSG00000276751,1
ENSG00000276752,0
ENSG00000276753,0
ENSG00000276754,8
ENSG00000276755,0
ENSG00000276756,0
ENSG00000276757,2
ENSG00000276758,0
ENSG00000276759,0
ENSG00000276762,0
ENSG00000276763,1
ENSG00000276764,0
ENSG00000276765,0
ENSG00000276768,2
ENSG00000276769,0
ENSG00000276770,0
ENSG00000276771,0
ENSG00000276772,6
ENSG00000276773,0
ENSG00000276775,488
ENSG00000276778,2
ENSG00000276782,0
ENSG00000276783,0
ENSG00000276784,0
ENSG00000276786,0
ENSG00000276788,0
ENSG00000276789,0
ENSG00000276790,1
ENSG00000276791,74
ENSG00000276792,0
ENSG00000276793,0
ENSG00000276795,0
ENSG00000276796,0
ENSG00000276797,0
ENSG00000276800,0
ENSG00000276801,0
ENSG00000276805,36
ENSG00000276807,0
ENSG00000276809,3
ENSG00000276810,0
ENSG00000276811,0
ENSG00000276812,0
ENSG00000276813,0
ENSG00000276814,18
ENSG00000276815,0
ENSG00000276817,0
ENSG00000276818,0
ENSG00000276819,2
ENSG00000276822,0
ENSG00000276823,0
ENSG00000276824,0
ENSG00000276827,0
ENSG00000276828,0
ENSG00000276829,0
ENSG00000276830,0
ENSG00000276831,7
ENSG00000276832,5
ENSG00000276835,0
ENSG00000276839,2
ENSG00000276840,6
ENSG00000276841,0
ENSG00000276842,5
ENSG00000276844,0
ENSG00000276845,1
ENSG00000276846,58
ENSG00000276850,2
ENSG00000276851,1
ENSG00000276852,0
ENSG00000276853,8
ENSG00000276854,0
ENSG00000276855,479
ENSG00000276857,0
ENSG00000276859,0
ENSG00000276861,0
ENSG00000276862,0
ENSG00000276863,20
ENSG00000276866,0
ENSG00000276867,1
ENSG00000276868,1
ENSG00000276869,0
ENSG00000276871,0
ENSG00000276873,0
ENSG00000276874,0
ENSG00000276877,0
ENSG00000276878,0
ENSG00000276883,0
ENSG00000276884,0
ENSG00000276888,0
ENSG00000276889,0
ENSG00000276890,0
ENSG00000276891,0
ENSG00000276892,0
ENSG00000276893,1
ENSG00000276894,0
ENSG00000276897,0
ENSG00000276898,0
ENSG00000276899,0
ENSG00000276900,120
ENSG00000276902,0
ENSG00000276903,1
ENSG00000276904,0
ENSG00000276908,0
ENSG00000276911,0
ENSG00000276915,0
ENSG00000276916,17
ENSG00000276917,0
ENSG00000276918,0
ENSG00000276919,0
ENSG00000276921,0
ENSG00000276922,0
ENSG00000276923,4
ENSG00000276924,0
ENSG00000276925,4
ENSG00000276926,1
ENSG00000276927,0
ENSG00000276928,0
ENSG00000276929,0
ENSG00000276931,9
ENSG00000276933,0
ENSG00000276934,4
ENSG00000276939,0
ENSG00000276940,0
ENSG00000276941,0
ENSG00000276942,0
ENSG00000276943,0
ENSG00000276945,7
ENSG00000276949,0
ENSG00000276950,1
ENSG00000276951,0
ENSG00000276952,23
ENSG00000276953,8
ENSG00000276955,0
ENSG00000276956,0
ENSG00000276957,7
ENSG00000276958,0
ENSG00000276960,0
ENSG00000276961,0
ENSG00000276962,0
ENSG00000276963,0
ENSG00000276964,0
ENSG00000276965,0
ENSG00000276966,22
ENSG00000276967,0
ENSG00000276968,4
ENSG00000276972,0
ENSG00000276975,48
ENSG00000276978,0
ENSG00000276980,32
ENSG00000276984,9
ENSG00000276987,0
ENSG00000276988,5
ENSG00000276989,0
ENSG00000276990,0
ENSG00000276991,0
ENSG00000276992,0
ENSG00000276993,0
ENSG00000276995,6
ENSG00000276997,6
ENSG00000276998,0
ENSG00000277000,0
ENSG00000277001,0
ENSG00000277002,0
ENSG00000277003,0
ENSG00000277004,0
ENSG00000277007,19
ENSG00000277008,0
ENSG00000277009,0
ENSG00000277010,53
ENSG00000277011,0
ENSG00000277013,899
ENSG00000277014,0
ENSG00000277017,0
ENSG00000277020,7
ENSG00000277021,1
ENSG00000277022,7
ENSG00000277023,0
ENSG00000277024,0
ENSG00000277026,0
ENSG00000277027,0
ENSG00000277029,0
ENSG00000277030,5
ENSG00000277031,0
ENSG00000277034,0
ENSG00000277035,3
ENSG00000277039,2
ENSG00000277040,1
ENSG00000277041,1
ENSG00000277043,1
ENSG00000277045,0
ENSG00000277047,0
ENSG00000277049,0
ENSG00000277050,11
ENSG00000277051,3
ENSG00000277052,0
ENSG00000277053,121
ENSG00000277054,4
ENSG00000277056,0
ENSG00000277057,0
ENSG00000277058,0
ENSG00000277061,0
ENSG00000277062,0
ENSG00000277063,0
ENSG00000277064,0
ENSG00000277066,0
ENSG00000277067,0
ENSG00000277072,221
ENSG00000277073,0
ENSG00000277074,0
ENSG00000277075,274
ENSG00000277077,0
ENSG00000277081,0
ENSG00000277082,2
ENSG00000277083,0
ENSG00000277084,0
ENSG00000277087,2
ENSG00000277089,2
ENSG00000277095,1
ENSG00000277096,0
ENSG00000277097,0
ENSG00000277099,0
ENSG00000277100,0
ENSG00000277102,0
ENSG00000277103,0
ENSG00000277105,0
ENSG00000277108,0
ENSG00000277109,0
ENSG00000277112,8
ENSG00000277115,0
ENSG00000277116,0
ENSG00000277117,98
ENSG00000277118,0
ENSG00000277119,0
ENSG00000277120,0
ENSG00000277121,0
ENSG00000277122,0
ENSG00000277123,1
ENSG00000277124,0
ENSG00000277125,0
ENSG00000277127,0
ENSG00000277128,9
ENSG00000277129,0
ENSG00000277130,1
ENSG00000277133,0
ENSG00000277135,3
ENSG00000277136,0
ENSG00000277137,0
ENSG00000277138,0
ENSG00000277141,1
ENSG00000277142,173
ENSG00000277143,0
ENSG00000277144,6
ENSG00000277146,0
ENSG00000277147,181
ENSG00000277149,140
ENSG00000277150,0
ENSG00000277151,10
ENSG00000277152,11
ENSG00000277155,0
ENSG00000277156,14
ENSG00000277157,7
ENSG00000277158,0
ENSG00000277159,25
ENSG00000277160,1
ENSG00000277161,698
ENSG00000277162,0
ENSG00000277168,0
ENSG00000277169,0
ENSG00000277170,9
ENSG00000277171,0
ENSG00000277172,0
ENSG00000277173,4
ENSG00000277174,0
ENSG00000277180,0
ENSG00000277182,130
ENSG00000277184,0
ENSG00000277186,1
ENSG00000277188,0
ENSG00000277189,0
ENSG00000277191,0
ENSG00000277192,0
ENSG00000277194,0
ENSG00000277197,0
ENSG00000277198,0
ENSG00000277199,0
ENSG00000277200,33
ENSG00000277201,4
ENSG00000277202,0
ENSG00000277203,718
ENSG00000277204,1
ENSG00000277206,0
ENSG00000277207,0
ENSG00000277208,0
ENSG00000277209,0
ENSG00000277210,0
ENSG00000277211,0
ENSG00000277212,0
ENSG00000277213,0
ENSG00000277214,0
ENSG00000277215,4
ENSG00000277216,0
ENSG00000277217,0
ENSG00000277218,9
ENSG00000277223,0
ENSG00000277224,72
ENSG00000277225,0
ENSG00000277227,0
ENSG00000277228,0
ENSG00000277229,1
ENSG00000277231,0
ENSG00000277232,8
ENSG00000277233,0
ENSG00000277234,0
ENSG00000277235,1
ENSG00000277239,0
ENSG00000277241,1
ENSG00000277243,0
ENSG00000277244,0
ENSG00000277245,3
ENSG00000277246,4
ENSG00000277247,5
ENSG00000277248,0
ENSG00000277249,1
ENSG00000277250,3
ENSG00000277252,0
ENSG00000277253,0
ENSG00000277255,0
ENSG00000277257,0
ENSG00000277258,3262
ENSG00000277259,1
ENSG00000277260,0
ENSG00000277264,0
ENSG00000277265,1
ENSG00000277268,0
ENSG00000277269,0
ENSG00000277270,0
ENSG00000277274,0
ENSG00000277275,0
ENSG00000277277,0
ENSG00000277282,11
ENSG00000277283,195
ENSG00000277284,0
ENSG00000277285,0
ENSG00000277287,181
ENSG00000277288,8
ENSG00000277289,0
ENSG00000277290,24
ENSG00000277294,0
ENSG00000277295,0
ENSG00000277296,0
ENSG00000277297,0
ENSG00000277299,1
ENSG00000277300,0
ENSG00000277301,9
ENSG00000277302,0
ENSG00000277304,0
ENSG00000277305,0
ENSG00000277306,0
ENSG00000277308,0
ENSG00000277310,20
ENSG00000277311,0
ENSG00000277312,0
ENSG00000277313,0
ENSG00000277315,0
ENSG00000277319,0
ENSG00000277320,0
ENSG00000277321,0
ENSG00000277322,0
ENSG00000277323,0
ENSG00000277324,13
ENSG00000277325,0
ENSG00000277326,0
ENSG00000277327,1
ENSG00000277328,0
ENSG00000277329,0
ENSG00000277330,0
ENSG00000277331,0
ENSG00000277332,0
ENSG00000277333,0
ENSG00000277338,0
ENSG00000277340,0
ENSG00000277341,0
ENSG00000277342,4
ENSG00000277344,0
ENSG00000277346,0
ENSG00000277347,0
ENSG00000277348,0
ENSG00000277349,1
ENSG00000277350,0
ENSG00000277351,9
ENSG00000277352,1
ENSG00000277353,1
ENSG00000277357,0
ENSG00000277358,6
ENSG00000277360,0
ENSG00000277363,1009
ENSG00000277367,0
ENSG00000277368,6
ENSG00000277369,55
ENSG00000277370,0
ENSG00000277371,3
ENSG00000277372,0
ENSG00000277373,3
ENSG00000277379,0
ENSG00000277382,2
ENSG00000277383,14
ENSG00000277385,1
ENSG00000277386,26
ENSG00000277387,0
ENSG00000277388,0
ENSG00000277391,0
ENSG00000277393,0
ENSG00000277394,39
ENSG00000277396,0
ENSG00000277397,1
ENSG00000277399,8
ENSG00000277402,0
ENSG00000277406,11
ENSG00000277408,0
ENSG00000277410,0
ENSG00000277411,1
ENSG00000277412,0
ENSG00000277413,0
ENSG00000277418,0
ENSG00000277420,6
ENSG00000277422,0
ENSG00000277423,2
ENSG00000277425,4
ENSG00000277426,0
ENSG00000277427,1
ENSG00000277433,0
ENSG00000277435,3
ENSG00000277436,0
ENSG00000277437,0
ENSG00000277438,0
ENSG00000277440,2
ENSG00000277441,0
ENSG00000277443,7220
ENSG00000277444,0
ENSG00000277446,0
ENSG00000277447,1
ENSG00000277448,0
ENSG00000277449,45
ENSG00000277450,4
ENSG00000277451,0
ENSG00000277452,2
ENSG00000277453,1
ENSG00000277455,0
ENSG00000277458,0
ENSG00000277459,5
ENSG00000277460,0
ENSG00000277462,210
ENSG00000277463,1
ENSG00000277464,0
ENSG00000277465,0
ENSG00000277466,0
ENSG00000277467,0
ENSG00000277468,0
ENSG00000277469,0
ENSG00000277472,0
ENSG00000277473,0
ENSG00000277474,0
ENSG00000277476,182
ENSG00000277478,0
ENSG00000277479,2
ENSG00000277481,13
ENSG00000277482,0
ENSG00000277483,0
ENSG00000277486,0
ENSG00000277487,0
ENSG00000277488,0
ENSG00000277489,0
ENSG00000277490,0
ENSG00000277491,5
ENSG00000277492,0
ENSG00000277493,24
ENSG00000277494,568
ENSG00000277496,106
ENSG00000277497,0
ENSG00000277498,1
ENSG00000277499,0
ENSG00000277500,0
ENSG00000277501,0
ENSG00000277502,0
ENSG00000277503,0
ENSG00000277504,8
ENSG00000277505,0
ENSG00000277506,0
ENSG00000277508,0
ENSG00000277509,0
ENSG00000277510,0
ENSG00000277511,14
ENSG00000277512,0
ENSG00000277513,0
ENSG00000277514,0
ENSG00000277515,0
ENSG00000277516,0
ENSG00000277519,0
ENSG00000277520,0
ENSG00000277521,0
ENSG00000277524,0
ENSG00000277526,0
ENSG00000277527,0
ENSG00000277528,0
ENSG00000277529,0
ENSG00000277531,0
ENSG00000277532,0
ENSG00000277533,0
ENSG00000277534,564
ENSG00000277535,1
ENSG00000277537,0
ENSG00000277539,1
ENSG00000277541,0
ENSG00000277542,0
ENSG00000277543,0
ENSG00000277544,0
ENSG00000277545,1
ENSG00000277547,0
ENSG00000277548,5
ENSG00000277549,0
ENSG00000277550,7
ENSG00000277553,0
ENSG00000277555,7
ENSG00000277556,0
ENSG00000277558,0
ENSG00000277559,42
ENSG00000277561,5
ENSG00000277562,0
ENSG00000277563,4
ENSG00000277565,0
ENSG00000277566,11
ENSG00000277568,1
ENSG00000277569,0
ENSG00000277572,0
ENSG00000277573,0
ENSG00000277575,0
ENSG00000277576,0
ENSG00000277577,0
ENSG00000277578,0
ENSG00000277579,1
ENSG00000277581,0
ENSG00000277582,0
ENSG00000277583,0
ENSG00000277586,69
ENSG00000277587,6
ENSG00000277588,1
ENSG00000277589,8
ENSG00000277590,0
ENSG00000277591,0
ENSG00000277592,0
ENSG00000277593,0
ENSG00000277595,4
ENSG00000277597,1
ENSG00000277598,0
ENSG00000277599,0
ENSG00000277601,0
ENSG00000277602,1
ENSG00000277604,0
ENSG00000277605,0
ENSG00000277608,0
ENSG00000277609,0
ENSG00000277610,0
ENSG00000277611,0
ENSG00000277612,0
ENSG00000277613,0
ENSG00000277617,2
ENSG00000277618,0
ENSG00000277619,15
ENSG00000277621,0
ENSG00000277622,0
ENSG00000277624,0
ENSG00000277627,0
ENSG00000277628,0
ENSG00000277631,2
ENSG00000277632,144
ENSG00000277634,4
ENSG00000277635,0
ENSG00000277636,0
ENSG00000277637,0
ENSG00000277639,17
ENSG00000277640,0
ENSG00000277644,0
ENSG00000277645,0
ENSG00000277646,0
ENSG00000277647,0
ENSG00000277648,0
ENSG00000277651,5
ENSG00000277652,0
ENSG00000277653,1
ENSG00000277654,0
ENSG00000277655,0
ENSG00000277661,0
ENSG00000277662,4
ENSG00000277663,0
ENSG00000277664,0
ENSG00000277665,1
ENSG00000277668,0
ENSG00000277669,0
ENSG00000277670,0
ENSG00000277671,0
ENSG00000277672,0
ENSG00000277673,0
ENSG00000277675,0
ENSG00000277677,0
ENSG00000277678,7
ENSG00000277681,2
ENSG00000277682,0
ENSG00000277683,0
ENSG00000277684,0
ENSG00000277685,0
ENSG00000277687,25
ENSG00000277688,0
ENSG00000277689,0
ENSG00000277690,0
ENSG00000277692,10
ENSG00000277693,0
ENSG00000277694,0
ENSG00000277695,0
ENSG00000277697,0
ENSG00000277698,0
ENSG00000277699,0
ENSG00000277700,0
ENSG00000277701,0
ENSG00000277702,11
ENSG00000277703,0
ENSG00000277704,1
ENSG00000277705,0
ENSG00000277708,0
ENSG00000277710,0
ENSG00000277711,0
ENSG00000277712,0
ENSG00000277713,0
ENSG00000277714,0
ENSG00000277715,77
ENSG00000277716,0
ENSG00000277717,0
ENSG00000277718,0
ENSG00000277719,0
ENSG00000277720,2
ENSG00000277721,0
ENSG00000277723,1
ENSG00000277724,0
ENSG00000277726,3
ENSG00000277727,0
ENSG00000277728,10
ENSG00000277731,0
ENSG00000277732,0
ENSG00000277734,893
ENSG00000277735,0
ENSG00000277736,0
ENSG00000277737,15
ENSG00000277738,3
ENSG00000277739,0
ENSG00000277740,0
ENSG00000277741,0
ENSG00000277743,0
ENSG00000277744,35
ENSG00000277745,0
ENSG00000277746,0
ENSG00000277747,0
ENSG00000277748,0
ENSG00000277749,0
ENSG00000277752,0
ENSG00000277754,0
ENSG00000277755,0
ENSG00000277756,0
ENSG00000277757,0
ENSG00000277758,31
ENSG00000277759,1
ENSG00000277760,0
ENSG00000277762,0
ENSG00000277763,10
ENSG00000277764,0
ENSG00000277766,3
ENSG00000277767,9
ENSG00000277769,0
ENSG00000277770,0
ENSG00000277771,0
ENSG00000277772,0
ENSG00000277774,0
ENSG00000277775,1
ENSG00000277777,0
ENSG00000277778,27
ENSG00000277779,0
ENSG00000277780,0
ENSG00000277782,89
ENSG00000277784,0
ENSG00000277785,0
ENSG00000277787,0
ENSG00000277790,0
ENSG00000277791,6260
ENSG00000277792,0
ENSG00000277793,0
ENSG00000277794,3
ENSG00000277795,2
ENSG00000277797,0
ENSG00000277798,0
ENSG00000277801,0
ENSG00000277803,0
ENSG00000277805,0
ENSG00000277806,12
ENSG00000277809,0
ENSG00000277810,0
ENSG00000277812,1
ENSG00000277813,0
ENSG00000277814,0
ENSG00000277815,0
ENSG00000277817,0
ENSG00000277818,0
ENSG00000277819,1
ENSG00000277821,0
ENSG00000277822,0
ENSG00000277825,2
ENSG00000277826,0
ENSG00000277827,0
ENSG00000277828,0
ENSG00000277829,17
ENSG00000277830,0
ENSG00000277831,8
ENSG00000277832,0
ENSG00000277837,1
ENSG00000277838,0
ENSG00000277839,0
ENSG00000277840,12
ENSG00000277841,0
ENSG00000277842,0
ENSG00000277843,0
ENSG00000277846,0
ENSG00000277847,0
ENSG00000277851,7
ENSG00000277852,0
ENSG00000277854,0
ENSG00000277855,4
ENSG00000277858,0
ENSG00000277859,0
ENSG00000277861,0
ENSG00000277862,0
ENSG00000277863,0
ENSG00000277864,0
ENSG00000277865,0
ENSG00000277866,0
ENSG00000277867,0
ENSG00000277869,0
ENSG00000277870,0
ENSG00000277872,0
ENSG00000277873,6
ENSG00000277875,0
ENSG00000277876,1
ENSG00000277877,55
ENSG00000277878,0
ENSG00000277879,33
ENSG00000277880,0
ENSG00000277881,0
ENSG00000277882,0
ENSG00000277883,2
ENSG00000277884,0
ENSG00000277886,0
ENSG00000277887,0
ENSG00000277888,0
ENSG00000277889,0
ENSG00000277892,0
ENSG00000277893,21
ENSG00000277895,0
ENSG00000277896,0
ENSG00000277899,0
ENSG00000277900,0
ENSG00000277901,0
ENSG00000277903,0
ENSG00000277904,0
ENSG00000277907,1
ENSG00000277910,0
ENSG00000277911,0
ENSG00000277912,0
ENSG00000277913,0
ENSG00000277914,0
ENSG00000277916,20
ENSG00000277918,0
ENSG00000277919,0
ENSG00000277920,0
ENSG00000277922,0
ENSG00000277925,0
ENSG00000277929,0
ENSG00000277930,0
ENSG00000277932,0
ENSG00000277933,0
ENSG00000277934,0
ENSG00000277935,0
ENSG00000277937,0
ENSG00000277938,21
ENSG00000277939,0
ENSG00000277941,0
ENSG00000277942,0
ENSG00000277945,0
ENSG00000277946,0
ENSG00000277947,0
ENSG00000277948,1
ENSG00000277950,1
ENSG00000277951,0
ENSG00000277952,0
ENSG00000277954,48
ENSG00000277957,5
ENSG00000277958,0
ENSG00000277959,20
ENSG00000277960,0
ENSG00000277962,0
ENSG00000277965,0
ENSG00000277966,0
ENSG00000277967,0
ENSG00000277968,0
ENSG00000277969,183
ENSG00000277971,0
ENSG00000277972,2380
ENSG00000277973,0
ENSG00000277975,6
ENSG00000277977,16
ENSG00000277978,43
ENSG00000277979,0
ENSG00000277981,0
ENSG00000277984,2
ENSG00000277985,0
ENSG00000277986,0
ENSG00000277987,2
ENSG00000277988,0
ENSG00000277990,0
ENSG00000277991,0
ENSG00000277992,0
ENSG00000277994,0
ENSG00000277997,0
ENSG00000277998,5
ENSG00000277999,13
ENSG00000278000,14
ENSG00000278001,0
ENSG00000278002,8
ENSG00000278004,0
ENSG00000278005,0
ENSG00000278007,0
ENSG00000278008,0
ENSG00000278009,8
ENSG00000278010,0
ENSG00000278011,2
ENSG00000278012,1
ENSG00000278013,2
ENSG00000278014,0
ENSG00000278017,3
ENSG00000278020,0
ENSG00000278022,1
ENSG00000278023,18
ENSG00000278026,0
ENSG00000278027,0
ENSG00000278028,0
ENSG00000278029,10
ENSG00000278030,20
ENSG00000278034,0
ENSG00000278035,16
ENSG00000278038,0
ENSG00000278039,0
ENSG00000278040,0
ENSG00000278041,0
ENSG00000278044,0
ENSG00000278045,0
ENSG00000278047,0
ENSG00000278048,0
ENSG00000278050,0
ENSG00000278052,0
ENSG00000278053,1986
ENSG00000278054,0
ENSG00000278055,0
ENSG00000278056,0
ENSG00000278057,0
ENSG00000278058,10
ENSG00000278059,0
ENSG00000278060,1
ENSG00000278065,0
ENSG00000278067,0
ENSG00000278068,0
ENSG00000278069,0
ENSG00000278071,50
ENSG00000278072,0
ENSG00000278073,0
ENSG00000278075,5
ENSG00000278076,1
ENSG00000278077,0
ENSG00000278078,0
ENSG00000278080,0
ENSG00000278083,0
ENSG00000278084,0
ENSG00000278085,0
ENSG00000278089,0
ENSG00000278090,3
ENSG00000278093,0
ENSG00000278095,0
ENSG00000278097,0
ENSG00000278098,0
ENSG00000278099,0
ENSG00000278100,0
ENSG00000278102,0
ENSG00000278103,0
ENSG00000278104,0
ENSG00000278105,0
ENSG00000278106,0
ENSG00000278107,43
ENSG00000278108,0
ENSG00000278109,1
ENSG00000278110,0
ENSG00000278112,39
ENSG00000278113,0
ENSG00000278122,1
ENSG00000278123,0
ENSG00000278124,0
ENSG00000278125,0
ENSG00000278126,76
ENSG00000278128,0
ENSG00000278129,554
ENSG00000278130,0
ENSG00000278131,0
ENSG00000278133,859
ENSG00000278134,0
ENSG00000278135,0
ENSG00000278136,0
ENSG00000278138,0
ENSG00000278139,0
ENSG00000278142,0
ENSG00000278143,0
ENSG00000278144,0
ENSG00000278146,0
ENSG00000278147,0
ENSG00000278148,0
ENSG00000278150,0
ENSG00000278151,0
ENSG00000278153,3
ENSG00000278156,37
ENSG00000278158,0
ENSG00000278159,0
ENSG00000278160,0
ENSG00000278166,0
ENSG00000278171,0
ENSG00000278172,0
ENSG00000278175,167
ENSG00000278176,0
ENSG00000278177,16
ENSG00000278179,0
ENSG00000278180,0
ENSG00000278181,0
ENSG00000278182,0
ENSG00000278184,0
ENSG00000278185,5
ENSG00000278187,0
ENSG00000278188,0
ENSG00000278189,0
ENSG00000278192,0
ENSG00000278193,0
ENSG00000278195,6
ENSG00000278196,61
ENSG00000278197,0
ENSG00000278200,0
ENSG00000278202,2
ENSG00000278203,0
ENSG00000278204,0
ENSG00000278205,0
ENSG00000278206,24
ENSG00000278212,17
ENSG00000278213,0
ENSG00000278214,1
ENSG00000278215,0
ENSG00000278217,0
ENSG00000278218,0
ENSG00000278219,12
ENSG00000278221,0
ENSG00000278222,0
ENSG00000278223,0
ENSG00000278224,25
ENSG00000278226,0
ENSG00000278227,0
ENSG00000278228,0
ENSG00000278231,26
ENSG00000278233,0
ENSG00000278234,0
ENSG00000278236,0
ENSG00000278237,0
ENSG00000278238,16
ENSG00000278239,0
ENSG00000278242,0
ENSG00000278244,4
ENSG00000278249,0
ENSG00000278250,1
ENSG00000278251,0
ENSG00000278254,0
ENSG00000278255,0
ENSG00000278256,0
ENSG00000278258,0
ENSG00000278259,1762
ENSG00000278260,0
ENSG00000278261,0
ENSG00000278263,23
ENSG00000278264,0
ENSG00000278265,0
ENSG00000278266,10
ENSG00000278267,3
ENSG00000278272,5
ENSG00000278273,0
ENSG00000278274,0
ENSG00000278275,0
ENSG00000278276,0
