Gene stable ID,313fe71e-7a50-43f9-bd28-4c65127aecad
ENSG00000072501,8995
ENSG00000072506,6163
ENSG00000072518,3379
ENSG00000072571,1003
ENSG00000072609,2559
ENSG00000072657,31
ENSG00000072682,7658
ENSG00000072694,1069
ENSG00000072736,2406
ENSG00000072756,2343
ENSG00000072778,17695
ENSG00000072786,2997
ENSG00000072803,5959
ENSG00000072818,208
ENSG00000072832,750
ENSG00000072840,1981
ENSG00000072849,4469
ENSG00000072858,2416
ENSG00000072864,2715
ENSG00000072952,2362
ENSG00000072954,163
ENSG00000072958,2826
ENSG00000073008,2443
ENSG00000073050,2695
ENSG00000073060,4815
ENSG00000073067,1
ENSG00000073111,7079
ENSG00000073146,114
ENSG00000073150,359
ENSG00000073169,1026
ENSG00000073282,114
ENSG00000073331,1543
ENSG00000073350,7434
ENSG00000073417,3182
ENSG00000073464,72
ENSG00000073536,1693
ENSG00000073578,9077
ENSG00000073584,7394
ENSG00000073598,0
ENSG00000073605,899
ENSG00000073614,4502
ENSG00000073670,14
ENSG00000073711,1020
ENSG00000073712,5180
ENSG00000073734,1
ENSG00000073737,47
ENSG00000073754,0
ENSG00000073756,176
ENSG00000073792,98
ENSG00000073803,3215
ENSG00000073849,1571
ENSG00000073861,15
ENSG00000073905,9
ENSG00000073910,1780
ENSG00000073921,10906
ENSG00000073969,5306
ENSG00000074047,269
ENSG00000074054,3423
ENSG00000074071,5421
ENSG00000074181,7864
ENSG00000074201,20873
ENSG00000074211,52
ENSG00000074219,2556
ENSG00000074266,1085
ENSG00000074276,19
ENSG00000074317,3
ENSG00000074319,12591
ENSG00000074356,3512
ENSG00000074370,34990
ENSG00000074410,16144
ENSG00000074416,9642
ENSG00000074527,2646
ENSG00000074582,1269
ENSG00000074590,2915
ENSG00000074603,3259
ENSG00000074621,1502
ENSG00000074657,5036
ENSG00000074660,546
ENSG00000074695,8826
ENSG00000074696,20797
ENSG00000074706,74
ENSG00000074755,4383
ENSG00000074771,0
ENSG00000074800,50599
ENSG00000074803,3
ENSG00000074842,3845
ENSG00000074855,614
ENSG00000074935,330
ENSG00000074964,1512
ENSG00000074966,7
ENSG00000075035,121
ENSG00000075043,3
ENSG00000075073,139
ENSG00000075089,2414
ENSG00000075131,594
ENSG00000075142,7407
ENSG00000075151,3661
ENSG00000075188,1662
ENSG00000075213,123
ENSG00000075218,1575
ENSG00000075223,12921
ENSG00000075234,1985
ENSG00000075239,4454
ENSG00000075240,4044
ENSG00000075275,9821
ENSG00000075290,7
ENSG00000075292,8701
ENSG00000075303,1177
ENSG00000075336,1355
ENSG00000075340,219
ENSG00000075388,0
ENSG00000075391,3048
ENSG00000075399,728
ENSG00000075407,2114
ENSG00000075413,6597
ENSG00000075415,30976
ENSG00000075420,3662
ENSG00000075426,11592
ENSG00000075429,1
ENSG00000075461,10418
ENSG00000075539,3058
ENSG00000075568,4563
ENSG00000075618,3352
ENSG00000075624,603677
ENSG00000075643,946
ENSG00000075651,397
ENSG00000075673,5
ENSG00000075702,1050
ENSG00000075711,3286
ENSG00000075785,31416
ENSG00000075790,3579
ENSG00000075826,427
ENSG00000075856,4271
ENSG00000075884,379
ENSG00000075886,11
ENSG00000075891,127
ENSG00000075914,2681
ENSG00000075945,6084
ENSG00000075975,2435
ENSG00000076003,5920
ENSG00000076043,1905
ENSG00000076053,869
ENSG00000076067,3631
ENSG00000076108,6896
ENSG00000076201,5364
ENSG00000076242,4251
ENSG00000076248,6456
ENSG00000076258,1075
ENSG00000076321,1296
ENSG00000076344,1036
ENSG00000076351,1475
ENSG00000076356,1184
ENSG00000076382,3852
ENSG00000076513,3198
ENSG00000076554,21440
ENSG00000076555,3965
ENSG00000076604,7489
ENSG00000076641,837
ENSG00000076650,1061
ENSG00000076662,28
ENSG00000076685,995
ENSG00000076706,7932
ENSG00000076716,2080
ENSG00000076770,201
ENSG00000076826,1614
ENSG00000076864,1225
ENSG00000076924,2638
ENSG00000076928,3013
ENSG00000076944,2372
ENSG00000076984,1274
ENSG00000077009,1
ENSG00000077044,3264
ENSG00000077063,315
ENSG00000077080,0
ENSG00000077092,218
ENSG00000077097,15323
ENSG00000077147,22060
ENSG00000077150,4769
ENSG00000077152,2231
ENSG00000077157,2838
ENSG00000077232,10194
ENSG00000077235,18721
ENSG00000077238,8312
ENSG00000077254,4253
ENSG00000077264,62
ENSG00000077274,4
ENSG00000077279,0
ENSG00000077312,3719
ENSG00000077327,11
ENSG00000077348,864
ENSG00000077380,9816
ENSG00000077420,756
ENSG00000077454,875
ENSG00000077458,473
ENSG00000077463,664
ENSG00000077498,1
ENSG00000077514,1116
ENSG00000077522,21
ENSG00000077549,17163
ENSG00000077585,2978
ENSG00000077616,53
ENSG00000077684,2398
ENSG00000077713,2055
ENSG00000077721,4934
ENSG00000077782,36075
ENSG00000077800,2
ENSG00000077935,142
ENSG00000077942,29546
ENSG00000077943,591
ENSG00000077984,704
ENSG00000078018,1037
ENSG00000078043,2212
ENSG00000078053,219
ENSG00000078061,6040
ENSG00000078070,2177
ENSG00000078081,83
ENSG00000078098,4953
ENSG00000078114,10969
ENSG00000078124,1521
ENSG00000078140,7709
ENSG00000078142,2314
ENSG00000078177,1438
ENSG00000078237,735
ENSG00000078246,2506
ENSG00000078269,3062
ENSG00000078295,2113
ENSG00000078304,8605
ENSG00000078319,655
ENSG00000078328,1
ENSG00000078369,24563
ENSG00000078399,105
ENSG00000078401,537
ENSG00000078403,1887
ENSG00000078487,907
ENSG00000078549,48
ENSG00000078579,15
ENSG00000078589,28
ENSG00000078596,595
ENSG00000078618,11647
ENSG00000078668,4320
ENSG00000078674,6582
ENSG00000078687,1939
ENSG00000078699,3572
ENSG00000078725,38
ENSG00000078747,5594
ENSG00000078795,17
ENSG00000078804,5504
ENSG00000078808,4669
ENSG00000078814,47
ENSG00000078898,1134
ENSG00000078900,237
ENSG00000078902,5585
ENSG00000078967,1823
ENSG00000079101,1280
ENSG00000079102,293
ENSG00000079112,13
ENSG00000079134,2560
ENSG00000079150,1419
ENSG00000079156,1279
ENSG00000079215,1067
ENSG00000079246,28787
ENSG00000079257,1159
ENSG00000079263,168
ENSG00000079277,2160
ENSG00000079308,7907
ENSG00000079313,1177
ENSG00000079332,14103
ENSG00000079335,466
ENSG00000079337,483
ENSG00000079385,3091
ENSG00000079387,2288
ENSG00000079393,52
ENSG00000079432,4199
ENSG00000079435,159
ENSG00000079459,8032
ENSG00000079462,2402
ENSG00000079482,859
ENSG00000079557,5
ENSG00000079616,6769
ENSG00000079689,13
ENSG00000079691,1649
ENSG00000079739,5256
ENSG00000079785,9582
ENSG00000079805,4487
ENSG00000079819,3212
ENSG00000079841,265
ENSG00000079931,1757
ENSG00000079950,2913
ENSG00000079974,1498
ENSG00000079999,3072
ENSG00000080007,11
ENSG00000080031,94
ENSG00000080166,4
ENSG00000080189,7326
ENSG00000080200,300
ENSG00000080224,320
ENSG00000080293,4
ENSG00000080298,706
ENSG00000080345,3838
ENSG00000080371,6041
ENSG00000080493,108
ENSG00000080503,7855
ENSG00000080511,10
ENSG00000080546,1124
ENSG00000080561,749
ENSG00000080572,9
ENSG00000080573,1542
ENSG00000080603,12888
ENSG00000080608,3421
ENSG00000080618,1
ENSG00000080644,49
ENSG00000080709,336
ENSG00000080802,1981
ENSG00000080815,6961
ENSG00000080819,967
ENSG00000080822,4041
ENSG00000080823,1015
ENSG00000080824,162784
ENSG00000080839,1114
ENSG00000080845,9349
ENSG00000080854,69
ENSG00000080910,0
ENSG00000080947,101
ENSG00000080986,1568
ENSG00000081014,1399
ENSG00000081019,1677
ENSG00000081026,2553
ENSG00000081041,84
ENSG00000081051,144
ENSG00000081052,143
ENSG00000081059,934
ENSG00000081087,2155
ENSG00000081138,21
ENSG00000081148,19
ENSG00000081154,7471
ENSG00000081177,4448
ENSG00000081181,315
ENSG00000081189,1165
ENSG00000081237,1605
ENSG00000081248,0
ENSG00000081277,181
ENSG00000081307,3305
ENSG00000081320,2211
ENSG00000081377,523
ENSG00000081386,661
ENSG00000081479,4162
ENSG00000081665,882
ENSG00000081692,1481
ENSG00000081721,1599
ENSG00000081760,5717
ENSG00000081791,3762
ENSG00000081800,0
ENSG00000081803,1638
ENSG00000081818,177
ENSG00000081842,4
ENSG00000081853,150
ENSG00000081870,1921
ENSG00000081913,1474
ENSG00000081923,4969
ENSG00000081985,7
ENSG00000082014,2132
ENSG00000082068,2053
ENSG00000082074,972
ENSG00000082126,6
ENSG00000082146,1068
ENSG00000082153,14480
ENSG00000082175,3958
ENSG00000082196,2284
ENSG00000082212,1552
ENSG00000082213,2298
ENSG00000082258,1967
ENSG00000082269,298
ENSG00000082293,1
ENSG00000082397,2632
ENSG00000082438,1086
ENSG00000082458,6482
ENSG00000082482,1402
ENSG00000082497,2048
ENSG00000082512,1901
ENSG00000082515,2063
ENSG00000082516,3311
ENSG00000082556,0
ENSG00000082641,16417
ENSG00000082684,112
ENSG00000082701,5263
ENSG00000082781,25518
ENSG00000082805,2868
ENSG00000082898,12104
ENSG00000082929,0
ENSG00000082996,3512
ENSG00000083067,13
ENSG00000083093,1295
ENSG00000083097,794
ENSG00000083099,2321
ENSG00000083123,1524
ENSG00000083168,2479
ENSG00000083223,2402
ENSG00000083290,3485
ENSG00000083307,9536
ENSG00000083312,7709
ENSG00000083444,9776
ENSG00000083454,16
ENSG00000083457,1564
ENSG00000083520,2297
ENSG00000083535,863
ENSG00000083544,1860
ENSG00000083622,0
ENSG00000083635,524
ENSG00000083642,2997
ENSG00000083720,2877
ENSG00000083750,1259
ENSG00000083782,53
ENSG00000083799,2342
ENSG00000083807,630
ENSG00000083812,762
ENSG00000083814,900
ENSG00000083817,606
ENSG00000083828,644
ENSG00000083838,926
ENSG00000083844,2665
ENSG00000083845,30968
ENSG00000083857,6375
ENSG00000083896,7079
ENSG00000083937,5511
ENSG00000084070,6620
ENSG00000084072,1552
ENSG00000084073,8898
ENSG00000084090,17038
ENSG00000084092,2001
ENSG00000084093,2702
ENSG00000084110,105
ENSG00000084112,4443
ENSG00000084207,5087
ENSG00000084234,29898
ENSG00000084444,5909
ENSG00000084453,4
ENSG00000084463,10742
ENSG00000084623,11335
ENSG00000084628,1826
ENSG00000084636,4389
ENSG00000084652,7904
ENSG00000084674,49
ENSG00000084676,4957
ENSG00000084693,1815
ENSG00000084710,539
ENSG00000084731,2171
ENSG00000084733,9945
ENSG00000084734,47
ENSG00000084754,17455
ENSG00000084764,967
ENSG00000084774,5478
ENSG00000085063,40916
ENSG00000085117,1528
ENSG00000085185,1568
ENSG00000085224,4674
ENSG00000085231,1981
ENSG00000085265,50
ENSG00000085274,1495
ENSG00000085276,404
ENSG00000085365,6506
ENSG00000085377,2599
ENSG00000085382,488
ENSG00000085415,5240
ENSG00000085433,1427
ENSG00000085449,4075
ENSG00000085465,1213
ENSG00000085491,2305
ENSG00000085511,1719
ENSG00000085514,651
ENSG00000085552,2437
ENSG00000085563,194
ENSG00000085644,2483
ENSG00000085662,2721
ENSG00000085719,23630
ENSG00000085721,8142
ENSG00000085733,139656
ENSG00000085741,172
ENSG00000085760,3114
ENSG00000085788,33180
ENSG00000085831,4414
ENSG00000085832,5064
ENSG00000085840,493
ENSG00000085871,3485
ENSG00000085872,2163
ENSG00000085978,3414
ENSG00000085982,3254
ENSG00000085998,8778
ENSG00000085999,606
ENSG00000086015,7126
ENSG00000086061,25165
ENSG00000086062,14873
ENSG00000086065,7390
ENSG00000086102,5054
ENSG00000086159,6
ENSG00000086189,2137
ENSG00000086200,2676
ENSG00000086205,168
ENSG00000086232,23093
ENSG00000086288,38
ENSG00000086289,783
ENSG00000086300,949
ENSG00000086475,4376
ENSG00000086504,3447
ENSG00000086506,0
ENSG00000086544,2474
ENSG00000086548,13192
ENSG00000086570,100
ENSG00000086589,5617
ENSG00000086598,32795
ENSG00000086619,1032
ENSG00000086666,6073
ENSG00000086696,8
ENSG00000086712,1915
ENSG00000086717,699
ENSG00000086730,1101
ENSG00000086758,17422
ENSG00000086827,1489
ENSG00000086848,460
ENSG00000086967,8
ENSG00000086991,1364
ENSG00000087008,3386
ENSG00000087053,1923
ENSG00000087074,4382
ENSG00000087076,904
ENSG00000087077,5227
ENSG00000087085,29
ENSG00000087086,161082
ENSG00000087087,7788
ENSG00000087088,2456
ENSG00000087095,2175
ENSG00000087111,8080
ENSG00000087116,6806
ENSG00000087128,100
ENSG00000087152,5609
ENSG00000087157,1697
ENSG00000087191,11564
ENSG00000087206,2273
ENSG00000087237,113
ENSG00000087245,51302
ENSG00000087250,191
ENSG00000087253,1124
ENSG00000087258,138
ENSG00000087263,2789
ENSG00000087266,3142
ENSG00000087269,4520
ENSG00000087274,17879
ENSG00000087299,1006
ENSG00000087301,1628
ENSG00000087302,11922
ENSG00000087303,1522
ENSG00000087338,3037
ENSG00000087365,65271
ENSG00000087448,3604
ENSG00000087460,184418
ENSG00000087470,7159
ENSG00000087494,195
ENSG00000087495,23
ENSG00000087502,4585
ENSG00000087510,4501
ENSG00000087586,2461
ENSG00000087589,87
ENSG00000087842,815
ENSG00000087884,2030
ENSG00000087903,1132
ENSG00000087995,2218
ENSG00000088002,781
ENSG00000088035,1127
ENSG00000088038,3169
ENSG00000088053,5
ENSG00000088179,986
ENSG00000088205,6101
ENSG00000088247,6461
ENSG00000088256,3534
ENSG00000088280,3741
ENSG00000088298,3138
ENSG00000088305,878
ENSG00000088320,68
ENSG00000088325,8822
ENSG00000088340,471
ENSG00000088356,2175
ENSG00000088367,7890
ENSG00000088386,0
ENSG00000088387,2405
ENSG00000088448,3993
ENSG00000088451,468
ENSG00000088538,37
ENSG00000088543,808
ENSG00000088682,2897
ENSG00000088726,352
ENSG00000088727,568
ENSG00000088756,323
ENSG00000088766,2312
ENSG00000088782,0
ENSG00000088808,4508
ENSG00000088812,4129
ENSG00000088826,676
ENSG00000088827,1407
ENSG00000088832,12244
ENSG00000088833,5238
ENSG00000088836,200
ENSG00000088854,1009
ENSG00000088876,714
ENSG00000088881,1268
ENSG00000088882,1131
ENSG00000088888,5963
ENSG00000088899,309
ENSG00000088926,0
ENSG00000088930,14008
ENSG00000088970,987
ENSG00000088986,18308
ENSG00000088992,62
ENSG00000089006,3866
ENSG00000089009,47428
ENSG00000089012,24
ENSG00000089022,4877
ENSG00000089041,682
ENSG00000089048,1040
ENSG00000089050,1318
ENSG00000089053,11060
ENSG00000089057,1385
ENSG00000089060,3021
ENSG00000089063,6021
ENSG00000089091,259
ENSG00000089094,2107
ENSG00000089101,98
ENSG00000089116,1
ENSG00000089123,562
ENSG00000089127,3137
ENSG00000089154,13119
ENSG00000089157,124773
ENSG00000089159,5900
ENSG00000089163,115
ENSG00000089169,3
ENSG00000089177,2044
ENSG00000089195,902
ENSG00000089199,5
ENSG00000089220,33068
ENSG00000089225,314
ENSG00000089234,2561
ENSG00000089248,7919
ENSG00000089250,16
ENSG00000089280,13129
ENSG00000089289,4069
ENSG00000089327,4718
ENSG00000089335,1856
ENSG00000089351,6991
ENSG00000089356,26135
ENSG00000089472,3452
ENSG00000089486,2615
ENSG00000089505,30
ENSG00000089558,6
ENSG00000089597,22989
ENSG00000089639,744
ENSG00000089682,537
ENSG00000089685,5861
ENSG00000089692,168
ENSG00000089693,17072
ENSG00000089723,200
ENSG00000089737,13848
ENSG00000089775,1181
ENSG00000089818,4923
ENSG00000089820,1695
ENSG00000089847,27
ENSG00000089876,2358
ENSG00000089902,2802
ENSG00000089916,2206
ENSG00000090006,1750
ENSG00000090013,4310
ENSG00000090020,5885
ENSG00000090054,3836
ENSG00000090060,13721
ENSG00000090061,716
ENSG00000090097,2408
ENSG00000090104,5301
ENSG00000090238,7725
ENSG00000090263,3829
ENSG00000090266,5323
ENSG00000090273,5850
ENSG00000090316,4706
ENSG00000090339,3489
ENSG00000090372,5248
ENSG00000090376,333
ENSG00000090382,6373
ENSG00000090402,0
ENSG00000090432,2840
ENSG00000090447,602
ENSG00000090470,2107
ENSG00000090487,8634
ENSG00000090512,0
ENSG00000090520,6543
ENSG00000090530,591
ENSG00000090534,338
ENSG00000090539,1662
ENSG00000090554,179
ENSG00000090565,3382
ENSG00000090581,6864
ENSG00000090612,3414
ENSG00000090615,12305
ENSG00000090621,11091
ENSG00000090659,82
ENSG00000090661,4249
ENSG00000090674,1442
ENSG00000090686,3506
ENSG00000090776,1364
ENSG00000090857,7453
ENSG00000090861,25581
ENSG00000090863,16572
ENSG00000090889,2786
ENSG00000090905,3720
ENSG00000090924,2701
ENSG00000090932,4
ENSG00000090971,791
ENSG00000090975,361
ENSG00000090989,2894
ENSG00000091009,2299
ENSG00000091010,1
ENSG00000091039,5250
ENSG00000091073,965
ENSG00000091106,173
ENSG00000091127,1599
ENSG00000091128,28
ENSG00000091129,3716
ENSG00000091136,17004
ENSG00000091137,11
ENSG00000091138,545
ENSG00000091140,6646
ENSG00000091157,1329
ENSG00000091164,4527
ENSG00000091181,8
ENSG00000091262,405
ENSG00000091317,6214
ENSG00000091409,1670
ENSG00000091428,518
ENSG00000091436,4625
ENSG00000091482,0
ENSG00000091483,9296
ENSG00000091490,2223
ENSG00000091513,666
ENSG00000091527,11649
ENSG00000091536,198
ENSG00000091542,12040
ENSG00000091583,0
ENSG00000091592,1018
ENSG00000091622,58
ENSG00000091640,2911
ENSG00000091651,577
ENSG00000091656,577
ENSG00000091664,0
ENSG00000091704,1
ENSG00000091732,1671
ENSG00000091831,22597
ENSG00000091844,86
ENSG00000091879,1613
ENSG00000091947,15360
ENSG00000091972,1172
ENSG00000091986,17160
ENSG00000092009,1
ENSG00000092010,13905
ENSG00000092020,1616
ENSG00000092036,2200
ENSG00000092051,33
ENSG00000092054,0
ENSG00000092067,4
ENSG00000092068,21873
ENSG00000092094,2034
ENSG00000092096,3922
ENSG00000092098,1136
ENSG00000092108,4808
ENSG00000092140,1171
ENSG00000092148,9303
ENSG00000092199,27775
ENSG00000092200,160
ENSG00000092201,14910
ENSG00000092203,8247
ENSG00000092208,1101
ENSG00000092295,133
ENSG00000092330,6068
ENSG00000092345,2
ENSG00000092377,0
ENSG00000092421,445
ENSG00000092439,3166
ENSG00000092445,536
ENSG00000092470,1228
ENSG00000092529,18
ENSG00000092531,3521
ENSG00000092607,420
ENSG00000092621,3041
ENSG00000092758,134
ENSG00000092820,41325
ENSG00000092841,74265
ENSG00000092847,2673
ENSG00000092850,295
ENSG00000092853,464
ENSG00000092871,1451
ENSG00000092929,2533
ENSG00000092931,2020
ENSG00000092964,4199
ENSG00000092969,374
ENSG00000092978,1659
ENSG00000093000,4993
ENSG00000093009,1150
ENSG00000093010,8595
ENSG00000093072,3218
ENSG00000093100,5
ENSG00000093134,1
ENSG00000093144,2130
ENSG00000093167,4443
ENSG00000093183,4819
ENSG00000093217,368
ENSG00000094631,3612
ENSG00000094661,0
ENSG00000094755,617
ENSG00000094796,97
ENSG00000094804,2406
ENSG00000094841,1336
ENSG00000094880,4232
ENSG00000094914,4157
ENSG00000094916,12518
ENSG00000094963,124
ENSG00000094975,10737
ENSG00000095002,2812
ENSG00000095015,4671
ENSG00000095059,3014
ENSG00000095066,1044
ENSG00000095110,1
ENSG00000095139,13728
ENSG00000095203,1381
ENSG00000095209,189
ENSG00000095261,2202
ENSG00000095303,2100
ENSG00000095319,4873
ENSG00000095321,5226
ENSG00000095370,953
ENSG00000095380,6103
ENSG00000095383,2305
ENSG00000095397,1105
ENSG00000095464,30
ENSG00000095485,3646
ENSG00000095539,1089
ENSG00000095564,1946
ENSG00000095574,1121
ENSG00000095585,2359
ENSG00000095587,203
ENSG00000095596,283
ENSG00000095627,44
ENSG00000095637,3020
ENSG00000095713,85
ENSG00000095739,1262
ENSG00000095752,266
ENSG00000095777,29
ENSG00000095787,13852
ENSG00000095794,3037
ENSG00000095906,3597
ENSG00000095917,48
ENSG00000095932,11
ENSG00000095951,1490
ENSG00000095970,2261
ENSG00000095981,0
ENSG00000096006,1209
ENSG00000096060,5781
ENSG00000096063,5001
ENSG00000096070,3991
ENSG00000096080,2250
ENSG00000096088,1384
ENSG00000096092,2246
ENSG00000096093,2562
ENSG00000096264,0
ENSG00000096384,293347
ENSG00000096395,1
ENSG00000096401,5115
ENSG00000096433,2662
ENSG00000096654,921
ENSG00000096696,35902
ENSG00000096717,2288
ENSG00000096746,8185
ENSG00000096872,1819
ENSG00000096968,726
ENSG00000096996,174
ENSG00000097007,6969
ENSG00000097021,2541
ENSG00000097033,9941
ENSG00000097046,1264
ENSG00000097096,666
ENSG00000099139,661
ENSG00000099194,70239
ENSG00000099203,324
ENSG00000099204,2585
ENSG00000099219,5586
ENSG00000099246,10664
ENSG00000099250,4142
ENSG00000099251,58
ENSG00000099256,325
ENSG00000099260,689
ENSG00000099282,10257
ENSG00000099284,403
ENSG00000099290,4341
ENSG00000099308,618
ENSG00000099326,494
ENSG00000099330,944
ENSG00000099331,4682
ENSG00000099337,2094
ENSG00000099338,187
ENSG00000099341,12049
ENSG00000099364,1344
ENSG00000099365,199
ENSG00000099377,3958
ENSG00000099381,2832
ENSG00000099385,3093
ENSG00000099399,22
ENSG00000099617,3
ENSG00000099622,16240
ENSG00000099624,1259
ENSG00000099625,56
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,564
ENSG00000099783,14304
ENSG00000099785,1660
ENSG00000099795,2146
ENSG00000099797,5754
ENSG00000099800,2786
ENSG00000099804,1145
ENSG00000099810,2295
ENSG00000099812,5249
ENSG00000099814,4159
ENSG00000099817,4817
ENSG00000099821,1343
ENSG00000099822,52
ENSG00000099834,5
ENSG00000099840,65
ENSG00000099849,1541
ENSG00000099860,3524
ENSG00000099864,1213
ENSG00000099866,17
ENSG00000099869,6
ENSG00000099875,6605
ENSG00000099889,1156
ENSG00000099899,1492
ENSG00000099901,5351
ENSG00000099904,1630
ENSG00000099910,2663
ENSG00000099917,6276
ENSG00000099937,7
ENSG00000099940,4760
ENSG00000099942,6186
ENSG00000099949,3268
ENSG00000099953,71491
ENSG00000099954,9
ENSG00000099956,5526
ENSG00000099957,1
ENSG00000099958,1558
ENSG00000099960,468
ENSG00000099968,5784
ENSG00000099974,96
ENSG00000099977,1323
ENSG00000099984,2
ENSG00000099985,912
ENSG00000099991,5920
ENSG00000099992,1612
ENSG00000099994,2572
ENSG00000099995,12318
ENSG00000099998,2455
ENSG00000099999,1189
ENSG00000100003,840
ENSG00000100012,2
ENSG00000100014,4257
ENSG00000100023,4279
ENSG00000100024,9
ENSG00000100027,135
ENSG00000100028,10191
ENSG00000100029,6840
ENSG00000100030,13643
ENSG00000100031,1269
ENSG00000100033,17
ENSG00000100034,2316
ENSG00000100036,706
ENSG00000100038,27
ENSG00000100053,0
ENSG00000100055,978
ENSG00000100056,1323
ENSG00000100058,854
ENSG00000100060,586
ENSG00000100065,1179
ENSG00000100068,143
ENSG00000100075,9611
ENSG00000100077,1395
ENSG00000100078,110
ENSG00000100079,35
ENSG00000100083,4710
ENSG00000100084,1829
ENSG00000100092,1311
ENSG00000100095,640
ENSG00000100097,42711
ENSG00000100099,3237
ENSG00000100100,3108
