Gene stable ID,89039d8c-d631-4898-99b2-6d188ff7f02c
ENSG00000072401,1332
ENSG00000072415,2501
ENSG00000072422,2733
ENSG00000072501,12891
ENSG00000072506,3617
ENSG00000072518,6859
ENSG00000072571,959
ENSG00000072609,1454
ENSG00000072657,51
ENSG00000072682,3695
ENSG00000072694,475
ENSG00000072736,3337
ENSG00000072756,1745
ENSG00000072778,12745
ENSG00000072786,2429
ENSG00000072803,4911
ENSG00000072818,590
ENSG00000072832,934
ENSG00000072840,4904
ENSG00000072849,2263
ENSG00000072858,3848
ENSG00000072864,3836
ENSG00000072952,2860
ENSG00000072954,628
ENSG00000072958,3436
ENSG00000073008,1964
ENSG00000073050,2732
ENSG00000073060,5737
ENSG00000073067,1
ENSG00000073111,6384
ENSG00000073146,57
ENSG00000073150,1382
ENSG00000073169,1105
ENSG00000073282,1231
ENSG00000073331,3088
ENSG00000073350,3328
ENSG00000073417,1296
ENSG00000073464,320
ENSG00000073536,2079
ENSG00000073578,5529
ENSG00000073584,12612
ENSG00000073598,4
ENSG00000073605,975
ENSG00000073614,9859
ENSG00000073670,46
ENSG00000073711,2306
ENSG00000073712,4618
ENSG00000073734,12
ENSG00000073737,94
ENSG00000073754,0
ENSG00000073756,135
ENSG00000073792,73
ENSG00000073803,6265
ENSG00000073849,4718
ENSG00000073861,70
ENSG00000073905,7
ENSG00000073910,4677
ENSG00000073921,16265
ENSG00000073969,6072
ENSG00000074047,459
ENSG00000074054,5704
ENSG00000074071,6124
ENSG00000074181,17131
ENSG00000074201,6496
ENSG00000074211,2381
ENSG00000074219,2647
ENSG00000074266,1599
ENSG00000074276,60
ENSG00000074317,1
ENSG00000074319,6223
ENSG00000074356,3069
ENSG00000074370,3931
ENSG00000074410,72666
ENSG00000074416,4150
ENSG00000074527,26913
ENSG00000074582,1354
ENSG00000074590,4718
ENSG00000074603,5718
ENSG00000074621,2743
ENSG00000074657,6862
ENSG00000074660,555
ENSG00000074695,32837
ENSG00000074696,22102
ENSG00000074706,196
ENSG00000074755,4751
ENSG00000074771,0
ENSG00000074800,61310
ENSG00000074803,269
ENSG00000074842,5575
ENSG00000074855,1897
ENSG00000074935,1075
ENSG00000074964,2774
ENSG00000074966,39
ENSG00000075035,51
ENSG00000075043,0
ENSG00000075073,83
ENSG00000075089,2425
ENSG00000075131,936
ENSG00000075142,11807
ENSG00000075151,15938
ENSG00000075188,1571
ENSG00000075213,316
ENSG00000075218,611
ENSG00000075223,27530
ENSG00000075234,2676
ENSG00000075239,5950
ENSG00000075240,3565
ENSG00000075275,40092
ENSG00000075290,8
ENSG00000075292,18750
ENSG00000075303,4878
ENSG00000075336,1388
ENSG00000075340,203
ENSG00000075388,0
ENSG00000075391,5310
ENSG00000075399,1060
ENSG00000075407,6079
ENSG00000075413,4907
ENSG00000075415,21720
ENSG00000075420,11826
ENSG00000075426,20905
ENSG00000075429,0
ENSG00000075461,6113
ENSG00000075539,14715
ENSG00000075568,11593
ENSG00000075618,3655
ENSG00000075624,483919
ENSG00000075643,1924
ENSG00000075651,1304
ENSG00000075673,1
ENSG00000075702,747
ENSG00000075711,8617
ENSG00000075785,28312
ENSG00000075790,3898
ENSG00000075826,355
ENSG00000075856,5638
ENSG00000075884,486
ENSG00000075886,77
ENSG00000075891,25
ENSG00000075914,1090
ENSG00000075945,8229
ENSG00000075975,2552
ENSG00000076003,4873
ENSG00000076043,4587
ENSG00000076053,1702
ENSG00000076067,3200
ENSG00000076108,17103
ENSG00000076201,4029
ENSG00000076242,4535
ENSG00000076248,4005
ENSG00000076258,789
ENSG00000076321,2564
ENSG00000076344,1401
ENSG00000076351,1875
ENSG00000076356,1754
ENSG00000076382,2070
ENSG00000076513,3983
ENSG00000076554,26316
ENSG00000076555,2052
ENSG00000076604,3597
ENSG00000076641,2118
ENSG00000076650,1341
ENSG00000076662,113
ENSG00000076685,2627
ENSG00000076706,4610
ENSG00000076716,2931
ENSG00000076770,801
ENSG00000076826,1736
ENSG00000076864,1881
ENSG00000076924,3466
ENSG00000076928,6049
ENSG00000076944,3675
ENSG00000076984,2650
ENSG00000077009,1
ENSG00000077044,3850
ENSG00000077063,8469
ENSG00000077080,1
ENSG00000077092,430
ENSG00000077097,25229
ENSG00000077147,28125
ENSG00000077150,4054
ENSG00000077152,1118
ENSG00000077157,4887
ENSG00000077232,16873
ENSG00000077235,17010
ENSG00000077238,2048
ENSG00000077254,7744
ENSG00000077264,101
ENSG00000077274,64
ENSG00000077279,7
ENSG00000077312,3082
ENSG00000077327,12
ENSG00000077348,1101
ENSG00000077380,13586
ENSG00000077420,1660
ENSG00000077454,717
ENSG00000077458,1787
ENSG00000077463,892
ENSG00000077498,3
ENSG00000077514,2331
ENSG00000077522,27
ENSG00000077549,18084
ENSG00000077585,4096
ENSG00000077616,114
ENSG00000077684,3513
ENSG00000077713,1807
ENSG00000077721,5886
ENSG00000077782,7147
ENSG00000077800,1
ENSG00000077935,59
ENSG00000077942,20081
ENSG00000077943,382
ENSG00000077984,550
ENSG00000078018,2925
ENSG00000078043,2200
ENSG00000078053,1297
ENSG00000078061,5675
ENSG00000078070,2337
ENSG00000078081,409
ENSG00000078098,7816
ENSG00000078114,16043
ENSG00000078124,2361
ENSG00000078140,10539
ENSG00000078142,4985
ENSG00000078177,3001
ENSG00000078237,715
ENSG00000078246,2292
ENSG00000078269,6735
ENSG00000078295,121
ENSG00000078304,11930
ENSG00000078319,511
ENSG00000078328,4
ENSG00000078369,37029
ENSG00000078399,130
ENSG00000078401,367
ENSG00000078403,3390
ENSG00000078487,299
ENSG00000078549,136
ENSG00000078579,2
ENSG00000078589,164
ENSG00000078596,911
ENSG00000078618,16045
ENSG00000078668,9973
ENSG00000078674,69352
ENSG00000078687,3396
ENSG00000078699,3345
ENSG00000078725,41
ENSG00000078747,7084
ENSG00000078795,7
ENSG00000078804,1937
ENSG00000078808,10870
ENSG00000078814,96
ENSG00000078898,13
ENSG00000078900,591
ENSG00000078902,4945
ENSG00000078967,2052
ENSG00000079101,588
ENSG00000079102,786
ENSG00000079112,11
ENSG00000079134,2368
ENSG00000079150,1549
ENSG00000079156,351
ENSG00000079215,2269
ENSG00000079246,37457
ENSG00000079257,2591
ENSG00000079263,349
ENSG00000079277,2592
ENSG00000079308,14739
ENSG00000079313,2017
ENSG00000079332,16116
ENSG00000079335,286
ENSG00000079337,1468
ENSG00000079385,865
ENSG00000079387,2325
ENSG00000079393,3
ENSG00000079432,8403
ENSG00000079435,1124
ENSG00000079459,8607
ENSG00000079462,3233
ENSG00000079482,1312
ENSG00000079557,0
ENSG00000079616,5476
ENSG00000079689,0
ENSG00000079691,2138
ENSG00000079739,3140
ENSG00000079785,14181
ENSG00000079805,8522
ENSG00000079819,9798
ENSG00000079841,3013
ENSG00000079931,1029
ENSG00000079950,5040
ENSG00000079974,1576
ENSG00000079999,5744
ENSG00000080007,17
ENSG00000080031,28
ENSG00000080166,12
ENSG00000080189,3839
ENSG00000080200,1601
ENSG00000080224,20
ENSG00000080293,14
ENSG00000080298,798
ENSG00000080345,9472
ENSG00000080371,6375
ENSG00000080493,116
ENSG00000080503,15976
ENSG00000080511,3
ENSG00000080546,2449
ENSG00000080561,1879
ENSG00000080572,0
ENSG00000080573,5630
ENSG00000080603,26088
ENSG00000080608,2420
ENSG00000080618,8
ENSG00000080644,24
ENSG00000080709,51
ENSG00000080802,2916
ENSG00000080815,10385
ENSG00000080819,1323
ENSG00000080822,5104
ENSG00000080823,1039
ENSG00000080824,102885
ENSG00000080839,1595
ENSG00000080845,6109
ENSG00000080854,691
ENSG00000080910,0
ENSG00000080947,353
ENSG00000080986,860
ENSG00000081014,1664
ENSG00000081019,3764
ENSG00000081026,4906
ENSG00000081041,74
ENSG00000081051,9
ENSG00000081052,220
ENSG00000081059,1038
ENSG00000081087,2974
ENSG00000081138,3
ENSG00000081148,70
ENSG00000081154,12928
ENSG00000081177,4553
ENSG00000081181,124
ENSG00000081189,2382
ENSG00000081237,6714
ENSG00000081248,4
ENSG00000081277,214
ENSG00000081307,6627
ENSG00000081320,3748
ENSG00000081377,789
ENSG00000081386,1798
ENSG00000081479,8602
ENSG00000081665,1551
ENSG00000081692,1930
ENSG00000081721,1539
ENSG00000081760,3214
ENSG00000081791,5196
ENSG00000081800,0
ENSG00000081803,4523
ENSG00000081818,276
ENSG00000081842,21
ENSG00000081853,230
ENSG00000081870,1634
ENSG00000081913,1139
ENSG00000081923,11656
ENSG00000081985,30
ENSG00000082014,1390
ENSG00000082068,2221
ENSG00000082074,2446
ENSG00000082126,11
ENSG00000082146,1196
ENSG00000082153,17711
ENSG00000082175,45614
ENSG00000082196,3509
ENSG00000082212,2771
ENSG00000082213,2312
ENSG00000082258,3985
ENSG00000082269,607
ENSG00000082293,5
ENSG00000082397,2894
ENSG00000082438,22292
ENSG00000082458,5807
ENSG00000082482,24276
ENSG00000082497,4789
ENSG00000082512,6952
ENSG00000082515,1727
ENSG00000082516,4156
ENSG00000082556,1
ENSG00000082641,25621
ENSG00000082684,128
ENSG00000082701,11250
ENSG00000082781,33679
ENSG00000082805,9765
ENSG00000082898,20296
ENSG00000082929,2
ENSG00000082996,8366
ENSG00000083067,13
ENSG00000083093,3110
ENSG00000083097,2613
ENSG00000083099,4385
ENSG00000083123,1570
ENSG00000083168,16156
ENSG00000083223,5354
ENSG00000083290,2700
ENSG00000083307,11486
ENSG00000083312,15893
ENSG00000083444,12937
ENSG00000083454,32
ENSG00000083457,784
ENSG00000083520,6299
ENSG00000083535,2465
ENSG00000083544,2104
ENSG00000083622,1
ENSG00000083635,814
ENSG00000083642,7564
ENSG00000083720,2450
ENSG00000083750,1835
ENSG00000083782,682
ENSG00000083799,5995
ENSG00000083807,295
ENSG00000083812,729
ENSG00000083814,1002
ENSG00000083817,407
ENSG00000083828,1442
ENSG00000083838,812
ENSG00000083844,4886
ENSG00000083845,31905
ENSG00000083857,26306
ENSG00000083896,9952
ENSG00000083937,3463
ENSG00000084070,4549
ENSG00000084072,3026
ENSG00000084073,8491
ENSG00000084090,12663
ENSG00000084092,2509
ENSG00000084093,7674
ENSG00000084110,5
ENSG00000084112,5674
ENSG00000084207,3937
ENSG00000084234,36466
ENSG00000084444,10054
ENSG00000084453,1
ENSG00000084463,13575
ENSG00000084623,12592
ENSG00000084628,5559
ENSG00000084636,8835
ENSG00000084652,11606
ENSG00000084674,18
ENSG00000084676,4878
ENSG00000084693,2117
ENSG00000084710,408
ENSG00000084731,3284
ENSG00000084733,15486
ENSG00000084734,7
ENSG00000084754,19524
ENSG00000084764,1075
ENSG00000084774,7514
ENSG00000085063,24956
ENSG00000085117,6903
ENSG00000085185,2506
ENSG00000085224,16885
ENSG00000085231,1865
ENSG00000085265,289
ENSG00000085274,2680
ENSG00000085276,1099
ENSG00000085365,7717
ENSG00000085377,2862
ENSG00000085382,1464
ENSG00000085415,3264
ENSG00000085433,3162
ENSG00000085449,5651
ENSG00000085465,142
ENSG00000085491,10608
ENSG00000085511,3286
ENSG00000085514,678
ENSG00000085552,4178
ENSG00000085563,225
ENSG00000085644,3420
ENSG00000085662,2464
ENSG00000085719,31930
ENSG00000085721,9217
ENSG00000085733,18057
ENSG00000085741,190
ENSG00000085760,3730
ENSG00000085788,6803
ENSG00000085831,18187
ENSG00000085832,7578
ENSG00000085840,478
ENSG00000085871,1710
ENSG00000085872,3431
ENSG00000085978,4326
ENSG00000085982,6006
ENSG00000085998,5811
ENSG00000085999,296
ENSG00000086015,6730
ENSG00000086061,13381
ENSG00000086062,32632
ENSG00000086065,7995
ENSG00000086102,8463
ENSG00000086159,10
ENSG00000086189,2236
ENSG00000086200,2698
ENSG00000086205,97
ENSG00000086232,29983
ENSG00000086288,88
ENSG00000086289,498
ENSG00000086300,5770
ENSG00000086475,4020
ENSG00000086504,3052
ENSG00000086506,0
ENSG00000086544,2624
ENSG00000086548,1956
ENSG00000086570,524
ENSG00000086589,4367
ENSG00000086598,39525
ENSG00000086619,1351
ENSG00000086666,6598
ENSG00000086696,79
ENSG00000086712,4339
ENSG00000086717,436
ENSG00000086730,1064
ENSG00000086758,44478
ENSG00000086827,2477
ENSG00000086848,1049
ENSG00000086967,16
ENSG00000086991,1439
ENSG00000087008,3056
ENSG00000087053,3290
ENSG00000087074,3124
ENSG00000087076,657
ENSG00000087077,3710
ENSG00000087085,31
ENSG00000087086,180255
ENSG00000087087,5423
ENSG00000087088,1938
ENSG00000087095,2681
ENSG00000087111,6203
ENSG00000087116,13879
ENSG00000087128,11
ENSG00000087152,5255
ENSG00000087157,1380
ENSG00000087191,12388
ENSG00000087206,1560
ENSG00000087237,64
ENSG00000087245,53800
ENSG00000087250,5
ENSG00000087253,2067
ENSG00000087258,153
ENSG00000087263,5454
ENSG00000087266,3511
ENSG00000087269,5834
ENSG00000087274,22092
ENSG00000087299,1350
ENSG00000087301,3567
ENSG00000087302,10319
ENSG00000087303,7113
ENSG00000087338,3726
ENSG00000087365,21067
ENSG00000087448,3615
ENSG00000087460,77203
ENSG00000087470,6606
ENSG00000087494,297
ENSG00000087495,13
ENSG00000087502,5957
ENSG00000087510,2865
ENSG00000087586,985
ENSG00000087589,152
ENSG00000087842,1738
ENSG00000087884,1041
ENSG00000087903,789
ENSG00000087995,1769
ENSG00000088002,382
ENSG00000088035,1984
ENSG00000088038,4703
ENSG00000088053,7
ENSG00000088179,2061
ENSG00000088205,8472
ENSG00000088247,12823
ENSG00000088256,5838
ENSG00000088280,6479
ENSG00000088298,1900
ENSG00000088305,279
ENSG00000088320,54
ENSG00000088325,3239
ENSG00000088340,232
ENSG00000088356,1148
ENSG00000088367,6721
ENSG00000088386,3
ENSG00000088387,6564
ENSG00000088448,6519
ENSG00000088451,965
ENSG00000088538,32
ENSG00000088543,292
ENSG00000088682,2791
ENSG00000088726,75
ENSG00000088727,299
ENSG00000088756,1342
ENSG00000088766,2384
ENSG00000088782,0
ENSG00000088808,2450
ENSG00000088812,9035
ENSG00000088826,377
ENSG00000088827,3531
ENSG00000088832,9343
ENSG00000088833,5885
ENSG00000088836,55
ENSG00000088854,2777
ENSG00000088876,1215
ENSG00000088881,560
ENSG00000088882,2711
ENSG00000088888,12067
ENSG00000088899,185
ENSG00000088926,0
ENSG00000088930,11682
ENSG00000088970,1601
ENSG00000088986,6071
ENSG00000088992,40
ENSG00000089006,7821
ENSG00000089009,38426
ENSG00000089012,124
ENSG00000089022,2766
ENSG00000089041,914
ENSG00000089048,2654
ENSG00000089050,3917
ENSG00000089053,9705
ENSG00000089057,2943
ENSG00000089060,2481
ENSG00000089063,10124
ENSG00000089091,479
ENSG00000089094,2231
ENSG00000089101,200
ENSG00000089116,2
ENSG00000089123,806
ENSG00000089127,4886
ENSG00000089154,15152
ENSG00000089157,89162
ENSG00000089159,6639
ENSG00000089163,65
ENSG00000089169,10
ENSG00000089177,12589
ENSG00000089195,1509
ENSG00000089199,5
ENSG00000089220,22000
ENSG00000089225,450
ENSG00000089234,2487
ENSG00000089248,7411
ENSG00000089250,8
ENSG00000089280,31657
ENSG00000089289,5290
ENSG00000089327,6435
ENSG00000089335,3484
ENSG00000089351,6316
ENSG00000089356,11540
ENSG00000089472,3390
ENSG00000089486,2009
ENSG00000089505,122
ENSG00000089558,9
ENSG00000089597,43161
ENSG00000089639,1997
ENSG00000089682,1218
ENSG00000089685,1001
ENSG00000089692,268
ENSG00000089693,14294
ENSG00000089723,668
ENSG00000089737,11915
ENSG00000089775,1908
ENSG00000089818,4444
ENSG00000089820,1485
ENSG00000089847,379
ENSG00000089876,4011
ENSG00000089902,4850
ENSG00000089916,5238
ENSG00000090006,3124
ENSG00000090013,5652
ENSG00000090020,8274
ENSG00000090054,6663
ENSG00000090060,21373
ENSG00000090061,1216
ENSG00000090097,942
ENSG00000090104,9702
ENSG00000090238,3139
ENSG00000090263,2436
ENSG00000090266,3489
ENSG00000090273,6417
ENSG00000090316,3987
ENSG00000090339,3820
ENSG00000090372,5435
ENSG00000090376,730
ENSG00000090382,15343
ENSG00000090402,0
ENSG00000090432,2453
ENSG00000090447,1218
ENSG00000090470,1779
ENSG00000090487,7426
ENSG00000090512,0
ENSG00000090520,4812
ENSG00000090530,542
ENSG00000090534,654
ENSG00000090539,6871
ENSG00000090554,79
ENSG00000090565,7789
ENSG00000090581,5322
ENSG00000090612,2811
ENSG00000090615,13383
ENSG00000090621,8530
ENSG00000090659,379
ENSG00000090661,5158
ENSG00000090674,1776
ENSG00000090686,5613
ENSG00000090776,1146
ENSG00000090857,4451
ENSG00000090861,15395
ENSG00000090863,23428
ENSG00000090889,1200
ENSG00000090905,9716
ENSG00000090924,2565
ENSG00000090932,3
ENSG00000090971,950
ENSG00000090975,432
ENSG00000090989,4732
ENSG00000091009,2876
ENSG00000091010,9
ENSG00000091039,14165
ENSG00000091073,1299
ENSG00000091106,383
ENSG00000091127,1380
ENSG00000091128,13
ENSG00000091129,890
ENSG00000091136,23283
ENSG00000091137,94
ENSG00000091138,15
ENSG00000091140,3699
ENSG00000091157,3391
ENSG00000091164,7942
ENSG00000091181,7
ENSG00000091262,152
ENSG00000091317,9046
ENSG00000091409,5675
ENSG00000091428,686
ENSG00000091436,5072
ENSG00000091482,1
ENSG00000091483,7244
ENSG00000091490,1523
ENSG00000091513,116
ENSG00000091527,23307
ENSG00000091536,154
ENSG00000091542,5385
ENSG00000091583,0
ENSG00000091592,1373
ENSG00000091622,262
ENSG00000091640,1829
ENSG00000091651,352
ENSG00000091656,2781
ENSG00000091664,0
ENSG00000091704,11
ENSG00000091732,1199
ENSG00000091831,87132
ENSG00000091844,168
ENSG00000091879,1165
ENSG00000091947,694
ENSG00000091972,807
ENSG00000091986,12585
ENSG00000092009,14
ENSG00000092010,14550
ENSG00000092020,1286
ENSG00000092036,1509
ENSG00000092051,40
ENSG00000092054,0
ENSG00000092067,9
ENSG00000092068,20459
ENSG00000092094,1781
ENSG00000092096,3780
ENSG00000092098,1737
ENSG00000092108,6468
ENSG00000092140,2447
ENSG00000092148,18372
ENSG00000092199,45372
ENSG00000092200,103
ENSG00000092201,16926
ENSG00000092203,11291
ENSG00000092208,626
ENSG00000092295,44
ENSG00000092330,4631
ENSG00000092345,2
ENSG00000092377,0
ENSG00000092421,1254
ENSG00000092439,6242
ENSG00000092445,894
ENSG00000092470,1366
ENSG00000092529,100
ENSG00000092531,6226
ENSG00000092607,584
ENSG00000092621,5699
ENSG00000092758,127
ENSG00000092820,46390
ENSG00000092841,46851
ENSG00000092847,5067
ENSG00000092850,55
ENSG00000092853,769
ENSG00000092871,2928
ENSG00000092929,1294
ENSG00000092931,2017
ENSG00000092964,5632
ENSG00000092969,1521
ENSG00000092978,3921
ENSG00000093000,6695
ENSG00000093009,694
ENSG00000093010,4227
ENSG00000093072,5102
ENSG00000093100,9
ENSG00000093134,9
ENSG00000093144,1717
ENSG00000093167,6745
ENSG00000093183,2951
ENSG00000093217,1020
ENSG00000094631,3729
ENSG00000094661,0
ENSG00000094755,623
ENSG00000094796,11
ENSG00000094804,2336
ENSG00000094841,1058
ENSG00000094880,3265
ENSG00000094914,3248
ENSG00000094916,21400
ENSG00000094963,1762
ENSG00000094975,24701
ENSG00000095002,4409
ENSG00000095015,14122
ENSG00000095059,3418
ENSG00000095066,3557
ENSG00000095110,3
ENSG00000095139,30598
ENSG00000095203,1120
ENSG00000095209,352
ENSG00000095261,7534
ENSG00000095303,2304
ENSG00000095319,4067
ENSG00000095321,8024
ENSG00000095370,755
ENSG00000095380,5957
ENSG00000095383,2778
ENSG00000095397,974
ENSG00000095464,26
ENSG00000095485,2168
ENSG00000095539,907
ENSG00000095564,6725
ENSG00000095574,3245
ENSG00000095585,1752
ENSG00000095587,141
ENSG00000095596,203
ENSG00000095627,85
ENSG00000095637,4222
ENSG00000095713,90
ENSG00000095739,754
ENSG00000095752,49
ENSG00000095777,45
ENSG00000095787,18805
ENSG00000095794,1334
ENSG00000095906,3236
ENSG00000095917,9
ENSG00000095932,3
ENSG00000095951,3336
ENSG00000095970,1723
ENSG00000095981,0
ENSG00000096006,778
ENSG00000096060,5357
ENSG00000096063,4698
ENSG00000096070,7817
ENSG00000096080,911
ENSG00000096088,1
ENSG00000096092,3170
ENSG00000096093,1861
ENSG00000096264,0
ENSG00000096384,139771
ENSG00000096395,1
ENSG00000096401,6481
ENSG00000096433,7982
ENSG00000096654,1110
ENSG00000096696,177664
ENSG00000096717,3296
ENSG00000096746,9865
ENSG00000096872,2418
ENSG00000096968,2391
ENSG00000096996,199
ENSG00000097007,8014
ENSG00000097021,1936
ENSG00000097033,11290
ENSG00000097046,836
ENSG00000097096,3692
ENSG00000099139,1133
ENSG00000099194,24845
ENSG00000099203,632
ENSG00000099204,12613
ENSG00000099219,23845
ENSG00000099246,15018
ENSG00000099250,12205
ENSG00000099251,239
ENSG00000099256,376
ENSG00000099260,1297
ENSG00000099282,7919
ENSG00000099284,598
ENSG00000099290,3747
ENSG00000099308,1673
ENSG00000099326,1952
ENSG00000099330,1247
ENSG00000099331,8254
ENSG00000099337,7809
ENSG00000099338,398
ENSG00000099341,10825
ENSG00000099364,2237
ENSG00000099365,158
ENSG00000099377,2411
ENSG00000099381,4285
ENSG00000099385,2815
ENSG00000099399,0
ENSG00000099617,93
ENSG00000099622,32590
ENSG00000099624,2298
ENSG00000099625,239
ENSG00000099715,3
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,127
ENSG00000099783,23219
ENSG00000099785,2027
ENSG00000099795,2409
ENSG00000099797,8179
ENSG00000099800,2101
ENSG00000099804,1564
ENSG00000099810,3722
ENSG00000099812,4161
ENSG00000099814,4646
ENSG00000099817,6128
ENSG00000099821,2334
ENSG00000099822,109
ENSG00000099834,14
ENSG00000099840,309
ENSG00000099849,3090
ENSG00000099860,4437
ENSG00000099864,2091
ENSG00000099866,51
ENSG00000099869,14
ENSG00000099875,16944
ENSG00000099889,904
ENSG00000099899,2402
ENSG00000099901,3440
ENSG00000099904,1040
ENSG00000099910,1975
ENSG00000099917,7832
ENSG00000099937,1
ENSG00000099940,8965
ENSG00000099942,9026
ENSG00000099949,4285
ENSG00000099953,65645
ENSG00000099954,683
ENSG00000099956,5807
ENSG00000099957,20
ENSG00000099958,1018
ENSG00000099960,10
ENSG00000099968,7900
ENSG00000099974,85
ENSG00000099977,1103
ENSG00000099984,21
ENSG00000099985,223
ENSG00000099991,5241
ENSG00000099992,1467
ENSG00000099994,2322
ENSG00000099995,15877
ENSG00000099998,2408
ENSG00000099999,1282
ENSG00000100003,13683
ENSG00000100012,0
ENSG00000100014,3369
ENSG00000100023,5154
ENSG00000100024,27
ENSG00000100027,307
ENSG00000100028,8112
ENSG00000100029,5349
ENSG00000100030,13907
ENSG00000100031,677
ENSG00000100033,1161
ENSG00000100034,2151
ENSG00000100036,215
ENSG00000100038,54
ENSG00000100053,15
ENSG00000100055,1391
ENSG00000100056,1028
ENSG00000100058,529
ENSG00000100060,659
ENSG00000100065,1866
ENSG00000100068,231
ENSG00000100075,7502
