Gene stable ID,db7a781d-67d2-4859-a6f5-c167cd64d149
ENSG00000221803,0
ENSG00000221804,0
ENSG00000221806,0
ENSG00000221807,0
ENSG00000221808,0
ENSG00000221809,0
ENSG00000221813,0
ENSG00000221817,313
ENSG00000221818,485
ENSG00000221819,2
ENSG00000221821,138
ENSG00000221823,4897
ENSG00000221826,7
ENSG00000221829,652
ENSG00000221836,0
ENSG00000221837,0
ENSG00000221838,1671
ENSG00000221840,0
ENSG00000221843,158
ENSG00000221844,1
ENSG00000221845,0
ENSG00000221849,0
ENSG00000221852,6
ENSG00000221855,0
ENSG00000221857,0
ENSG00000221858,0
ENSG00000221859,0
ENSG00000221864,0
ENSG00000221866,449
ENSG00000221867,0
ENSG00000221869,1490
ENSG00000221870,0
ENSG00000221874,0
ENSG00000221878,2
ENSG00000221879,0
ENSG00000221880,2
ENSG00000221882,7
ENSG00000221883,62
ENSG00000221886,525
ENSG00000221887,5
ENSG00000221888,1
ENSG00000221890,153
ENSG00000221891,0
ENSG00000221900,0
ENSG00000221909,937
ENSG00000221910,0
ENSG00000221914,6358
ENSG00000221916,48
ENSG00000221923,1195
ENSG00000221926,1871
ENSG00000221930,17
ENSG00000221931,0
ENSG00000221932,0
ENSG00000221933,0
ENSG00000221937,0
ENSG00000221938,0
ENSG00000221944,213
ENSG00000221946,2
ENSG00000221947,32
ENSG00000221949,22
ENSG00000221953,8
ENSG00000221954,0
ENSG00000221955,2887
ENSG00000221957,2
ENSG00000221961,0
ENSG00000221962,1
ENSG00000221963,4290
ENSG00000221968,1228
ENSG00000221970,0
ENSG00000221971,4
ENSG00000221972,14
ENSG00000221977,0
ENSG00000221978,3605
ENSG00000221983,21518
ENSG00000221986,4
ENSG00000221988,690
ENSG00000221989,0
ENSG00000221990,169
ENSG00000221994,324
ENSG00000221995,118
ENSG00000221996,0
ENSG00000222000,2
ENSG00000222001,0
ENSG00000222004,1
ENSG00000222005,8
ENSG00000222007,0
ENSG00000222009,822
ENSG00000222011,409
ENSG00000222012,6
ENSG00000222014,9
ENSG00000222017,0
ENSG00000222018,0
ENSG00000222019,18
ENSG00000222020,10
ENSG00000222022,42
ENSG00000222024,0
ENSG00000222028,0
ENSG00000222030,0
ENSG00000222031,1
ENSG00000222032,98
ENSG00000222033,48
ENSG00000222035,8
ENSG00000222036,0
ENSG00000222037,2
ENSG00000222038,2
ENSG00000222041,1435
ENSG00000222042,0
ENSG00000222043,4
ENSG00000222044,1
ENSG00000222046,5
ENSG00000222047,249
ENSG00000222051,5
ENSG00000222054,0
ENSG00000222055,0
ENSG00000222057,4
ENSG00000222064,0
ENSG00000222066,0
ENSG00000222067,0
ENSG00000222068,0
ENSG00000222069,0
ENSG00000222070,0
ENSG00000222071,0
ENSG00000222072,0
ENSG00000222076,0
ENSG00000222078,0
ENSG00000222080,0
ENSG00000222084,0
ENSG00000222085,0
ENSG00000222086,0
ENSG00000222087,0
ENSG00000222092,0
ENSG00000222094,0
ENSG00000222095,0
ENSG00000222096,0
ENSG00000222099,0
ENSG00000222101,0
ENSG00000222102,0
ENSG00000222107,0
ENSG00000222108,2
ENSG00000222109,0
ENSG00000222111,0
ENSG00000222112,6
ENSG00000222114,0
ENSG00000222117,0
ENSG00000222118,0
ENSG00000222120,0
ENSG00000222121,0
ENSG00000222122,0
ENSG00000222123,0
ENSG00000222126,0
ENSG00000222129,0
ENSG00000222133,0
ENSG00000222139,0
ENSG00000222145,0
ENSG00000222146,0
ENSG00000222148,0
ENSG00000222150,0
ENSG00000222154,0
ENSG00000222158,0
ENSG00000222160,0
ENSG00000222161,0
ENSG00000222162,1
ENSG00000222164,1
ENSG00000222169,0
ENSG00000222170,0
ENSG00000222174,0
ENSG00000222177,0
ENSG00000222178,0
ENSG00000222179,0
ENSG00000222182,0
ENSG00000222185,0
ENSG00000222196,0
ENSG00000222197,0
ENSG00000222202,0
ENSG00000222205,0
ENSG00000222206,0
ENSG00000222207,0
ENSG00000222208,1
ENSG00000222209,0
ENSG00000222210,0
ENSG00000222213,0
ENSG00000222219,0
ENSG00000222220,0
ENSG00000222222,0
ENSG00000222224,1
ENSG00000222225,0
ENSG00000222226,0
ENSG00000222230,0
ENSG00000222231,0
ENSG00000222232,0
ENSG00000222235,0
ENSG00000222236,0
ENSG00000222238,0
ENSG00000222240,0
ENSG00000222244,0
ENSG00000222246,0
ENSG00000222248,0
ENSG00000222249,0
ENSG00000222251,0
ENSG00000222255,3
ENSG00000222257,0
ENSG00000222259,0
ENSG00000222262,0
ENSG00000222266,2
ENSG00000222267,0
ENSG00000222268,1
ENSG00000222274,0
ENSG00000222276,0
ENSG00000222281,0
ENSG00000222282,0
ENSG00000222285,0
ENSG00000222287,0
ENSG00000222293,0
ENSG00000222297,1
ENSG00000222298,0
ENSG00000222299,0
ENSG00000222300,0
ENSG00000222302,0
ENSG00000222303,0
ENSG00000222305,0
ENSG00000222308,0
ENSG00000222309,0
ENSG00000222311,0
ENSG00000222312,0
ENSG00000222313,0
ENSG00000222314,0
ENSG00000222316,1
ENSG00000222317,5
ENSG00000222320,0
ENSG00000222321,0
ENSG00000222326,0
ENSG00000222327,0
ENSG00000222328,0
ENSG00000222329,0
ENSG00000222331,0
ENSG00000222333,0
ENSG00000222334,0
ENSG00000222335,0
ENSG00000222337,0
ENSG00000222338,0
ENSG00000222339,1
ENSG00000222343,0
ENSG00000222344,0
ENSG00000222345,12
ENSG00000222346,0
ENSG00000222351,0
ENSG00000222352,0
ENSG00000222355,0
ENSG00000222356,0
ENSG00000222357,0
ENSG00000222359,0
ENSG00000222361,0
ENSG00000222363,0
ENSG00000222364,2
ENSG00000222365,14
ENSG00000222370,0
ENSG00000222371,0
ENSG00000222374,0
ENSG00000222375,0
ENSG00000222376,0
ENSG00000222378,1
ENSG00000222383,1
ENSG00000222385,0
ENSG00000222386,0
ENSG00000222389,1
ENSG00000222391,0
ENSG00000222394,0
ENSG00000222395,0
ENSG00000222397,0
ENSG00000222398,0
ENSG00000222399,0
ENSG00000222404,0
ENSG00000222405,0
ENSG00000222407,0
ENSG00000222408,0
ENSG00000222409,0
ENSG00000222412,0
ENSG00000222413,0
ENSG00000222414,0
ENSG00000222416,0
ENSG00000222418,0
ENSG00000222419,0
ENSG00000222421,0
ENSG00000222426,0
ENSG00000222427,0
ENSG00000222428,0
ENSG00000222429,0
ENSG00000222430,1
ENSG00000222431,0
ENSG00000222432,0
ENSG00000222436,0
ENSG00000222437,0
ENSG00000222438,0
ENSG00000222439,0
ENSG00000222440,0
ENSG00000222445,0
ENSG00000222448,3
ENSG00000222449,0
ENSG00000222451,0
ENSG00000222452,0
ENSG00000222455,1
ENSG00000222457,0
ENSG00000222459,0
ENSG00000222460,1
ENSG00000222463,0
ENSG00000222465,0
ENSG00000222467,0
ENSG00000222468,0
ENSG00000222472,0
ENSG00000222477,0
ENSG00000222481,0
ENSG00000222482,0
ENSG00000222486,0
ENSG00000222488,0
ENSG00000222489,0
ENSG00000222490,0
ENSG00000222494,0
ENSG00000222496,0
ENSG00000222499,0
ENSG00000222500,0
ENSG00000222501,0
ENSG00000222503,0
ENSG00000222506,0
ENSG00000222509,0
ENSG00000222511,0
ENSG00000222512,0
ENSG00000222514,0
ENSG00000222515,2
ENSG00000222518,0
ENSG00000222520,0
ENSG00000222521,0
ENSG00000222522,0
ENSG00000222524,0
ENSG00000222526,0
ENSG00000222529,0
ENSG00000222532,0
ENSG00000222533,1
ENSG00000222536,0
ENSG00000222543,0
ENSG00000222544,0
ENSG00000222545,0
ENSG00000222546,0
ENSG00000222548,0
ENSG00000222552,0
ENSG00000222558,0
ENSG00000222560,0
ENSG00000222561,0
ENSG00000222570,0
ENSG00000222574,0
ENSG00000222578,1
ENSG00000222579,0
ENSG00000222581,0
ENSG00000222582,0
ENSG00000222583,0
ENSG00000222585,0
ENSG00000222586,0
ENSG00000222588,0
ENSG00000222589,0
ENSG00000222592,0
ENSG00000222594,0
ENSG00000222598,0
ENSG00000222601,1
ENSG00000222602,0
ENSG00000222604,0
ENSG00000222607,0
ENSG00000222608,0
ENSG00000222609,0
ENSG00000222610,0
ENSG00000222611,0
ENSG00000222612,0
ENSG00000222613,0
ENSG00000222614,0
ENSG00000222615,0
ENSG00000222616,0
ENSG00000222617,0
ENSG00000222623,0
ENSG00000222624,0
ENSG00000222626,0
ENSG00000222627,0
ENSG00000222629,0
ENSG00000222630,0
ENSG00000222631,0
ENSG00000222635,0
ENSG00000222636,0
ENSG00000222640,0
ENSG00000222643,0
ENSG00000222644,0
ENSG00000222647,0
ENSG00000222649,0
ENSG00000222650,0
ENSG00000222651,0
ENSG00000222652,0
ENSG00000222658,1
ENSG00000222659,0
ENSG00000222663,0
ENSG00000222664,0
ENSG00000222666,0
ENSG00000222667,0
ENSG00000222675,0
ENSG00000222677,0
ENSG00000222678,0
ENSG00000222679,0
ENSG00000222682,0
ENSG00000222683,0
ENSG00000222685,0
ENSG00000222686,0
ENSG00000222691,1
ENSG00000222692,0
ENSG00000222693,0
ENSG00000222698,0
ENSG00000222701,0
ENSG00000222704,0
ENSG00000222705,1
ENSG00000222706,0
ENSG00000222713,0
ENSG00000222714,1
ENSG00000222715,0
ENSG00000222719,0
ENSG00000222720,0
ENSG00000222721,0
ENSG00000222722,0
ENSG00000222724,0
ENSG00000222726,6
ENSG00000222727,0
ENSG00000222732,0
ENSG00000222733,0
ENSG00000222736,0
ENSG00000222740,0
ENSG00000222741,0
ENSG00000222743,0
ENSG00000222744,0
ENSG00000222747,0
ENSG00000222749,0
ENSG00000222750,0
ENSG00000222755,0
ENSG00000222760,0
ENSG00000222761,0
ENSG00000222764,3
ENSG00000222765,0
ENSG00000222767,0
ENSG00000222770,0
ENSG00000222774,0
ENSG00000222776,0
ENSG00000222777,0
ENSG00000222778,0
ENSG00000222783,1
ENSG00000222784,0
ENSG00000222787,0
ENSG00000222788,1
ENSG00000222790,0
ENSG00000222791,0
ENSG00000222792,0
ENSG00000222795,0
ENSG00000222796,0
ENSG00000222800,0
ENSG00000222805,0
ENSG00000222806,0
ENSG00000222808,8
ENSG00000222810,0
ENSG00000222821,0
ENSG00000222826,0
ENSG00000222831,0
ENSG00000222832,0
ENSG00000222833,0
ENSG00000222834,0
ENSG00000222835,0
ENSG00000222838,0
ENSG00000222842,0
ENSG00000222844,0
ENSG00000222845,0
ENSG00000222849,1
ENSG00000222852,0
ENSG00000222854,0
ENSG00000222858,1
ENSG00000222859,0
ENSG00000222862,0
ENSG00000222864,0
ENSG00000222869,0
ENSG00000222870,0
ENSG00000222872,1
ENSG00000222874,0
ENSG00000222880,0
ENSG00000222881,0
ENSG00000222883,0
ENSG00000222884,0
ENSG00000222889,0
ENSG00000222890,0
ENSG00000222894,11
ENSG00000222895,0
ENSG00000222898,6
ENSG00000222899,0
ENSG00000222909,0
ENSG00000222915,0
ENSG00000222920,0
ENSG00000222921,0
ENSG00000222922,0
ENSG00000222923,0
ENSG00000222924,0
ENSG00000222931,1
ENSG00000222932,0
ENSG00000222934,0
ENSG00000222937,6
ENSG00000222939,0
ENSG00000222940,0
ENSG00000222941,0
ENSG00000222942,0
ENSG00000222945,0
ENSG00000222950,0
ENSG00000222952,0
ENSG00000222954,7
ENSG00000222955,0
ENSG00000222958,0
ENSG00000222960,0
ENSG00000222961,0
ENSG00000222966,0
ENSG00000222969,0
ENSG00000222971,0
ENSG00000222972,0
ENSG00000222973,0
ENSG00000222974,0
ENSG00000222976,0
ENSG00000222979,0
ENSG00000222982,0
ENSG00000222983,0
ENSG00000222985,0
ENSG00000222986,0
ENSG00000222987,0
ENSG00000222990,2
ENSG00000222994,0
ENSG00000222997,0
ENSG00000222998,0
ENSG00000222999,0
ENSG00000223001,0
ENSG00000223003,0
ENSG00000223004,0
ENSG00000223006,0
ENSG00000223007,0
ENSG00000223009,0
ENSG00000223012,0
ENSG00000223013,0
ENSG00000223015,0
ENSG00000223018,0
ENSG00000223019,0
ENSG00000223023,0
ENSG00000223024,0
ENSG00000223026,0
ENSG00000223027,0
ENSG00000223029,0
ENSG00000223030,0
ENSG00000223036,0
ENSG00000223037,0
ENSG00000223039,0
ENSG00000223040,0
ENSG00000223042,0
ENSG00000223044,2
ENSG00000223046,0
ENSG00000223047,0
ENSG00000223052,1
ENSG00000223053,0
ENSG00000223056,0
ENSG00000223059,0
ENSG00000223060,0
ENSG00000223062,0
ENSG00000223063,0
ENSG00000223064,0
ENSG00000223070,0
ENSG00000223075,0
ENSG00000223076,0
ENSG00000223078,0
ENSG00000223080,0
ENSG00000223082,0
ENSG00000223086,2
ENSG00000223087,0
ENSG00000223088,0
ENSG00000223091,0
ENSG00000223092,0
ENSG00000223096,0
ENSG00000223099,0
ENSG00000223101,0
ENSG00000223107,0
ENSG00000223109,0
ENSG00000223111,0
ENSG00000223113,0
ENSG00000223116,0
ENSG00000223117,1
ENSG00000223118,0
ENSG00000223119,0
ENSG00000223120,0
ENSG00000223123,0
ENSG00000223125,0
ENSG00000223126,0
ENSG00000223128,1
ENSG00000223131,0
ENSG00000223134,0
ENSG00000223136,0
ENSG00000223138,0
ENSG00000223142,0
ENSG00000223145,0
ENSG00000223149,0
ENSG00000223152,0
ENSG00000223156,0
ENSG00000223158,0
ENSG00000223162,0
ENSG00000223164,0
ENSG00000223168,0
ENSG00000223169,0
ENSG00000223174,0
ENSG00000223175,0
ENSG00000223177,1
ENSG00000223179,0
ENSG00000223180,0
ENSG00000223181,0
ENSG00000223188,0
ENSG00000223189,0
ENSG00000223190,0
ENSG00000223191,0
ENSG00000223197,0
ENSG00000223198,1
ENSG00000223200,0
ENSG00000223201,0
ENSG00000223202,0
ENSG00000223203,0
ENSG00000223208,0
ENSG00000223212,0
ENSG00000223214,0
ENSG00000223215,0
ENSG00000223217,0
ENSG00000223220,0
ENSG00000223223,0
ENSG00000223224,0
ENSG00000223225,0
ENSG00000223229,0
ENSG00000223238,0
ENSG00000223243,0
ENSG00000223244,0
ENSG00000223245,0
ENSG00000223247,0
ENSG00000223249,4
ENSG00000223253,0
ENSG00000223254,7
ENSG00000223256,0
ENSG00000223258,0
ENSG00000223259,2
ENSG00000223260,0
ENSG00000223262,0
ENSG00000223263,1
ENSG00000223265,0
ENSG00000223269,0
ENSG00000223271,0
ENSG00000223273,0
ENSG00000223274,0
ENSG00000223275,0
ENSG00000223280,0
ENSG00000223281,0
ENSG00000223282,0
ENSG00000223284,1
ENSG00000223286,0
ENSG00000223287,0
ENSG00000223290,0
ENSG00000223291,0
ENSG00000223293,0
ENSG00000223294,0
ENSG00000223297,0
ENSG00000223298,5
ENSG00000223299,0
ENSG00000223300,0
ENSG00000223302,0
ENSG00000223305,0
ENSG00000223306,0
ENSG00000223307,0
ENSG00000223308,0
ENSG00000223309,8
ENSG00000223313,23
ENSG00000223315,0
ENSG00000223316,0
ENSG00000223318,5
ENSG00000223321,0
ENSG00000223322,1
ENSG00000223324,0
ENSG00000223327,0
ENSG00000223330,0
ENSG00000223335,0
ENSG00000223336,1
ENSG00000223341,0
ENSG00000223342,0
ENSG00000223343,11
ENSG00000223344,0
ENSG00000223345,6
ENSG00000223349,0
ENSG00000223350,4
ENSG00000223351,0
ENSG00000223353,0
ENSG00000223356,4
ENSG00000223358,0
ENSG00000223360,0
ENSG00000223361,56
ENSG00000223362,0
ENSG00000223368,0
ENSG00000223373,0
ENSG00000223374,23
ENSG00000223375,0
ENSG00000223377,0
ENSG00000223379,0
ENSG00000223381,0
ENSG00000223382,42
ENSG00000223383,0
ENSG00000223387,12
ENSG00000223389,1
ENSG00000223390,1
ENSG00000223391,0
ENSG00000223392,0
ENSG00000223393,16
ENSG00000223394,0
ENSG00000223395,0
ENSG00000223396,149
ENSG00000223398,0
ENSG00000223400,0
ENSG00000223401,14
ENSG00000223402,0
ENSG00000223403,5
ENSG00000223404,0
ENSG00000223406,0
ENSG00000223407,0
ENSG00000223409,0
ENSG00000223410,0
ENSG00000223414,1
ENSG00000223416,7
ENSG00000223417,0
ENSG00000223418,0
ENSG00000223419,0
ENSG00000223421,0
ENSG00000223422,0
ENSG00000223427,3
ENSG00000223428,0
ENSG00000223429,1
ENSG00000223430,0
ENSG00000223431,3
ENSG00000223432,0
ENSG00000223433,0
ENSG00000223436,0
ENSG00000223437,0
ENSG00000223438,0
ENSG00000223440,0
ENSG00000223442,13
ENSG00000223443,0
ENSG00000223445,2
ENSG00000223446,0
ENSG00000223450,3
ENSG00000223452,0
ENSG00000223455,0
ENSG00000223457,0
ENSG00000223458,0
ENSG00000223459,73
ENSG00000223460,17
ENSG00000223461,7
ENSG00000223462,3
ENSG00000223466,1
ENSG00000223467,2
ENSG00000223469,0
ENSG00000223470,0
ENSG00000223473,33
ENSG00000223475,0
ENSG00000223476,9
ENSG00000223478,99
ENSG00000223479,0
ENSG00000223482,737
ENSG00000223484,0
ENSG00000223485,183
ENSG00000223486,3
ENSG00000223487,0
ENSG00000223488,0
ENSG00000223489,0
ENSG00000223490,0
ENSG00000223492,0
ENSG00000223495,0
ENSG00000223496,1787
ENSG00000223497,0
ENSG00000223498,0
ENSG00000223500,1
ENSG00000223501,4059
ENSG00000223502,4
ENSG00000223503,1
ENSG00000223504,0
ENSG00000223505,5
ENSG00000223506,0
ENSG00000223508,181
ENSG00000223509,150
ENSG00000223510,0
ENSG00000223511,53
ENSG00000223513,1
ENSG00000223514,0
ENSG00000223516,0
ENSG00000223517,0
ENSG00000223518,1
ENSG00000223519,5
ENSG00000223522,2
ENSG00000223523,1
ENSG00000223525,0
ENSG00000223528,4
ENSG00000223529,73
ENSG00000223530,0
ENSG00000223534,124
ENSG00000223535,0
ENSG00000223536,0
ENSG00000223537,2
ENSG00000223538,2
ENSG00000223539,0
ENSG00000223540,0
ENSG00000223542,0
ENSG00000223543,0
ENSG00000223544,0
ENSG00000223546,131
ENSG00000223547,878
ENSG00000223548,0
ENSG00000223549,0
ENSG00000223550,1
ENSG00000223551,109
ENSG00000223552,79
ENSG00000223553,0
ENSG00000223554,0
ENSG00000223555,0
ENSG00000223558,1
ENSG00000223559,5
ENSG00000223561,6
ENSG00000223562,1
ENSG00000223563,0
ENSG00000223564,0
ENSG00000223565,0
ENSG00000223566,3
ENSG00000223568,1
ENSG00000223569,0
ENSG00000223570,1
ENSG00000223571,5
ENSG00000223572,371
ENSG00000223573,2676
ENSG00000223574,0
ENSG00000223575,1
ENSG00000223576,0
ENSG00000223581,0
ENSG00000223583,7
ENSG00000223584,0
ENSG00000223586,0
ENSG00000223587,0
ENSG00000223589,0
ENSG00000223591,0
ENSG00000223592,1
ENSG00000223593,0
ENSG00000223595,0
ENSG00000223597,0
ENSG00000223598,0
ENSG00000223599,3
ENSG00000223600,2
ENSG00000223601,0
ENSG00000223602,0
ENSG00000223603,0
ENSG00000223604,0
ENSG00000223605,0
ENSG00000223608,0
ENSG00000223609,0
ENSG00000223611,0
ENSG00000223612,151
ENSG00000223614,1
ENSG00000223615,0
ENSG00000223617,0
ENSG00000223619,0
ENSG00000223620,0
ENSG00000223621,3
ENSG00000223622,0
ENSG00000223623,0
ENSG00000223624,0
ENSG00000223625,2
ENSG00000223626,0
ENSG00000223628,1
ENSG00000223629,0
ENSG00000223631,1
ENSG00000223633,3
ENSG00000223634,0
ENSG00000223635,0
ENSG00000223636,0
ENSG00000223637,0
ENSG00000223638,0
ENSG00000223640,3
ENSG00000223641,0
ENSG00000223642,0
ENSG00000223643,0
ENSG00000223646,0
ENSG00000223647,0
ENSG00000223648,11
ENSG00000223649,0
ENSG00000223650,2
ENSG00000223651,0
ENSG00000223652,75
ENSG00000223653,11
ENSG00000223655,0
ENSG00000223656,3
ENSG00000223657,5
ENSG00000223658,42
ENSG00000223659,0
ENSG00000223660,0
ENSG00000223662,2
ENSG00000223663,0
ENSG00000223665,0
ENSG00000223668,59
ENSG00000223669,0
ENSG00000223671,1
ENSG00000223672,0
ENSG00000223675,0
ENSG00000223676,1
ENSG00000223677,0
ENSG00000223678,0
ENSG00000223679,0
ENSG00000223683,1
ENSG00000223684,0
ENSG00000223685,6
ENSG00000223688,0
ENSG00000223691,0
ENSG00000223692,0
ENSG00000223694,1
ENSG00000223695,6
ENSG00000223697,29
ENSG00000223698,0
ENSG00000223700,1
ENSG00000223701,0
ENSG00000223702,0
ENSG00000223703,0
ENSG00000223704,18
ENSG00000223705,132
ENSG00000223707,0
ENSG00000223709,0
ENSG00000223710,0
ENSG00000223711,5
ENSG00000223714,1
ENSG00000223715,3
ENSG00000223716,0
ENSG00000223717,0
ENSG00000223718,4
ENSG00000223719,1
ENSG00000223720,0
ENSG00000223721,0
ENSG00000223722,194
ENSG00000223723,6
ENSG00000223724,1
ENSG00000223725,4
ENSG00000223726,0
ENSG00000223727,0
ENSG00000223728,0
ENSG00000223729,0
ENSG00000223730,1
ENSG00000223731,8
ENSG00000223732,0
ENSG00000223733,0
ENSG00000223734,1
ENSG00000223735,0
ENSG00000223738,2
ENSG00000223739,1
ENSG00000223740,0
ENSG00000223741,0
ENSG00000223742,0
ENSG00000223744,0
ENSG00000223745,506
ENSG00000223746,0
ENSG00000223749,22
ENSG00000223750,1
ENSG00000223751,1
ENSG00000223753,0
ENSG00000223754,0
ENSG00000223756,99
ENSG00000223760,0
ENSG00000223761,0
ENSG00000223764,90
ENSG00000223765,0
ENSG00000223768,167
ENSG00000223770,4
ENSG00000223772,0
ENSG00000223773,540
ENSG00000223774,4
ENSG00000223776,7
ENSG00000223777,1
ENSG00000223779,0
ENSG00000223782,0
ENSG00000223783,1
ENSG00000223784,0
ENSG00000223786,3
ENSG00000223787,0
ENSG00000223788,0
ENSG00000223791,0
ENSG00000223794,0
ENSG00000223795,1
ENSG00000223797,201
ENSG00000223799,83
ENSG00000223800,0
ENSG00000223802,7
ENSG00000223803,31
ENSG00000223804,129
ENSG00000223806,1
ENSG00000223807,0
ENSG00000223808,213
ENSG00000223809,0
ENSG00000223810,0
ENSG00000223811,3
ENSG00000223812,0
ENSG00000223813,66
ENSG00000223814,0
ENSG00000223815,0
ENSG00000223816,0
ENSG00000223817,0
ENSG00000223819,0
ENSG00000223820,47
ENSG00000223821,9
ENSG00000223822,44
ENSG00000223823,0
ENSG00000223824,0
ENSG00000223825,81
ENSG00000223826,0
ENSG00000223828,2
ENSG00000223829,1
ENSG00000223831,0
ENSG00000223834,3
ENSG00000223836,0
ENSG00000223837,1
ENSG00000223838,0
ENSG00000223839,0
ENSG00000223841,0
ENSG00000223842,4
ENSG00000223843,0
ENSG00000223845,0
ENSG00000223847,0
ENSG00000223849,8
ENSG00000223850,2
ENSG00000223855,8
ENSG00000223856,0
ENSG00000223859,0
ENSG00000223861,16
ENSG00000223863,0
ENSG00000223864,3
ENSG00000223865,31028
ENSG00000223866,0
ENSG00000223867,0
ENSG00000223869,0
ENSG00000223870,0
ENSG00000223872,2
ENSG00000223873,2
ENSG00000223874,0
ENSG00000223875,0
ENSG00000223876,0
ENSG00000223877,1
ENSG00000223878,19
ENSG00000223880,0
ENSG00000223881,0
ENSG00000223882,0
ENSG00000223883,0
ENSG00000223884,1
ENSG00000223885,0
ENSG00000223886,13
ENSG00000223889,0
ENSG00000223890,0
ENSG00000223891,583
ENSG00000223893,1
ENSG00000223896,0
ENSG00000223897,0
ENSG00000223899,0
ENSG00000223901,2
ENSG00000223903,0
ENSG00000223904,0
ENSG00000223905,0
ENSG00000223906,0
ENSG00000223907,1
ENSG00000223908,1
ENSG00000223910,0
ENSG00000223911,0
ENSG00000223912,5
ENSG00000223914,1
ENSG00000223915,0
ENSG00000223916,1
ENSG00000223917,0
ENSG00000223918,0
ENSG00000223920,1
ENSG00000223921,0
ENSG00000223922,7
ENSG00000223923,10
ENSG00000223928,0
ENSG00000223929,0
ENSG00000223930,0
ENSG00000223931,0
ENSG00000223935,2
ENSG00000223940,60
ENSG00000223941,0
ENSG00000223942,0
ENSG00000223944,0
ENSG00000223945,5
ENSG00000223946,0
ENSG00000223947,15
ENSG00000223948,0
ENSG00000223949,20
ENSG00000223951,0
ENSG00000223953,0
ENSG00000223955,0
ENSG00000223956,2
ENSG00000223958,0
ENSG00000223959,403
ENSG00000223960,599
ENSG00000223962,2
ENSG00000223963,0
ENSG00000223965,1
ENSG00000223966,0
ENSG00000223967,0
ENSG00000223968,7
ENSG00000223969,63
ENSG00000223970,0
ENSG00000223972,0
ENSG00000223973,2
ENSG00000223974,0
ENSG00000223975,0
ENSG00000223976,0
ENSG00000223977,0
ENSG00000223978,0
ENSG00000223979,24
ENSG00000223982,0
ENSG00000223984,3
ENSG00000223985,0
ENSG00000223986,0
ENSG00000223987,0
ENSG00000223989,0
ENSG00000223991,0
ENSG00000223993,0
ENSG00000223995,0
ENSG00000223997,0
ENSG00000223999,0
ENSG00000224000,0
ENSG00000224001,0
ENSG00000224003,20
ENSG00000224004,7
ENSG00000224007,0
ENSG00000224008,0
ENSG00000224011,1
ENSG00000224012,2
ENSG00000224014,0
ENSG00000224015,0
ENSG00000224016,4
ENSG00000224017,12
ENSG00000224018,0
ENSG00000224019,1
ENSG00000224020,17
ENSG00000224023,54
ENSG00000224025,2
ENSG00000224027,0
ENSG00000224028,0
ENSG00000224029,0
ENSG00000224031,1
ENSG00000224032,723
ENSG00000224033,0
ENSG00000224034,5
ENSG00000224035,0
ENSG00000224038,0
ENSG00000224039,0
ENSG00000224040,12
ENSG00000224041,8
ENSG00000224042,0
ENSG00000224043,43
ENSG00000224045,0
ENSG00000224046,30
ENSG00000224048,0
ENSG00000224049,0
ENSG00000224050,4
ENSG00000224051,1859
ENSG00000224054,0
ENSG00000224055,0
ENSG00000224057,0
ENSG00000224058,0
ENSG00000224059,2
ENSG00000224060,1
ENSG00000224061,1
ENSG00000224062,0
ENSG00000224063,6
ENSG00000224064,1
ENSG00000224065,0
ENSG00000224066,7
ENSG00000224067,2
ENSG00000224069,0
ENSG00000224070,0
ENSG00000224071,0
ENSG00000224072,6
ENSG00000224074,0
ENSG00000224075,0
ENSG00000224076,0
ENSG00000224077,0
ENSG00000224078,1261
ENSG00000224079,0
ENSG00000224080,33
ENSG00000224081,358
ENSG00000224082,0
ENSG00000224083,1
ENSG00000224085,1
ENSG00000224086,236
ENSG00000224087,1
ENSG00000224089,0
ENSG00000224090,1
ENSG00000224091,0
ENSG00000224092,0
ENSG00000224093,25
ENSG00000224094,54
ENSG00000224095,0
ENSG00000224097,16
ENSG00000224099,1
ENSG00000224100,3
ENSG00000224101,0
ENSG00000224104,0
ENSG00000224106,0
ENSG00000224107,0
ENSG00000224109,0
ENSG00000224110,1
ENSG00000224114,15
