Gene stable ID,bd031420-47b0-430e-acab-b7d411089b98
ENSG00000267682,1
ENSG00000267683,0
ENSG00000267684,0
ENSG00000267685,0
ENSG00000267686,0
ENSG00000267687,0
ENSG00000267688,0
ENSG00000267689,0
ENSG00000267690,17
ENSG00000267691,1
ENSG00000267692,5
ENSG00000267693,0
ENSG00000267694,3
ENSG00000267695,0
ENSG00000267696,3
ENSG00000267697,0
ENSG00000267698,30
ENSG00000267699,1
ENSG00000267701,6
ENSG00000267702,88
ENSG00000267703,0
ENSG00000267704,0
ENSG00000267705,0
ENSG00000267706,0
ENSG00000267707,13
ENSG00000267708,12
ENSG00000267709,8
ENSG00000267710,22
ENSG00000267711,2
ENSG00000267712,1
ENSG00000267713,0
ENSG00000267714,1
ENSG00000267716,0
ENSG00000267717,1
ENSG00000267719,11
ENSG00000267722,0
ENSG00000267723,2
ENSG00000267724,27
ENSG00000267725,0
ENSG00000267726,0
ENSG00000267727,0
ENSG00000267729,4
ENSG00000267731,17
ENSG00000267732,0
ENSG00000267733,3
ENSG00000267734,2
ENSG00000267735,0
ENSG00000267736,3
ENSG00000267737,3
ENSG00000267740,1
ENSG00000267741,1
ENSG00000267742,2
ENSG00000267743,0
ENSG00000267744,0
ENSG00000267745,31
ENSG00000267746,0
ENSG00000267747,0
ENSG00000267748,21
ENSG00000267749,0
ENSG00000267750,80
ENSG00000267751,15
ENSG00000267752,1
ENSG00000267755,0
ENSG00000267756,0
ENSG00000267757,0
ENSG00000267758,2
ENSG00000267760,0
ENSG00000267761,0
ENSG00000267762,1
ENSG00000267764,5
ENSG00000267765,1
ENSG00000267766,0
ENSG00000267767,17
ENSG00000267768,0
ENSG00000267769,9
ENSG00000267770,0
ENSG00000267771,0
ENSG00000267772,0
ENSG00000267773,0
ENSG00000267774,0
ENSG00000267775,0
ENSG00000267776,16
ENSG00000267777,0
ENSG00000267778,7
ENSG00000267779,0
ENSG00000267780,0
ENSG00000267781,5
ENSG00000267782,0
ENSG00000267783,2
ENSG00000267784,0
ENSG00000267786,4
ENSG00000267787,31
ENSG00000267788,0
ENSG00000267789,0
ENSG00000267790,1
ENSG00000267791,0
ENSG00000267792,0
ENSG00000267793,0
ENSG00000267794,0
ENSG00000267795,682
ENSG00000267796,231
ENSG00000267797,0
ENSG00000267799,0
ENSG00000267800,5
ENSG00000267801,18
ENSG00000267808,5
ENSG00000267809,66
ENSG00000267811,2
ENSG00000267815,0
ENSG00000267827,2
ENSG00000267828,0
ENSG00000267834,16
ENSG00000267838,22
ENSG00000267852,4
ENSG00000267855,88
ENSG00000267857,0
ENSG00000267858,88
ENSG00000267868,78
ENSG00000267871,37
ENSG00000267872,0
ENSG00000267874,4
ENSG00000267879,0
ENSG00000267881,0
ENSG00000267882,10
ENSG00000267886,5
ENSG00000267890,13
ENSG00000267892,35
ENSG00000267895,1
ENSG00000267896,36
ENSG00000267898,19
ENSG00000267904,50
ENSG00000267905,0
ENSG00000267908,5
ENSG00000267909,8
ENSG00000267919,1
ENSG00000267920,1
ENSG00000267922,0
ENSG00000267924,5
ENSG00000267927,2
ENSG00000267934,54
ENSG00000267938,22
ENSG00000267939,39
ENSG00000267940,13
ENSG00000267943,34
ENSG00000267952,3
ENSG00000267959,0
ENSG00000267961,0
ENSG00000267968,0
ENSG00000267978,0
ENSG00000267980,16
ENSG00000267984,1
ENSG00000267986,6
ENSG00000267990,1
ENSG00000267992,2
ENSG00000268001,306
ENSG00000268006,807
ENSG00000268009,0
ENSG00000268015,0
ENSG00000268020,0
ENSG00000268027,44
ENSG00000268030,64
ENSG00000268034,6
ENSG00000268036,0
ENSG00000268038,0
ENSG00000268041,19
ENSG00000268043,841
ENSG00000268047,10
ENSG00000268049,98
ENSG00000268050,0
ENSG00000268051,2
ENSG00000268053,0
ENSG00000268055,0
ENSG00000268056,4
ENSG00000268058,9
ENSG00000268061,49
ENSG00000268062,0
ENSG00000268066,3
ENSG00000268067,0
ENSG00000268069,8
ENSG00000268070,9
ENSG00000268074,0
ENSG00000268078,0
ENSG00000268079,1
ENSG00000268080,0
ENSG00000268081,2
ENSG00000268083,1
ENSG00000268087,71
ENSG00000268088,7
ENSG00000268089,75
ENSG00000268093,21
ENSG00000268095,13
ENSG00000268100,0
ENSG00000268101,0
ENSG00000268104,74
ENSG00000268105,0
ENSG00000268107,0
ENSG00000268108,3
ENSG00000268112,0
ENSG00000268116,0
ENSG00000268117,0
ENSG00000268119,10
ENSG00000268120,0
ENSG00000268129,9
ENSG00000268133,0
ENSG00000268140,7
ENSG00000268144,0
ENSG00000268148,0
ENSG00000268149,0
ENSG00000268153,0
ENSG00000268154,4
ENSG00000268157,9
ENSG00000268163,3
ENSG00000268170,21
ENSG00000268173,4
ENSG00000268174,0
ENSG00000268181,0
ENSG00000268182,22
ENSG00000268184,0
ENSG00000268186,1
ENSG00000268187,1
ENSG00000268189,35
ENSG00000268191,0
ENSG00000268193,0
ENSG00000268199,0
ENSG00000268201,36
ENSG00000268203,0
ENSG00000268204,5
ENSG00000268205,2540
ENSG00000268209,0
ENSG00000268218,52
ENSG00000268220,0
ENSG00000268221,0
ENSG00000268222,14
ENSG00000268223,0
ENSG00000268225,98
ENSG00000268230,38
ENSG00000268231,2
ENSG00000268234,1
ENSG00000268235,0
ENSG00000268238,0
ENSG00000268240,1
ENSG00000268243,0
ENSG00000268257,2
ENSG00000268262,13
ENSG00000268266,2
ENSG00000268267,0
ENSG00000268272,1
ENSG00000268278,0
ENSG00000268279,20
ENSG00000268282,3
ENSG00000268287,5
ENSG00000268288,39
ENSG00000268289,1
ENSG00000268292,0
ENSG00000268293,1
ENSG00000268295,16
ENSG00000268296,0
ENSG00000268297,0
ENSG00000268307,2
ENSG00000268309,0
ENSG00000268316,5
ENSG00000268318,0
ENSG00000268320,0
ENSG00000268322,2
ENSG00000268324,3
ENSG00000268326,0
ENSG00000268333,1
ENSG00000268335,0
ENSG00000268336,0
ENSG00000268350,24
ENSG00000268352,2
ENSG00000268355,52
ENSG00000268357,43
ENSG00000268361,1
ENSG00000268362,243
ENSG00000268364,37
ENSG00000268366,2
ENSG00000268375,0
ENSG00000268379,8
ENSG00000268388,20
ENSG00000268390,0
ENSG00000268391,0
ENSG00000268392,4
ENSG00000268400,0
ENSG00000268401,5
ENSG00000268403,46
ENSG00000268407,0
ENSG00000268412,8
ENSG00000268416,94
ENSG00000268423,4
ENSG00000268433,0
ENSG00000268434,0
ENSG00000268438,16
ENSG00000268439,26
ENSG00000268442,38
ENSG00000268447,0
ENSG00000268455,1
ENSG00000268458,6
ENSG00000268460,17
ENSG00000268461,0
ENSG00000268465,0
ENSG00000268469,0
ENSG00000268471,246
ENSG00000268472,4
ENSG00000268473,0
ENSG00000268475,0
ENSG00000268480,0
ENSG00000268483,0
ENSG00000268486,0
ENSG00000268496,2
ENSG00000268499,10
ENSG00000268500,0
ENSG00000268505,0
ENSG00000268509,0
ENSG00000268510,1
ENSG00000268516,301
ENSG00000268518,0
ENSG00000268520,10
ENSG00000268521,60
ENSG00000268525,0
ENSG00000268529,0
ENSG00000268530,0
ENSG00000268531,1
ENSG00000268532,0
ENSG00000268533,9
ENSG00000268535,0
ENSG00000268536,2
ENSG00000268541,0
ENSG00000268543,10
ENSG00000268545,4
ENSG00000268549,32
ENSG00000268555,3
ENSG00000268560,0
ENSG00000268564,3
ENSG00000268565,0
ENSG00000268566,0
ENSG00000268568,159
ENSG00000268573,31
ENSG00000268575,180
ENSG00000268580,0
ENSG00000268581,0
ENSG00000268582,0
ENSG00000268583,11
ENSG00000268584,20
ENSG00000268589,0
ENSG00000268592,8
ENSG00000268593,0
ENSG00000268595,0
ENSG00000268597,0
ENSG00000268598,0
ENSG00000268601,10
ENSG00000268603,12
ENSG00000268605,0
ENSG00000268606,0
ENSG00000268614,0
ENSG00000268615,8
ENSG00000268618,1
ENSG00000268620,0
ENSG00000268621,1
ENSG00000268623,0
ENSG00000268628,10
ENSG00000268629,0
ENSG00000268635,6
ENSG00000268636,0
ENSG00000268643,1
ENSG00000268649,0
ENSG00000268650,3
ENSG00000268651,0
ENSG00000268652,0
ENSG00000268654,2
ENSG00000268655,2
ENSG00000268658,2
ENSG00000268659,2
ENSG00000268660,2
ENSG00000268663,0
ENSG00000268669,0
ENSG00000268670,9
ENSG00000268673,0
ENSG00000268677,0
ENSG00000268678,6
ENSG00000268681,1
ENSG00000268683,0
ENSG00000268685,0
ENSG00000268686,40
ENSG00000268696,0
ENSG00000268705,0
ENSG00000268707,11
ENSG00000268711,0
ENSG00000268713,619
ENSG00000268714,0
ENSG00000268717,0
ENSG00000268721,0
ENSG00000268723,3
ENSG00000268729,0
ENSG00000268731,0
ENSG00000268734,6
ENSG00000268736,0
ENSG00000268738,1
ENSG00000268739,0
ENSG00000268742,0
ENSG00000268743,4
ENSG00000268744,4
ENSG00000268745,0
ENSG00000268746,1
ENSG00000268747,16
ENSG00000268750,4
ENSG00000268751,66
ENSG00000268754,0
ENSG00000268756,18
ENSG00000268758,30
ENSG00000268764,24
ENSG00000268777,0
ENSG00000268784,0
ENSG00000268785,1
ENSG00000268789,0
ENSG00000268790,1
ENSG00000268794,0
ENSG00000268797,0
ENSG00000268798,6
ENSG00000268799,0
ENSG00000268803,0
ENSG00000268804,3
ENSG00000268810,0
ENSG00000268812,1
ENSG00000268818,0
ENSG00000268823,0
ENSG00000268830,0
ENSG00000268833,3
ENSG00000268834,0
ENSG00000268836,33
ENSG00000268839,0
ENSG00000268842,0
ENSG00000268845,1
ENSG00000268847,0
ENSG00000268849,3
ENSG00000268854,0
ENSG00000268858,206
ENSG00000268861,3
ENSG00000268864,4
ENSG00000268866,1
ENSG00000268869,4
ENSG00000268870,0
ENSG00000268873,0
ENSG00000268879,2
ENSG00000268883,0
ENSG00000268884,1
ENSG00000268886,0
ENSG00000268889,6
ENSG00000268892,1
ENSG00000268894,4
ENSG00000268895,143
ENSG00000268896,3
ENSG00000268902,0
ENSG00000268903,38
ENSG00000268906,0
ENSG00000268908,0
ENSG00000268912,41
ENSG00000268916,2
ENSG00000268922,0
ENSG00000268926,0
ENSG00000268931,2
ENSG00000268938,5
ENSG00000268940,0
ENSG00000268941,31
ENSG00000268942,0
ENSG00000268945,5
ENSG00000268947,23
ENSG00000268949,6
ENSG00000268951,0
ENSG00000268955,0
ENSG00000268957,0
ENSG00000268964,0
ENSG00000268967,0
ENSG00000268970,71
ENSG00000268975,1
ENSG00000268981,2
ENSG00000268983,0
ENSG00000268985,0
ENSG00000268987,5
ENSG00000268988,0
ENSG00000268991,0
ENSG00000268992,3
ENSG00000268993,0
ENSG00000268994,0
ENSG00000268995,0
ENSG00000268996,44
ENSG00000268997,0
ENSG00000269001,196
ENSG00000269009,1
ENSG00000269012,2
ENSG00000269014,1
ENSG00000269019,12
ENSG00000269021,0
ENSG00000269025,0
ENSG00000269026,1
ENSG00000269028,32
ENSG00000269032,0
ENSG00000269035,0
ENSG00000269037,0
ENSG00000269038,16
ENSG00000269040,3
ENSG00000269043,1
ENSG00000269044,334
ENSG00000269050,0
ENSG00000269051,91
ENSG00000269053,0
ENSG00000269054,16
ENSG00000269055,1
ENSG00000269058,0
ENSG00000269066,2
ENSG00000269067,3
ENSG00000269068,8
ENSG00000269069,128
ENSG00000269072,6
ENSG00000269082,1
ENSG00000269085,0
ENSG00000269086,20
ENSG00000269091,2
ENSG00000269095,0
ENSG00000269096,0
ENSG00000269097,1
ENSG00000269099,0
ENSG00000269102,9
ENSG00000269103,0
ENSG00000269106,0
ENSG00000269107,0
ENSG00000269110,1
ENSG00000269113,112
ENSG00000269118,0
ENSG00000269119,4
ENSG00000269124,0
ENSG00000269125,6
ENSG00000269130,0
ENSG00000269131,1113
ENSG00000269136,4
ENSG00000269138,6
ENSG00000269139,3
ENSG00000269145,0
ENSG00000269148,14
ENSG00000269151,0
ENSG00000269153,6
ENSG00000269154,0
ENSG00000269155,34
ENSG00000269161,15
ENSG00000269172,3
ENSG00000269176,44
ENSG00000269177,0
ENSG00000269179,0
ENSG00000269181,0
ENSG00000269186,0
ENSG00000269188,0
ENSG00000269189,0
ENSG00000269190,129
ENSG00000269191,9
ENSG00000269194,7
ENSG00000269199,0
ENSG00000269202,11
ENSG00000269210,5
ENSG00000269220,21
ENSG00000269226,15
ENSG00000269227,8
ENSG00000269228,0
ENSG00000269235,457
ENSG00000269236,0
ENSG00000269237,0
ENSG00000269242,65
ENSG00000269243,11
ENSG00000269244,1
ENSG00000269246,8
ENSG00000269253,0
ENSG00000269256,1
ENSG00000269266,0
ENSG00000269271,0
ENSG00000269274,0
ENSG00000269275,6
ENSG00000269281,0
ENSG00000269288,0
ENSG00000269289,46
ENSG00000269292,0
ENSG00000269293,613
ENSG00000269296,2
ENSG00000269300,0
ENSG00000269303,2
ENSG00000269304,0
ENSG00000269307,0
ENSG00000269313,175
ENSG00000269316,0
ENSG00000269318,13
ENSG00000269320,0
ENSG00000269321,1
ENSG00000269332,0
ENSG00000269335,179
ENSG00000269343,2248
ENSG00000269345,1
ENSG00000269349,1
ENSG00000269350,0
ENSG00000269352,83
ENSG00000269353,0
ENSG00000269354,0
ENSG00000269356,3
ENSG00000269364,0
ENSG00000269365,9
ENSG00000269371,0
ENSG00000269373,4
ENSG00000269374,92
ENSG00000269376,4
ENSG00000269378,12
ENSG00000269383,0
ENSG00000269385,0
ENSG00000269386,173
ENSG00000269387,0
ENSG00000269388,14
ENSG00000269391,0
ENSG00000269392,7
ENSG00000269397,108
ENSG00000269399,48
ENSG00000269400,0
ENSG00000269403,3
ENSG00000269404,148
ENSG00000269405,0
ENSG00000269416,0
ENSG00000269419,0
ENSG00000269420,3
ENSG00000269421,70
ENSG00000269425,7
ENSG00000269427,44
ENSG00000269431,1
ENSG00000269433,0
ENSG00000269437,0
ENSG00000269439,47
ENSG00000269444,1
ENSG00000269445,0
ENSG00000269446,0
ENSG00000269458,0
ENSG00000269460,0
ENSG00000269463,16
ENSG00000269466,0
ENSG00000269469,1
ENSG00000269471,0
ENSG00000269473,34
ENSG00000269475,0
ENSG00000269476,0
ENSG00000269480,3
ENSG00000269481,17
ENSG00000269482,0
ENSG00000269483,6
ENSG00000269486,6
ENSG00000269487,1
ENSG00000269489,33
ENSG00000269495,0
ENSG00000269502,0
ENSG00000269504,0
ENSG00000269505,1
ENSG00000269506,3
ENSG00000269509,0
ENSG00000269514,43
ENSG00000269516,138
ENSG00000269519,0
ENSG00000269524,2
ENSG00000269526,23
ENSG00000269533,14
ENSG00000269534,7
ENSG00000269535,7
ENSG00000269540,0
ENSG00000269543,0
ENSG00000269545,2
ENSG00000269546,0
ENSG00000269547,0
ENSG00000269549,31
ENSG00000269552,0
ENSG00000269553,0
ENSG00000269556,699
ENSG00000269559,22
ENSG00000269560,4
ENSG00000269564,1
ENSG00000269565,0
ENSG00000269570,12
ENSG00000269575,0
ENSG00000269576,0
ENSG00000269578,0
ENSG00000269580,0
ENSG00000269583,0
ENSG00000269584,1
ENSG00000269586,2
ENSG00000269588,0
ENSG00000269590,0
ENSG00000269599,0
ENSG00000269600,0
ENSG00000269604,0
ENSG00000269608,2
ENSG00000269609,896
ENSG00000269615,0
ENSG00000269621,5
ENSG00000269622,0
ENSG00000269635,0
ENSG00000269637,4
ENSG00000269640,255
ENSG00000269646,14
ENSG00000269651,0
ENSG00000269652,2
ENSG00000269653,11
ENSG00000269656,2
ENSG00000269662,5
ENSG00000269667,0
ENSG00000269678,0
ENSG00000269680,32
ENSG00000269681,0
ENSG00000269688,22
ENSG00000269692,0
ENSG00000269693,74
ENSG00000269694,2
ENSG00000269696,48
ENSG00000269699,1
ENSG00000269706,0
ENSG00000269707,0
ENSG00000269711,0
ENSG00000269713,917
ENSG00000269720,5
ENSG00000269721,0
ENSG00000269729,1
ENSG00000269732,0
ENSG00000269736,1
ENSG00000269737,35
ENSG00000269741,0
ENSG00000269742,4
ENSG00000269743,208
ENSG00000269745,0
ENSG00000269749,0
ENSG00000269752,0
ENSG00000269755,2
ENSG00000269758,1
ENSG00000269761,0
ENSG00000269763,1
ENSG00000269765,1
ENSG00000269776,1
ENSG00000269779,1
ENSG00000269782,0
ENSG00000269786,0
ENSG00000269787,0
ENSG00000269791,0
ENSG00000269792,0
ENSG00000269793,2
ENSG00000269794,9
ENSG00000269796,0
ENSG00000269799,0
ENSG00000269800,5
ENSG00000269802,0
ENSG00000269806,2
ENSG00000269807,3
ENSG00000269811,0
ENSG00000269813,0
ENSG00000269814,3
ENSG00000269815,14
ENSG00000269821,173
ENSG00000269825,220
ENSG00000269826,0
ENSG00000269833,0
ENSG00000269834,697
ENSG00000269836,9
ENSG00000269837,539
ENSG00000269839,0
ENSG00000269842,1
ENSG00000269843,11
ENSG00000269845,15
ENSG00000269846,0
ENSG00000269848,0
ENSG00000269855,1
ENSG00000269858,1103
ENSG00000269859,1
ENSG00000269867,238
ENSG00000269873,5
ENSG00000269877,1
ENSG00000269881,32
ENSG00000269883,0
ENSG00000269885,0
ENSG00000269886,2
ENSG00000269887,240
ENSG00000269888,17
ENSG00000269889,11
ENSG00000269890,126
ENSG00000269891,2
ENSG00000269892,20
ENSG00000269893,2530
ENSG00000269894,15
ENSG00000269895,5
ENSG00000269896,72
ENSG00000269897,0
ENSG00000269898,0
ENSG00000269899,75
ENSG00000269900,0
ENSG00000269901,1
ENSG00000269902,0
ENSG00000269903,8
ENSG00000269904,17
ENSG00000269906,81
ENSG00000269907,8
ENSG00000269908,1
ENSG00000269910,65
ENSG00000269911,0
ENSG00000269915,3
ENSG00000269916,3
ENSG00000269918,203
ENSG00000269919,6
ENSG00000269920,5
ENSG00000269921,13
ENSG00000269924,3
ENSG00000269925,44
ENSG00000269926,0
ENSG00000269927,1
ENSG00000269929,8
ENSG00000269930,1
ENSG00000269931,2
ENSG00000269933,1
ENSG00000269934,28
ENSG00000269935,0
ENSG00000269936,378
ENSG00000269937,3
ENSG00000269938,19
ENSG00000269939,0
ENSG00000269940,64
ENSG00000269941,0
ENSG00000269944,2
ENSG00000269945,0
ENSG00000269946,12
ENSG00000269947,11
ENSG00000269948,4
ENSG00000269949,9
ENSG00000269950,0
ENSG00000269951,4
ENSG00000269952,14
ENSG00000269954,0
ENSG00000269955,3
ENSG00000269956,12
ENSG00000269957,0
ENSG00000269958,318
ENSG00000269959,48
ENSG00000269961,18
ENSG00000269964,266
ENSG00000269966,0
ENSG00000269967,33
ENSG00000269968,0
ENSG00000269970,3
ENSG00000269971,3
ENSG00000269972,0
ENSG00000269973,146
ENSG00000269974,28
ENSG00000269976,6
ENSG00000269978,10
ENSG00000269980,3
ENSG00000269981,42
ENSG00000269982,261
ENSG00000269983,0
ENSG00000269984,27
ENSG00000269985,515
ENSG00000269986,1
ENSG00000269987,0
ENSG00000269989,0
ENSG00000269993,0
ENSG00000269994,1
ENSG00000269997,22
ENSG00000269998,0
ENSG00000270000,13
ENSG00000270001,2
ENSG00000270002,2
ENSG00000270006,23
ENSG00000270008,0
ENSG00000270010,47
ENSG00000270011,34
ENSG00000270012,154
ENSG00000270015,180
ENSG00000270016,1
ENSG00000270017,0
ENSG00000270019,9
ENSG00000270020,13
ENSG00000270021,49
ENSG00000270022,9
ENSG00000270024,6
ENSG00000270025,0
ENSG00000270028,107
ENSG00000270030,1
ENSG00000270031,8
ENSG00000270033,0
ENSG00000270035,1
ENSG00000270036,3
ENSG00000270038,0
ENSG00000270039,47
ENSG00000270040,0
ENSG00000270048,3
ENSG00000270049,54
ENSG00000270050,1
ENSG00000270052,3
ENSG00000270055,164
ENSG00000270058,0
ENSG00000270059,6
ENSG00000270060,29
ENSG00000270061,13
ENSG00000270062,13
ENSG00000270066,0
ENSG00000270067,41
ENSG00000270068,0
ENSG00000270069,46
ENSG00000270071,2
ENSG00000270072,1
ENSG00000270073,0
ENSG00000270074,5
ENSG00000270075,0
ENSG00000270076,10
ENSG00000270077,6
ENSG00000270082,0
ENSG00000270083,23
ENSG00000270084,45
ENSG00000270087,1
ENSG00000270090,1
ENSG00000270091,30
ENSG00000270093,15
ENSG00000270094,0
ENSG00000270095,7
ENSG00000270096,0
ENSG00000270097,1
ENSG00000270098,1
ENSG00000270099,0
ENSG00000270100,0
ENSG00000270103,0
ENSG00000270104,4
ENSG00000270105,0
ENSG00000270106,8
ENSG00000270108,19
ENSG00000270110,9
ENSG00000270111,2
ENSG00000270112,2
ENSG00000270114,0
ENSG00000270115,14
ENSG00000270116,9
ENSG00000270117,0
ENSG00000270118,0
ENSG00000270120,5
ENSG00000270123,0
ENSG00000270124,9
ENSG00000270127,191
ENSG00000270130,11
ENSG00000270131,0
ENSG00000270132,0
ENSG00000270133,8
ENSG00000270135,0
ENSG00000270136,0
ENSG00000270137,0
ENSG00000270139,0
ENSG00000270140,0
ENSG00000270141,0
ENSG00000270147,22
ENSG00000270149,26
ENSG00000270154,0
ENSG00000270157,164
ENSG00000270159,2
ENSG00000270160,5
ENSG00000270164,119
ENSG00000270165,8
ENSG00000270166,0
ENSG00000270168,6
ENSG00000270170,3380
ENSG00000270171,1
ENSG00000270174,0
ENSG00000270175,61
ENSG00000270177,39
ENSG00000270178,7
ENSG00000270179,95
ENSG00000270181,0
ENSG00000270182,1
ENSG00000270184,9
ENSG00000270185,0
ENSG00000270187,2
ENSG00000270188,1
ENSG00000270189,697
ENSG00000270190,12
ENSG00000270191,0
ENSG00000270192,0
ENSG00000270193,0
ENSG00000270194,167
ENSG00000270195,13
ENSG00000270196,1
ENSG00000270200,0
ENSG00000270202,0
ENSG00000270204,0
ENSG00000270207,1
ENSG00000270209,0
ENSG00000270210,16
ENSG00000270212,0
ENSG00000270218,2
ENSG00000270222,0
ENSG00000270223,148
ENSG00000270225,10
ENSG00000270226,0
ENSG00000270228,32
ENSG00000270230,4
ENSG00000270231,278
ENSG00000270232,0
ENSG00000270234,0
ENSG00000270236,0
ENSG00000270240,3
ENSG00000270241,0
ENSG00000270242,0
ENSG00000270243,0
ENSG00000270244,0
ENSG00000270246,1
ENSG00000270248,23
ENSG00000270249,0
ENSG00000270251,0
ENSG00000270252,0
ENSG00000270255,0
ENSG00000270257,10
ENSG00000270258,0
ENSG00000270259,0
ENSG00000270264,11
ENSG00000270265,3
ENSG00000270268,0
ENSG00000270269,0
ENSG00000270270,7
ENSG00000270273,0
ENSG00000270275,0
ENSG00000270276,7
ENSG00000270277,87
ENSG00000270279,0
ENSG00000270280,1
ENSG00000270281,1
ENSG00000270282,2
ENSG00000270285,1
ENSG00000270287,0
ENSG00000270289,0
ENSG00000270292,10
ENSG00000270293,0
ENSG00000270294,0
ENSG00000270296,2
ENSG00000270299,9
ENSG00000270300,11
ENSG00000270301,0
ENSG00000270302,3
ENSG00000270304,1
ENSG00000270306,0
ENSG00000270307,2
ENSG00000270308,0
ENSG00000270313,1
ENSG00000270314,2
ENSG00000270316,0
ENSG00000270317,0
ENSG00000270318,4
ENSG00000270321,1
ENSG00000270322,0
ENSG00000270323,0
ENSG00000270324,0
ENSG00000270325,0
ENSG00000270326,2
ENSG00000270328,0
ENSG00000270330,0
ENSG00000270332,31
ENSG00000270333,0
ENSG00000270335,0
ENSG00000270336,0
ENSG00000270339,0
ENSG00000270342,0
ENSG00000270343,1
ENSG00000270344,67
ENSG00000270347,0
ENSG00000270350,0
ENSG00000270352,0
ENSG00000270354,0
ENSG00000270356,1
ENSG00000270359,0
ENSG00000270361,6
ENSG00000270362,109
ENSG00000270367,0
ENSG00000270369,0
ENSG00000270371,0
ENSG00000270372,4
ENSG00000270377,1
ENSG00000270378,1
ENSG00000270379,8
ENSG00000270380,0
ENSG00000270381,0
ENSG00000270382,0
ENSG00000270384,0
ENSG00000270385,0
ENSG00000270386,0
ENSG00000270387,0
ENSG00000270388,2
ENSG00000270390,14
ENSG00000270392,14
ENSG00000270393,0
ENSG00000270394,0
ENSG00000270395,1
ENSG00000270397,0
ENSG00000270400,0
ENSG00000270401,0
ENSG00000270402,5
ENSG00000270403,0
ENSG00000270405,0
ENSG00000270409,0
ENSG00000270411,0
ENSG00000270412,11
ENSG00000270413,0
ENSG00000270415,0
ENSG00000270416,0
ENSG00000270419,19
ENSG00000270421,0
ENSG00000270422,0
ENSG00000270423,0
ENSG00000270424,2
ENSG00000270425,0
ENSG00000270426,21
ENSG00000270427,20
ENSG00000270429,2
ENSG00000270430,0
ENSG00000270431,0
ENSG00000270432,0
ENSG00000270433,12
ENSG00000270434,0
ENSG00000270435,0
ENSG00000270437,1
ENSG00000270440,0
ENSG00000270441,72
ENSG00000270442,0
ENSG00000270443,0
ENSG00000270444,0
ENSG00000270445,2
ENSG00000270446,0
ENSG00000270447,0
ENSG00000270449,0
ENSG00000270450,1
ENSG00000270451,0
ENSG00000270453,0
ENSG00000270455,0
ENSG00000270456,0
ENSG00000270457,0
ENSG00000270458,0
ENSG00000270460,12
ENSG00000270462,4
ENSG00000270467,6
ENSG00000270469,1
ENSG00000270470,0
ENSG00000270472,21
ENSG00000270474,1
ENSG00000270475,0
ENSG00000270477,0
ENSG00000270479,0
ENSG00000270480,5
ENSG00000270482,2
ENSG00000270484,0
ENSG00000270487,2
ENSG00000270488,0
ENSG00000270490,2
ENSG00000270491,0
ENSG00000270492,1
ENSG00000270493,0
ENSG00000270494,0
ENSG00000270495,0
ENSG00000270496,0
ENSG00000270497,7
ENSG00000270499,1
ENSG00000270500,0
ENSG00000270503,92
ENSG00000270504,351
ENSG00000270505,0
ENSG00000270506,0
ENSG00000270507,0
ENSG00000270509,0
ENSG00000270510,18
ENSG00000270512,0
ENSG00000270513,5
ENSG00000270516,0
ENSG00000270518,0
ENSG00000270521,0
ENSG00000270522,0
ENSG00000270523,0
ENSG00000270524,0
ENSG00000270526,0
ENSG00000270528,3
ENSG00000270531,2
ENSG00000270532,6
ENSG00000270533,1
ENSG00000270535,0
ENSG00000270538,0
ENSG00000270540,10
ENSG00000270541,0
ENSG00000270542,1
ENSG00000270544,0
ENSG00000270547,84
ENSG00000270549,0
ENSG00000270550,2032
ENSG00000270552,0
ENSG00000270553,0
ENSG00000270554,3
ENSG00000270555,1
ENSG00000270557,43
ENSG00000270558,279
ENSG00000270560,0
ENSG00000270562,65
ENSG00000270569,0
ENSG00000270570,0
ENSG00000270571,498
ENSG00000270574,94
ENSG00000270575,0
ENSG00000270576,0
ENSG00000270577,1
ENSG00000270578,0
ENSG00000270580,52
ENSG00000270583,0
ENSG00000270584,0
ENSG00000270585,7
ENSG00000270587,33
ENSG00000270588,0
ENSG00000270589,22
ENSG00000270591,1
ENSG00000270593,0
ENSG00000270598,1
ENSG00000270601,0
ENSG00000270604,14
ENSG00000270605,90
ENSG00000270606,1
ENSG00000270607,10
ENSG00000270610,0
ENSG00000270611,0
ENSG00000270612,0
ENSG00000270614,5
ENSG00000270615,0
ENSG00000270617,0
ENSG00000270618,0
ENSG00000270619,0
ENSG00000270620,0
ENSG00000270623,0
ENSG00000270624,6
ENSG00000270625,0
ENSG00000270627,0
ENSG00000270629,1114
ENSG00000270631,0
ENSG00000270632,1
ENSG00000270634,0
ENSG00000270638,17
ENSG00000270639,0
ENSG00000270640,16
ENSG00000270641,48
ENSG00000270646,0
ENSG00000270647,6247
ENSG00000270648,0
ENSG00000270652,0
ENSG00000270654,0
ENSG00000270655,1
ENSG00000270659,16
ENSG00000270661,3
ENSG00000270664,0
ENSG00000270665,2
ENSG00000270666,3
ENSG00000270669,1
ENSG00000270670,0
ENSG00000270672,2
ENSG00000270673,47
ENSG00000270677,0
ENSG00000270678,0
ENSG00000270679,3
ENSG00000270680,0
ENSG00000270681,30
ENSG00000270682,0
ENSG00000270683,0
ENSG00000270685,0
ENSG00000270688,0
ENSG00000270689,6
ENSG00000270690,2
ENSG00000270691,0
ENSG00000270694,0
ENSG00000270695,0
ENSG00000270696,782
