Gene stable ID,5a2ae0bd-d23c-4104-a33b-7024cf61b597
ENSG00000189043,8680
ENSG00000189045,26
ENSG00000189046,771
ENSG00000189050,788
ENSG00000189051,4
ENSG00000189052,0
ENSG00000189056,94
ENSG00000189057,812
ENSG00000189058,6953
ENSG00000189060,24943
ENSG00000189064,0
ENSG00000189067,15580
ENSG00000189068,2
ENSG00000189077,2659
ENSG00000189079,3789
ENSG00000189089,15
ENSG00000189090,0
ENSG00000189091,10034
ENSG00000189099,0
ENSG00000189108,15
ENSG00000189114,1456
ENSG00000189120,2693
ENSG00000189127,6
ENSG00000189129,273
ENSG00000189132,0
ENSG00000189134,24
ENSG00000189136,91
ENSG00000189139,0
ENSG00000189143,10075
ENSG00000189144,194
ENSG00000189145,1
ENSG00000189149,12
ENSG00000189152,7
ENSG00000189157,302
ENSG00000189159,6791
ENSG00000189164,383
ENSG00000189166,3
ENSG00000189167,0
ENSG00000189169,0
ENSG00000189171,3791
ENSG00000189180,3780
ENSG00000189181,0
ENSG00000189182,1
ENSG00000189184,1950
ENSG00000189186,0
ENSG00000189190,526
ENSG00000189195,51
ENSG00000189196,1
ENSG00000189212,8
ENSG00000189221,318
ENSG00000189223,209
ENSG00000189227,241
ENSG00000189229,3
ENSG00000189233,44
ENSG00000189238,6
ENSG00000189241,10322
ENSG00000189252,0
ENSG00000189253,0
ENSG00000189266,5335
ENSG00000189269,9
ENSG00000189275,3
ENSG00000189280,49
ENSG00000189283,265
ENSG00000189292,11
ENSG00000189295,11
ENSG00000189298,618
ENSG00000189299,0
ENSG00000189306,3235
ENSG00000189308,1288
ENSG00000189316,1
ENSG00000189319,1952
ENSG00000189320,213
ENSG00000189325,0
ENSG00000189326,0
ENSG00000189332,0
ENSG00000189334,26837
ENSG00000189337,951
ENSG00000189339,5220
ENSG00000189343,229
ENSG00000189348,0
ENSG00000189350,7
ENSG00000189357,0
ENSG00000189362,401
ENSG00000189366,26
ENSG00000189367,6
ENSG00000189369,1431
ENSG00000189372,0
ENSG00000189375,0
ENSG00000189376,459
ENSG00000189377,128
ENSG00000189393,0
ENSG00000189398,10
ENSG00000189401,0
ENSG00000189403,14374
ENSG00000189409,0
ENSG00000189410,7
ENSG00000189419,66
ENSG00000189420,319
ENSG00000189423,11
ENSG00000189430,4
ENSG00000189431,93
ENSG00000189433,3
ENSG00000194297,0
ENSG00000194717,0
ENSG00000195024,0
ENSG00000195401,0
ENSG00000196071,4
ENSG00000196072,2464
ENSG00000196074,1681
ENSG00000196081,67
ENSG00000196083,893
ENSG00000196085,0
ENSG00000196090,2693
ENSG00000196091,4696
ENSG00000196092,208
ENSG00000196096,1
ENSG00000196098,0
ENSG00000196099,0
ENSG00000196104,28
ENSG00000196109,20
ENSG00000196110,301
ENSG00000196114,2
ENSG00000196115,0
ENSG00000196116,1449
ENSG00000196118,42
ENSG00000196119,0
ENSG00000196123,466
ENSG00000196126,23909
ENSG00000196131,1
ENSG00000196132,53
ENSG00000196136,328
ENSG00000196139,1825
ENSG00000196141,8462
ENSG00000196143,1
ENSG00000196150,897
ENSG00000196151,582
ENSG00000196152,279
ENSG00000196154,5738
ENSG00000196155,311
ENSG00000196156,0
ENSG00000196159,1298
ENSG00000196166,2
ENSG00000196167,51
ENSG00000196169,18
ENSG00000196171,0
ENSG00000196172,489
ENSG00000196177,3924
ENSG00000196182,2347
ENSG00000196183,6
ENSG00000196184,0
ENSG00000196187,8788
ENSG00000196188,90
ENSG00000196189,3923
ENSG00000196196,34
ENSG00000196199,4762
ENSG00000196204,874
ENSG00000196205,1807
ENSG00000196208,2779
ENSG00000196209,287
ENSG00000196214,1954
ENSG00000196218,476
ENSG00000196220,580
ENSG00000196224,0
ENSG00000196227,1725
ENSG00000196228,0
ENSG00000196230,56502
ENSG00000196233,1830
ENSG00000196235,8083
ENSG00000196236,1516
ENSG00000196240,0
ENSG00000196242,0
ENSG00000196243,0
ENSG00000196247,1458
ENSG00000196248,0
ENSG00000196260,2
ENSG00000196262,19893
ENSG00000196263,187
ENSG00000196266,0
ENSG00000196267,798
ENSG00000196268,686
ENSG00000196273,1
ENSG00000196274,1
ENSG00000196275,340
ENSG00000196277,8
ENSG00000196284,321
ENSG00000196289,0
ENSG00000196290,1398
ENSG00000196295,964
ENSG00000196296,21
ENSG00000196301,3
ENSG00000196302,126
ENSG00000196305,8299
ENSG00000196312,118
ENSG00000196313,2360
ENSG00000196323,6278
ENSG00000196329,22
ENSG00000196335,12
ENSG00000196337,3
ENSG00000196338,94
ENSG00000196341,0
ENSG00000196344,0
ENSG00000196345,207
ENSG00000196350,2
ENSG00000196352,10925
ENSG00000196353,20
ENSG00000196357,292
ENSG00000196358,132
ENSG00000196361,5
ENSG00000196363,2126
ENSG00000196364,2
ENSG00000196365,3714
ENSG00000196366,9
ENSG00000196367,6250
ENSG00000196368,248
ENSG00000196369,83
ENSG00000196371,600
ENSG00000196372,2987
ENSG00000196376,65
ENSG00000196378,403
ENSG00000196381,46
ENSG00000196383,0
ENSG00000196387,1112
ENSG00000196388,174
ENSG00000196390,0
ENSG00000196391,268
ENSG00000196395,0
ENSG00000196396,7441
ENSG00000196403,0
ENSG00000196405,11856
ENSG00000196406,0
ENSG00000196407,235
ENSG00000196408,0
ENSG00000196411,6401
ENSG00000196415,0
ENSG00000196417,945
ENSG00000196418,338
ENSG00000196419,22476
ENSG00000196420,12
ENSG00000196421,34
ENSG00000196422,1364
ENSG00000196427,29
ENSG00000196428,3957
ENSG00000196431,3
ENSG00000196433,5
ENSG00000196436,56
ENSG00000196437,579
ENSG00000196440,1958
ENSG00000196449,805
ENSG00000196453,1146
ENSG00000196455,4858
ENSG00000196456,510
ENSG00000196458,2084
ENSG00000196459,1063
ENSG00000196460,77
ENSG00000196465,1985
ENSG00000196466,421
ENSG00000196468,49
ENSG00000196470,1185
ENSG00000196472,0
ENSG00000196475,0
ENSG00000196476,701
ENSG00000196482,890
ENSG00000196497,462
ENSG00000196498,11254
ENSG00000196502,869
ENSG00000196503,25
ENSG00000196504,10053
ENSG00000196505,1568
ENSG00000196507,5303
ENSG00000196510,3999
ENSG00000196511,264
ENSG00000196517,671
ENSG00000196526,5701
ENSG00000196531,47879
ENSG00000196534,0
ENSG00000196535,3699
ENSG00000196539,0
ENSG00000196542,1497
ENSG00000196544,336
ENSG00000196547,3601
ENSG00000196549,1515
ENSG00000196550,31
ENSG00000196553,5
ENSG00000196557,1249
ENSG00000196562,22697
ENSG00000196564,0
ENSG00000196565,1
ENSG00000196566,0
ENSG00000196569,4139
ENSG00000196570,0
ENSG00000196576,27778
ENSG00000196578,0
ENSG00000196581,45
ENSG00000196584,204
ENSG00000196586,15951
ENSG00000196588,3213
ENSG00000196589,0
ENSG00000196591,7140
ENSG00000196593,0
ENSG00000196597,225
ENSG00000196600,3
ENSG00000196604,77
ENSG00000196605,288
ENSG00000196611,321
ENSG00000196616,223
ENSG00000196620,90
ENSG00000196628,9254
ENSG00000196632,122
ENSG00000196634,0
ENSG00000196636,454
ENSG00000196639,516
ENSG00000196642,3176
ENSG00000196646,920
ENSG00000196652,1458
ENSG00000196653,256
ENSG00000196655,2875
ENSG00000196656,7
ENSG00000196659,1404
ENSG00000196660,3
ENSG00000196661,0
ENSG00000196663,2961
ENSG00000196664,703
ENSG00000196666,4
ENSG00000196668,96
ENSG00000196670,3501
ENSG00000196678,1237
ENSG00000196683,6520
ENSG00000196684,309
ENSG00000196689,19
ENSG00000196693,1763
ENSG00000196696,88
ENSG00000196700,3742
ENSG00000196704,7906
ENSG00000196705,975
ENSG00000196711,5
ENSG00000196712,12097
ENSG00000196715,4928
ENSG00000196724,353
ENSG00000196730,1137
ENSG00000196734,0
ENSG00000196735,7116
ENSG00000196739,478
ENSG00000196741,259
ENSG00000196743,9796
ENSG00000196747,14
ENSG00000196748,21
ENSG00000196754,613
ENSG00000196756,1114
ENSG00000196757,905
ENSG00000196758,0
ENSG00000196767,0
ENSG00000196772,0
ENSG00000196776,8565
ENSG00000196778,0
ENSG00000196781,1460
ENSG00000196782,1291
ENSG00000196787,30
ENSG00000196792,3157
ENSG00000196793,1144
ENSG00000196796,0
ENSG00000196800,0
ENSG00000196805,0
ENSG00000196810,2136
ENSG00000196811,0
ENSG00000196812,513
ENSG00000196814,730
ENSG00000196821,9465
ENSG00000196826,0
ENSG00000196832,0
ENSG00000196834,23
ENSG00000196839,408
ENSG00000196843,1165
ENSG00000196844,0
ENSG00000196850,2172
ENSG00000196859,2
ENSG00000196860,12
ENSG00000196862,6
ENSG00000196865,2342
ENSG00000196866,6
ENSG00000196867,207
ENSG00000196872,1463
ENSG00000196873,39
ENSG00000196876,114
ENSG00000196878,6443
ENSG00000196890,63
ENSG00000196893,0
ENSG00000196900,0
ENSG00000196911,806
ENSG00000196912,59
ENSG00000196914,23823
ENSG00000196917,3390
ENSG00000196922,3153
ENSG00000196923,3779
ENSG00000196924,85454
ENSG00000196932,674
ENSG00000196933,5
ENSG00000196935,2659
ENSG00000196936,0
ENSG00000196937,2120
ENSG00000196943,4836
ENSG00000196944,0
ENSG00000196946,1
ENSG00000196950,3190
ENSG00000196951,48
ENSG00000196954,2784
ENSG00000196961,5287
ENSG00000196967,581
ENSG00000196968,2012
ENSG00000196970,0
ENSG00000196972,161
ENSG00000196975,6547
ENSG00000196976,1386
ENSG00000196979,15
ENSG00000196981,1317
ENSG00000196990,2
ENSG00000196993,0
ENSG00000196998,2804
ENSG00000197006,5928
ENSG00000197008,598
ENSG00000197013,766
ENSG00000197016,552
ENSG00000197019,915
ENSG00000197020,503
ENSG00000197021,2026
ENSG00000197023,0
ENSG00000197024,1928
ENSG00000197037,883
ENSG00000197038,0
ENSG00000197043,37444
ENSG00000197044,841
ENSG00000197045,7752
ENSG00000197046,500
ENSG00000197050,973
ENSG00000197054,113
ENSG00000197056,762
ENSG00000197057,33
ENSG00000197061,0
ENSG00000197062,1340
ENSG00000197063,2659
ENSG00000197067,0
ENSG00000197070,1235
ENSG00000197077,9017
ENSG00000197079,12
ENSG00000197081,18904
ENSG00000197083,78
ENSG00000197084,0
ENSG00000197085,1
ENSG00000197092,0
ENSG00000197093,1256
ENSG00000197099,1
ENSG00000197102,41031
ENSG00000197106,124
ENSG00000197110,1
ENSG00000197111,24508
ENSG00000197114,305
ENSG00000197119,2927
ENSG00000197121,909
ENSG00000197122,3203
ENSG00000197123,1
ENSG00000197124,312
ENSG00000197125,0
ENSG00000197128,1264
ENSG00000197134,232
ENSG00000197136,6814
ENSG00000197140,121
ENSG00000197142,2484
ENSG00000197147,1607
ENSG00000197149,78
ENSG00000197150,1941
ENSG00000197153,1
ENSG00000197157,16267
ENSG00000197161,0
ENSG00000197162,821
ENSG00000197165,79
ENSG00000197168,608
ENSG00000197170,6692
ENSG00000197171,0
ENSG00000197172,0
ENSG00000197176,0
ENSG00000197177,0
ENSG00000197180,247
ENSG00000197181,209
ENSG00000197182,238
ENSG00000197183,1360
ENSG00000197185,0
ENSG00000197191,29
ENSG00000197208,265
ENSG00000197210,1
ENSG00000197213,1
ENSG00000197214,0
ENSG00000197217,3113
ENSG00000197223,916
ENSG00000197226,18011
ENSG00000197233,0
ENSG00000197238,2
ENSG00000197241,0
ENSG00000197245,70
ENSG00000197249,33610
ENSG00000197251,0
ENSG00000197253,684
ENSG00000197254,0
ENSG00000197256,6208
ENSG00000197258,227
ENSG00000197261,42
ENSG00000197263,0
ENSG00000197265,1269
ENSG00000197272,2
ENSG00000197273,0
ENSG00000197275,114
ENSG00000197279,211
ENSG00000197283,1020
ENSG00000197291,172
ENSG00000197296,1901
ENSG00000197299,229
ENSG00000197301,167
ENSG00000197302,1299
ENSG00000197308,140
ENSG00000197309,0
ENSG00000197312,4661
ENSG00000197320,7
ENSG00000197321,7542
ENSG00000197322,0
ENSG00000197323,4881
ENSG00000197324,23205
ENSG00000197329,1071
ENSG00000197332,20
ENSG00000197334,2
ENSG00000197343,2495
ENSG00000197345,1923
ENSG00000197353,0
ENSG00000197355,599
ENSG00000197358,4
ENSG00000197360,36
ENSG00000197361,144
ENSG00000197362,491
ENSG00000197363,800
ENSG00000197364,0
ENSG00000197372,804
ENSG00000197375,2880
ENSG00000197376,0
ENSG00000197380,762
ENSG00000197381,2458
ENSG00000197385,397
ENSG00000197386,13818
ENSG00000197403,0
ENSG00000197405,709
ENSG00000197406,58
ENSG00000197408,3
ENSG00000197409,21
ENSG00000197410,181
ENSG00000197415,655
ENSG00000197416,0
ENSG00000197417,269
ENSG00000197421,4
ENSG00000197428,0
ENSG00000197429,1200
ENSG00000197430,0
ENSG00000197437,2
ENSG00000197442,1032
ENSG00000197444,29
ENSG00000197445,5
ENSG00000197446,0
ENSG00000197448,5570
ENSG00000197451,9641
ENSG00000197454,1
ENSG00000197457,1320
ENSG00000197461,1161
ENSG00000197462,0
ENSG00000197465,14
ENSG00000197467,223
ENSG00000197468,0
ENSG00000197471,705
ENSG00000197472,56
ENSG00000197475,0
ENSG00000197476,1
ENSG00000197479,243
ENSG00000197483,143
ENSG00000197487,0
ENSG00000197496,4162
ENSG00000197497,183
ENSG00000197498,1898
ENSG00000197503,0
ENSG00000197506,98
ENSG00000197520,23
ENSG00000197530,489
ENSG00000197532,0
ENSG00000197535,4657
ENSG00000197536,396
ENSG00000197540,41
ENSG00000197548,2273
ENSG00000197549,3
ENSG00000197550,0
ENSG00000197555,3547
ENSG00000197557,2271
ENSG00000197558,110
ENSG00000197561,1
ENSG00000197562,1525
ENSG00000197563,2782
ENSG00000197565,1486
ENSG00000197566,591
ENSG00000197568,260
ENSG00000197575,4
ENSG00000197576,49
ENSG00000197579,1590
ENSG00000197580,65
ENSG00000197582,5
ENSG00000197584,2
ENSG00000197585,0
ENSG00000197586,4624
ENSG00000197587,3
ENSG00000197588,30
ENSG00000197591,1
ENSG00000197594,5558
ENSG00000197595,0
ENSG00000197599,32
ENSG00000197601,4117
ENSG00000197603,2330
ENSG00000197608,874
ENSG00000197614,7660
ENSG00000197616,3
ENSG00000197617,1
ENSG00000197619,1229
ENSG00000197620,1314
ENSG00000197622,10515
ENSG00000197627,0
ENSG00000197629,2237
ENSG00000197632,72
ENSG00000197635,663
ENSG00000197641,0
ENSG00000197644,0
ENSG00000197646,266
ENSG00000197647,392
ENSG00000197651,0
ENSG00000197653,321
ENSG00000197658,0
ENSG00000197665,0
ENSG00000197670,170
ENSG00000197674,0
ENSG00000197683,0
ENSG00000197692,1
ENSG00000197694,26979
ENSG00000197696,134
ENSG00000197702,10705
ENSG00000197705,36
ENSG00000197706,0
ENSG00000197712,10885
ENSG00000197713,2610
ENSG00000197714,158
ENSG00000197721,7
ENSG00000197724,2993
ENSG00000197728,8979
ENSG00000197734,1
ENSG00000197744,40
ENSG00000197745,0
ENSG00000197746,189928
ENSG00000197747,15241
ENSG00000197748,107
ENSG00000197753,62
ENSG00000197756,28905
ENSG00000197757,870
ENSG00000197763,1032
ENSG00000197766,203
ENSG00000197768,3
ENSG00000197769,44
ENSG00000197771,4948
ENSG00000197774,414
ENSG00000197776,177
ENSG00000197779,1042
ENSG00000197780,1992
ENSG00000197782,1283
ENSG00000197785,617
ENSG00000197786,0
ENSG00000197790,0
ENSG00000197794,0
ENSG00000197798,950
ENSG00000197808,529
ENSG00000197813,7
ENSG00000197815,92
ENSG00000197816,26
ENSG00000197818,1995
ENSG00000197822,2234
ENSG00000197826,38
ENSG00000197837,55
ENSG00000197838,5
ENSG00000197841,1177
ENSG00000197847,4
ENSG00000197849,0
ENSG00000197852,330
ENSG00000197857,885
ENSG00000197858,5761
ENSG00000197859,1395
ENSG00000197860,604
ENSG00000197863,443
ENSG00000197866,0
ENSG00000197870,3
ENSG00000197872,1105
ENSG00000197879,24578
ENSG00000197880,2
ENSG00000197882,6
ENSG00000197885,885
ENSG00000197887,0
ENSG00000197888,332
ENSG00000197889,8
ENSG00000197891,0
ENSG00000197892,4919
ENSG00000197893,13
ENSG00000197894,7683
ENSG00000197901,0
ENSG00000197903,481
ENSG00000197905,603
ENSG00000197912,2603
ENSG00000197915,29
ENSG00000197919,1
ENSG00000197921,12
ENSG00000197927,382
ENSG00000197928,311
ENSG00000197930,7812
ENSG00000197933,849
ENSG00000197934,3
ENSG00000197935,462
ENSG00000197937,1212
ENSG00000197938,0
ENSG00000197943,868
ENSG00000197948,1381
ENSG00000197951,670
ENSG00000197953,2
ENSG00000197956,14524
ENSG00000197958,24160
ENSG00000197959,478
ENSG00000197961,1539
ENSG00000197965,20400
ENSG00000197969,1670
ENSG00000197971,2627
ENSG00000197976,1937
ENSG00000197977,2608
ENSG00000197978,101
ENSG00000197980,73
ENSG00000197982,1446
ENSG00000197984,0
ENSG00000197989,185
ENSG00000197990,0
ENSG00000197991,0
ENSG00000197992,12
ENSG00000197993,406
ENSG00000198000,1863
ENSG00000198001,1693
ENSG00000198003,45
ENSG00000198010,14
ENSG00000198015,4104
ENSG00000198018,1846
ENSG00000198019,42
ENSG00000198021,0
ENSG00000198022,0
ENSG00000198026,1702
ENSG00000198028,0
ENSG00000198033,1
ENSG00000198034,89412
ENSG00000198039,382
ENSG00000198040,2512
ENSG00000198042,1422
ENSG00000198046,142
ENSG00000198049,0
ENSG00000198053,2806
ENSG00000198054,8
ENSG00000198055,2049
ENSG00000198056,596
ENSG00000198060,4207
ENSG00000198062,1
ENSG00000198064,12
ENSG00000198074,485
ENSG00000198075,49
ENSG00000198077,22
ENSG00000198081,1344
ENSG00000198083,0
ENSG00000198087,3030
ENSG00000198088,127
ENSG00000198089,1332
ENSG00000198090,0
ENSG00000198092,0
ENSG00000198093,1201
ENSG00000198099,1
ENSG00000198104,0
ENSG00000198105,861
ENSG00000198106,4
ENSG00000198108,766
ENSG00000198113,381
ENSG00000198121,2474
ENSG00000198125,1543
ENSG00000198128,0
ENSG00000198129,0
ENSG00000198130,1895
ENSG00000198131,1851
ENSG00000198133,1668
ENSG00000198134,18
ENSG00000198142,2728
ENSG00000198146,2446
ENSG00000198153,1
ENSG00000198155,121
ENSG00000198156,7
ENSG00000198157,1286
ENSG00000198160,3664
ENSG00000198162,10066
ENSG00000198168,3064
ENSG00000198169,727
ENSG00000198171,5392
ENSG00000198173,0
ENSG00000198176,3598
ENSG00000198178,3
ENSG00000198182,879
ENSG00000198183,0
ENSG00000198185,423
ENSG00000198189,1346
ENSG00000198198,2655
ENSG00000198203,9
ENSG00000198205,605
ENSG00000198208,191
ENSG00000198211,1
ENSG00000198216,36
ENSG00000198217,0
ENSG00000198218,3941
ENSG00000198221,35
ENSG00000198223,802
ENSG00000198225,28
ENSG00000198231,11727
ENSG00000198237,7
ENSG00000198242,23167
ENSG00000198246,1063
ENSG00000198251,38
ENSG00000198252,2914
ENSG00000198258,6675
ENSG00000198261,0
ENSG00000198265,6783
ENSG00000198270,1073
ENSG00000198271,0
ENSG00000198276,1371
ENSG00000198277,0
ENSG00000198283,0
ENSG00000198284,0
ENSG00000198286,412
ENSG00000198298,538
ENSG00000198300,629
ENSG00000198301,3676
ENSG00000198312,0
ENSG00000198315,3101
ENSG00000198324,1066
ENSG00000198326,0
ENSG00000198331,601
ENSG00000198336,16
ENSG00000198342,178
ENSG00000198346,710
ENSG00000198353,534
ENSG00000198354,25
ENSG00000198355,2069
ENSG00000198356,5801
ENSG00000198358,0
ENSG00000198363,37649
ENSG00000198367,0
ENSG00000198369,6432
ENSG00000198373,3012
ENSG00000198380,12984
ENSG00000198382,2534
ENSG00000198384,1
ENSG00000198390,0
ENSG00000198393,816
ENSG00000198398,0
ENSG00000198399,4111
ENSG00000198400,18
ENSG00000198406,57
ENSG00000198408,7916
ENSG00000198414,1
ENSG00000198416,51
ENSG00000198417,231
ENSG00000198420,1450
ENSG00000198429,294
ENSG00000198431,7022
ENSG00000198435,384
ENSG00000198440,473
ENSG00000198443,0
ENSG00000198445,0
ENSG00000198452,2
ENSG00000198453,728
ENSG00000198454,0
ENSG00000198455,2749
ENSG00000198464,1176
ENSG00000198466,1191
ENSG00000198467,12368
ENSG00000198468,26
ENSG00000198471,2
ENSG00000198478,943
ENSG00000198482,554
ENSG00000198483,128
ENSG00000198488,0
ENSG00000198491,1
ENSG00000198492,6887
ENSG00000198496,499
ENSG00000198498,1365
ENSG00000198502,16589
ENSG00000198513,1051
ENSG00000198515,82
ENSG00000198517,589
ENSG00000198520,31
ENSG00000198521,2194
ENSG00000198522,2867
ENSG00000198523,819
ENSG00000198526,2
ENSG00000198535,173
ENSG00000198538,1583
ENSG00000198542,7331
ENSG00000198546,407
ENSG00000198547,3
ENSG00000198551,1894
ENSG00000198553,15
ENSG00000198554,1027
ENSG00000198555,1
ENSG00000198556,428
ENSG00000198561,28506
ENSG00000198563,3092
ENSG00000198569,1
ENSG00000198570,6
ENSG00000198573,2
ENSG00000198574,5
ENSG00000198576,18
ENSG00000198580,25
ENSG00000198585,4867
ENSG00000198586,5328
ENSG00000198589,7992
ENSG00000198590,12
ENSG00000198597,4
ENSG00000198598,242
ENSG00000198601,0
ENSG00000198604,3911
ENSG00000198610,1
ENSG00000198612,4230
ENSG00000198618,1862
ENSG00000198624,1106
ENSG00000198625,3293
ENSG00000198626,204
ENSG00000198633,1
ENSG00000198642,4406
ENSG00000198643,29
ENSG00000198646,4061
ENSG00000198648,2889
ENSG00000198650,65
ENSG00000198657,0
ENSG00000198658,4
ENSG00000198663,12707
ENSG00000198668,15273
ENSG00000198670,0
ENSG00000198671,0
ENSG00000198673,59
ENSG00000198674,0
ENSG00000198677,10100
ENSG00000198678,0
ENSG00000198680,601
ENSG00000198681,2
ENSG00000198682,9460
ENSG00000198685,0
ENSG00000198689,839
ENSG00000198690,1670
ENSG00000198691,202
ENSG00000198692,1
ENSG00000198695,112723
ENSG00000198700,9521
ENSG00000198703,0
ENSG00000198704,0
ENSG00000198707,1559
ENSG00000198711,16
ENSG00000198712,236511
ENSG00000198715,4001
ENSG00000198718,3140
ENSG00000198719,483
ENSG00000198720,279
ENSG00000198721,5519
ENSG00000198722,3698
ENSG00000198723,30
ENSG00000198727,270944
ENSG00000198728,3203
ENSG00000198729,133
ENSG00000198730,5346
ENSG00000198732,115
ENSG00000198734,109
ENSG00000198736,2094
ENSG00000198738,0
ENSG00000198739,1
ENSG00000198740,8285
ENSG00000198742,2706
ENSG00000198743,4858
ENSG00000198744,97
ENSG00000198746,765
ENSG00000198752,11604
ENSG00000198753,579
ENSG00000198754,20
ENSG00000198755,25993
ENSG00000198756,67
ENSG00000198758,0
ENSG00000198759,373
ENSG00000198763,241758
ENSG00000198765,6
ENSG00000198768,532
ENSG00000198771,869
ENSG00000198774,220
ENSG00000198780,749
ENSG00000198783,1394
ENSG00000198785,48
ENSG00000198786,263072
ENSG00000198787,0
ENSG00000198788,4
ENSG00000198791,3735
ENSG00000198792,6211
ENSG00000198793,6162
ENSG00000198794,932
ENSG00000198795,2118
ENSG00000198796,304
ENSG00000198797,24
ENSG00000198798,0
ENSG00000198799,2000
ENSG00000198804,622493
ENSG00000198805,2093
ENSG00000198807,1347
ENSG00000198812,0
ENSG00000198814,1357
ENSG00000198815,3338
ENSG00000198816,1245
ENSG00000198818,2615
ENSG00000198821,178
ENSG00000198822,5
ENSG00000198824,2103
ENSG00000198825,2220
ENSG00000198826,683
ENSG00000198829,76
ENSG00000198830,8209
ENSG00000198832,3513
ENSG00000198833,7014
ENSG00000198835,71
ENSG00000198836,5935
ENSG00000198837,2254
ENSG00000198838,70
ENSG00000198839,1214
ENSG00000198840,98495
ENSG00000198841,539
ENSG00000198842,49
ENSG00000198843,15685
ENSG00000198844,614
ENSG00000198846,171
ENSG00000198848,1318
ENSG00000198851,798
ENSG00000198853,1667
ENSG00000198854,0
ENSG00000198855,1056
ENSG00000198856,7571
ENSG00000198857,39
ENSG00000198858,3850
ENSG00000198860,3424
ENSG00000198862,3204
ENSG00000198863,5345
ENSG00000198865,166
ENSG00000198868,0
ENSG00000198870,25
ENSG00000198873,772
ENSG00000198874,1360
ENSG00000198876,3152
ENSG00000198877,0
ENSG00000198879,972
ENSG00000198881,0
ENSG00000198883,0
