UniProtKB Gene Name ID,node_id,Gene stable ID
Q9UKG1,8923,ENSG00000157500
P05156,8926,ENSG00000205403
Q9Y3L5,8928,ENSG00000123728
Q9UNY4,8929,ENSG00000116830
Q8NGF0,8930,ENSG00000187747
Q8NGJ8,8932,ENSG00000176922
Q9P2J5,8933,ENSG00000133706
Q9HCN2,8934,ENSG00000120471
Q15760,8935,ENSG00000183150
Q9GZK4,8937,ENSG00000204688
Q9GZU7,8938,ENSG00000144579
Q9NQX4,8939,ENSG00000128833
Q9H2H8,8940,ENSG00000240344
Q96RB7,8943,ENSG00000255223
Q9Y296,8945,ENSG00000196655
Q9BT81,8946,ENSG00000171056
Q02985,8947,ENSG00000116785
Q9H3Z4,8948,ENSG00000101152
P58549,8949,ENSG00000221946
Q8N8G2,8950,ENSG00000170162
Q8NGI9,8951,ENSG00000172324
Q9NQI0,8952,ENSG00000152670
Q9NYB0,8954,ENSG00000166848
Q9BVC4,8955,ENSG00000167965
Q8TDC3,8956,ENSG00000160469
Q9BQ15,8958,ENSG00000139579
Q9BRR0,8959,ENSG00000189298
Q9Y2X8,8960,ENSG00000078967
Q9UPE1,8961,ENSG00000184343
Q8IVI9,8963,ENSG00000163072
Q8NGP9,8964,ENSG00000172459
Q8NH19,8965,ENSG00000174970
Q9UMS0,8966,ENSG00000169599
Q96LC9,8967,ENSG00000104081
Q9UBN7,8968,ENSG00000094631
Q9UM73,8969,ENSG00000171094
Q9NX70,8970,ENSG00000063322
Q9UKI2,8972,ENSG00000163171
Q07108,8973,ENSG00000110848
Q8WUF5,8974,ENSG00000104881
Q15121,8976,ENSG00000162734
Q9UHD8,8977,ENSG00000184640
Q8NH92,8979,ENSG00000280204
Q9Y336,8980,ENSG00000129450
Q7RTS1,8981,ENSG00000180535
Q9HAV4,8982,ENSG00000124571
Q8N8Z6,8983,ENSG00000164465
Q9NZP5,8984,ENSG00000196578
Q9BTC8,8985,ENSG00000057935
Q5VWX1,8986,ENSG00000112232
Q8NH43,8987,ENSG00000176246
Q8NGS3,8988,ENSG00000136834
Q96R06,8990,ENSG00000076382
Q9UGI6,8991,ENSG00000143603
Q9H8E8,8992,ENSG00000149474
Q8NGB2,8993,ENSG00000176540
Q9HB75,8994,ENSG00000177595
Q9NZJ7,8996,ENSG00000137409
P19801,8997,ENSG00000002726
Q10587,8998,ENSG00000167074
Q9BYU1,8999,ENSG00000105717
Q96N67,9000,ENSG00000116641
Q9NRG1,9001,ENSG00000099256
Q16619,9002,ENSG00000150281
Q9NZQ0,9003,ENSG00000115137
Q9GZX6,9004,ENSG00000127318
Q12841,9006,ENSG00000163430
Q8NGV7,9007,ENSG00000197938
Q9HCJ3,9009,ENSG00000162437
Q8NGC4,9010,ENSG00000169208
Q8IVL8,9011,ENSG00000144410
Q96G01,9012,ENSG00000151746
Q9UQ80,9013,ENSG00000170515
Q9H3Q1,9014,ENSG00000179604
Q9GZK3,9015,ENSG00000168131
Q6UB28,9016,ENSG00000172878
Q99418,9017,ENSG00000105443
Q9H346,9018,ENSG00000181609
Q5T5C0,9020,ENSG00000164506
Q9Y4D7,9021,ENSG00000004399
Q9UMX3,9022,ENSG00000176720
P49771,9025,ENSG00000090554
Q8NGT7,9026,ENSG00000221858
Q96KK4,9027,ENSG00000206474
Q99437,9028,ENSG00000117410
Q9NZC4,9029,ENSG00000135373
P78415,9030,ENSG00000177508
Q8NGI8,9031,ENSG00000176495
Q99623,9032,ENSG00000215021
Q9NQS1,9033,ENSG00000169857
Q9Y698,9034,ENSG00000166862
Q9NRA8,9035,ENSG00000184708
Q9HCN4,9036,ENSG00000198522
Q9NWT6,9037,ENSG00000166135
Q9Y3A3,9038,ENSG00000115540
Q9NUP1,9039,ENSG00000186222
Q99250,9040,ENSG00000136531
Q9UGN5,9042,ENSG00000129484
Q96J01,9043,ENSG00000051596
Q9Y3P8,9044,ENSG00000137078
Q9UPR0,9045,ENSG00000154822
Q13087,9047,ENSG00000185615
P41225,9048,ENSG00000134595
Q9H228,9050,ENSG00000180739
Q9NZJ5,9051,ENSG00000172071
Q92887,9052,ENSG00000023839
Q8WTV0,9053,ENSG00000073060
Q9Y6D6,9054,ENSG00000066777
P48751,9055,ENSG00000114923
Q71UI9,9056,ENSG00000105968
Q9Y4G8,9057,ENSG00000109756
Q96PK6,9058,ENSG00000239306
Q96JJ3,9060,ENSG00000062598
Q15904,9061,ENSG00000071553
Q8NGG5,9062,ENSG00000150261
Q9NYW2,9064,ENSG00000121314
Q99965,9066,ENSG00000104755
Q86YN6,9067,ENSG00000155846
Q8WV92,9068,ENSG00000158411
Q9UI36,9069,ENSG00000276644
Q8NG83,9070,ENSG00000228198
Q13637,9072,ENSG00000118508
Q8NHB8,9074,ENSG00000231861
Q9Y294,9075,ENSG00000111875
Q16762,9076,ENSG00000128311
Q9UHC3,9077,ENSG00000213199
Q96T60,9079,ENSG00000039650
Q9BXJ7,9080,ENSG00000166126
P20742,9081,ENSG00000126838
Q9Y2K3,9082,ENSG00000144821
Q96T58,9083,ENSG00000065526
Q99576,9084,ENSG00000157514
Q96EF6,9085,ENSG00000269190
Q8NH40,9086,ENSG00000181803
Q8NGS0,9087,ENSG00000171505
Q9H244,9089,ENSG00000169313
Q9H2G9,9090,ENSG00000117475
Q9C0A0,9091,ENSG00000152910
Q9BXU8,9092,ENSG00000132446
Q9NY12,9093,ENSG00000109534
Q9NY65,9094,ENSG00000183785
Q96HE7,9096,ENSG00000197930
P10323,9098,ENSG00000100312
Q9Y232,9100,ENSG00000153046
Q9NYM9,9101,ENSG00000177951
Q9BZ76,9103,ENSG00000106714
Q9C0J9,9104,ENSG00000123095
Q8WZ94,9106,ENSG00000182334
P54855,9107,ENSG00000196620
Q8NG99,9108,ENSG00000170923
Q03395,9109,ENSG00000149489
Q92611,9110,ENSG00000134109
Q9UPY8,9111,ENSG00000084764
Q8NGI3,9112,ENSG00000181023
Q96L12,9113,ENSG00000269058
P34972,9114,ENSG00000188822
Q99985,9115,ENSG00000075223
Q9UHV2,9116,ENSG00000197019
Q96RD1,9117,ENSG00000205330
Q99627,9118,ENSG00000198612
Q9NRS6,9119,ENSG00000110025
Q9BT78,9120,ENSG00000138663
Q9Y2D8,9121,ENSG00000117155
Q15569,9122,ENSG00000107140
P30040,9123,ENSG00000089248
Q9H254,9124,ENSG00000160460
Q8NGI0,9125,ENSG00000180988
Q9BX84,9126,ENSG00000119121
Q13123,9127,ENSG00000113141
Q96SI9,9128,ENSG00000165209
Q8NB66,9129,ENSG00000137766
Q5TBA9,9130,ENSG00000073910
Q9Y5S2,9131,ENSG00000198752
P50226,9132,ENSG00000197165
Q14159,9133,ENSG00000164808
Q93062,9134,ENSG00000157110
Q9UBS8,9135,ENSG00000013561
Q9NPB9,9136,ENSG00000129048
Q9UNK0,9138,ENSG00000170310
Q8NGC7,9139,ENSG00000176219
Q8NGN0,9141,ENSG00000171014
Q15785,9142,ENSG00000025772
Q8NH54,9143,ENSG00000184478
Q9Y2Y9,9144,ENSG00000169926
Q8NGG4,9145,ENSG00000181693
Q2TB90,9146,ENSG00000156510
Q8NGK1,9148,ENSG00000278870
Q8N339,9149,ENSG00000205364
Q8NG80,9150,ENSG00000197454
Q9P2S2,9151,ENSG00000110076
Q9UKI3,9152,ENSG00000128218
Q8WW38,9153,ENSG00000169946
Q15818,9154,ENSG00000171246
Q9P1Q5,9155,ENSG00000172146
Q8NGX8,9158,ENSG00000197532
Q9UK05,9159,ENSG00000263761
Q8NGI2,9160,ENSG00000181074
Q9Y6Y0,9161,ENSG00000116679
Q16678,9162,ENSG00000138061
Q9BYH8,9163,ENSG00000144802
Q9BWF3,9164,ENSG00000173933
Q8NGZ9,9165,ENSG00000184022
O14657,9166,ENSG00000136816
Q9Y233,9167,ENSG00000112541
Q7Z7F0,9168,ENSG00000132680
Q8NHC5,9170,ENSG00000196772
Q01954,9171,ENSG00000169594
Q8NG98,9172,ENSG00000174667
Q12948,9173,ENSG00000054598
Q5T230,9174,ENSG00000171794
Q05066,9175,ENSG00000184895
Q9UI32,9176,ENSG00000135423
Q9Y4Z0,9177,ENSG00000130520
Q8N335,9179,ENSG00000152642
P56385,9180,ENSG00000169020
P24310,9181,ENSG00000161281
Q969V1,9182,ENSG00000152034
Q9P225,9183,ENSG00000183914
Q8NGP0,9184,ENSG00000258817
Q8NH10,9185,ENSG00000172199
Q9P2W9,9186,ENSG00000168818
Q8TEW6,9187,ENSG00000125170
Q86UN2,9188,ENSG00000185924
Q5JU85,9189,ENSG00000124313
Q9H9A7,9190,ENSG00000178966
Q8NGN3,9191,ENSG00000254737
Q9NQX3,9192,ENSG00000171723
P48307,9193,ENSG00000105825
Q02218,9194,ENSG00000105953
Q9BXF6,9195,ENSG00000135631
Q9UHF1,9196,ENSG00000172889
Q9UL33,9197,ENSG00000167515
Q99880,9198,ENSG00000185130
P09668,9199,ENSG00000103811
Q92876,9200,ENSG00000167755
P49913,9201,ENSG00000164047
Q92729,9204,ENSG00000060656
Q9Y536,9205,ENSG00000263353
Q8NGE8,9206,ENSG00000172742
Q15109,9207,ENSG00000204305
P32241,9208,ENSG00000114812
Q8NEY8,9209,ENSG00000134283
Q8NH74,9210,ENSG00000279000
Q8NGI4,9211,ENSG00000176200
Q9Y4J8,9212,ENSG00000134769
Q8NGG7,9213,ENSG00000196119
Q9GZT9,9214,ENSG00000135766
Q9P0J1,9215,ENSG00000164951
Q7Z3V4,9216,ENSG00000151148
Q8NG81,9217,ENSG00000177186
Q8NGY9,9218,ENSG00000279263
Q9HBM6,9219,ENSG00000187325
Q9H2P0,9220,ENSG00000101126
Q8NHC4,9221,ENSG00000184155
O60504,9222,ENSG00000120896
Q9BTV7,9223,ENSG00000149679
Q9UP52,9224,ENSG00000106327
Q9UJY1,9225,ENSG00000152137
Q92932,9226,ENSG00000155093
Q9P1U1,9227,ENSG00000133627
Q9HC52,9228,ENSG00000141570
Q8NGA0,9230,ENSG00000161807
Q9Y2Q5,9231,ENSG00000116586
Q9UBR2,9233,ENSG00000101160
Q14134,9234,ENSG00000137699
Q9UJ41,9235,ENSG00000154710
Q8WXD9,9236,ENSG00000167971
Q8NH42,9237,ENSG00000176253
Q8NGS2,9238,ENSG00000197233
Q8WXS5,9239,ENSG00000142408
Q8WZ92,9241,ENSG00000183303
Q8NE63,9242,ENSG00000160396
Q96RP9,9244,ENSG00000168827
Q86YD1,9245,ENSG00000104960
Q8NH56,9246,ENSG00000181009
Q14457,9247,ENSG00000126581
Q8NGX5,9248,ENSG00000173285
Q8NFT8,9249,ENSG00000187957
Q15323,9250,ENSG00000094796
Q9Y620,9251,ENSG00000197275
Q96JA1,9253,ENSG00000144749
P78424,9254,ENSG00000106536
P24557,9255,ENSG00000059377
Q9NP84,9256,ENSG00000006327
Q9Y4X5,9257,ENSG00000166233
Q8NE71,9258,ENSG00000204574
Q8NG75,9259,ENSG00000181698
Q8WVJ9,9260,ENSG00000233608
Q5SW96,9261,ENSG00000157978
Q9Y6R0,9263,ENSG00000105245
Q8N131,9264,ENSG00000152558
Q9Y6X6,9265,ENSG00000041515
P35900,9266,ENSG00000171431
Q9Y5W3,9268,ENSG00000127528
Q9NQT8,9269,ENSG00000197892
Q9BZE9,9270,ENSG00000169696
P59533,9271,ENSG00000257138
Q59EK9,9272,ENSG00000108309
Q9P2K8,9273,ENSG00000128829
Q9NQW8,9274,ENSG00000170289
P41180,9275,ENSG00000036828
Q8NGC9,9276,ENSG00000176198
Q76LX8,9277,ENSG00000160323
Q8NH73,9278,ENSG00000174982
Q8NGN2,9279,ENSG00000196248
Q9Y2D1,9281,ENSG00000169136
Q8N6U8,9282,ENSG00000143147
Q9HD15,9283,ENSG00000213523
Q9UBQ7,9284,ENSG00000137106
Q15723,9286,ENSG00000109381
Q07001,9287,ENSG00000135902
Q70E73,9288,ENSG00000173166
Q9UJT9,9289,ENSG00000183580
P17174,9290,ENSG00000120053
P48745,9291,ENSG00000136999
Q04609,9292,ENSG00000086205
Q16891,9293,ENSG00000132305
Q9UQ13,9294,ENSG00000108061
Q9H1Y0,9295,ENSG00000057663
Q9NVV4,9296,ENSG00000107951
P51172,9297,ENSG00000162572
Q8N307,9298,ENSG00000176945
Q9Y6C9,9299,ENSG00000109919
Q9UKK6,9301,ENSG00000132661
Q8NHB7,9302,ENSG00000232382
Q96RC9,9303,ENSG00000280090
Q9UIF7,9304,ENSG00000132781
Q8NGA1,9305,ENSG00000170929
Q13324,9306,ENSG00000106113
Q15124,9307,ENSG00000154330
Q6MZP7,9308,ENSG00000189308
Q8NGG6,9310,ENSG00000170953
Q9BTD8,9311,ENSG00000126254
Q8NGT5,9312,ENSG00000179468
Q9Y235,9313,ENSG00000124701
Q8N9I0,9314,ENSG00000143858
Q13491,9315,ENSG00000046653
Q96GP6,9316,ENSG00000244486
Q9P2D0,9317,ENSG00000005700
Q13569,9318,ENSG00000139372
Q969P5,9320,ENSG00000156804
Q9BY76,9321,ENSG00000167772
Q8NGX6,9322,ENSG00000198965
Q8NAM6,9324,ENSG00000180532
Q8WYN0,9325,ENSG00000101844
Q13061,9326,ENSG00000186439
Q8NGM8,9328,ENSG00000196099
Q9BU40,9329,ENSG00000101938
Q9NXK6,9331,ENSG00000137819
Q9GZS0,9332,ENSG00000171595
Q6UXB4,9334,ENSG00000182566
Q9ULD0,9337,ENSG00000197444
Q9BUP0,9338,ENSG00000115468
Q96R08,9339,ENSG00000172362
P24592,9340,ENSG00000167779
Q7Z6J2,9341,ENSG00000161835
Q5TCH4,9342,ENSG00000162365
Q9ULH0,9343,ENSG00000134313
Q8NH76,9344,ENSG00000180919
Q8NGV6,9345,ENSG00000230301
Q8NH53,9346,ENSG00000181001
Q8IWV1,9347,ENSG00000122188
Q9BT23,9348,ENSG00000136490
Q86XF0,9349,ENSG00000178700
Q8NCM2,9350,ENSG00000140015
Q93084,9351,ENSG00000074370
Q9ULZ2,9352,ENSG00000035720
Q15468,9353,ENSG00000123473
Q9NS64,9354,ENSG00000177519
Q9Y6G9,9355,ENSG00000144635
Q99726,9356,ENSG00000115194
Q8NGK4,9357,ENSG00000196778
Q96RD2,9358,ENSG00000255307
Q9NS75,9359,ENSG00000152207
Q9UHG2,9360,ENSG00000102109
Q9BWQ8,9363,ENSG00000135472
Q99959,9364,ENSG00000057294
Q969Z0,9365,ENSG00000136270
Q9UI42,9366,ENSG00000128510
Q9UQR1,9368,ENSG00000163848
O60806,9370,ENSG00000143178
Q9UI46,9371,ENSG00000122735
Q8NGK3,9372,ENSG00000181963
P19099,9373,ENSG00000179142
Q09666,9374,ENSG00000124942
P22083,9375,ENSG00000196371
Q96JZ2,9376,ENSG00000196684
Q9NNX1,9377,ENSG00000143367
Q8NGE1,9378,ENSG00000179626
Q14694,9379,ENSG00000103194
Q9UPZ9,9380,ENSG00000112144
O95861,9381,ENSG00000162813
Q5TCY1,9382,ENSG00000146216
Q99933,9383,ENSG00000107262
P48594,9384,ENSG00000206073
Q9Y4X4,9386,ENSG00000118922
Q16696,9387,ENSG00000197838
Q13268,9388,ENSG00000100867
Q13822,9389,ENSG00000136960
Q15842,9390,ENSG00000121361
P54709,9391,ENSG00000069849
Q9UBN6,9392,ENSG00000173530
Q8NG97,9393,ENSG00000181733
Q70CQ2,9394,ENSG00000115464
P52951,9395,ENSG00000168505
Q93091,9396,ENSG00000169413
Q8NGN4,9397,ENSG00000236981
Q8NH50,9398,ENSG00000181752
Q8NGT0,9399,ENSG00000136839
Q96LA8,9401,ENSG00000198890
Q9GZK6,9402,ENSG00000204702
Q96PR1,9403,ENSG00000166006
Q9HCE5,9404,ENSG00000145388
Q99677,9405,ENSG00000147145
P43320,9406,ENSG00000244752
Q7RTX1,9407,ENSG00000173662
Q14766,9408,ENSG00000049323
O60306,9409,ENSG00000021776
Q16825,9410,ENSG00000070778
P23582,9411,ENSG00000163273
Q96RP8,9412,ENSG00000104848
Q9NS28,9413,ENSG00000150681
Q9NQZ3,9415,ENSG00000188120
Q9UI12,9416,ENSG00000047249
Q9NP77,9417,ENSG00000160075
Q9H340,9418,ENSG00000176239
Q9UEW8,9419,ENSG00000198648
Q8NGM9,9420,ENSG00000181518
P37837,9421,ENSG00000177156
Q96GW7,9422,ENSG00000132692
Q03013,9423,ENSG00000168765
Q8N0X7,9424,ENSG00000133104
Q9UBC9,9425,ENSG00000163209
Q9UNX4,9426,ENSG00000065183
Q9UIH9,9427,ENSG00000163884
Q8NGK2,9428,ENSG00000221996
Q9ULB1,9429,ENSG00000179915
Q8NGG0,9430,ENSG00000167822
Q6P4R8,9431,ENSG00000170322
Q9Y6W8,9432,ENSG00000163600
Q9NRQ2,9433,ENSG00000114698
P12429,9434,ENSG00000138772
Q9UNA0,9435,ENSG00000154736
Q16280,9437,ENSG00000183862
Q8NG84,9438,ENSG00000187080
Q5T0T0,9440,ENSG00000165406
Q99541,9442,ENSG00000147872
Q8TEQ8,9443,ENSG00000165282
Q9Y603,9444,ENSG00000010030
Q8NHB1,9445,ENSG00000185372
Q9ULZ3,9446,ENSG00000103490
Q04900,9447,ENSG00000135535
Q9H427,9448,ENSG00000124249
Q96S44,9449,ENSG00000172315
Q9UKP5,9450,ENSG00000049192
Q9Y5C1,9451,ENSG00000132855
Q8NGZ5,9452,ENSG00000177489
Q92522,9453,ENSG00000184897
Q96BD6,9454,ENSG00000171621
Q9UBV2,9455,ENSG00000071537
Q8IZA3,9457,ENSG00000178804
Q9NPY3,9458,ENSG00000125810
Q96IF1,9459,ENSG00000129474
Q9Y6C2,9460,ENSG00000138080
P27338,9461,ENSG00000069535
Q8NHM5,9462,ENSG00000089094
Q8NH70,9463,ENSG00000181961
Q8NGV0,9464,ENSG00000174339
Q9H341,9465,ENSG00000184698
P29033,9466,ENSG00000165474
Q16633,9467,ENSG00000110777
Q99538,9468,ENSG00000100600
Q9UIX4,9469,ENSG00000026559
Q9Y2I2,9470,ENSG00000162631
Q99081,9471,ENSG00000140262
Q9NY47,9472,ENSG00000007402
Q9H772,9473,ENSG00000180875
P42765,9474,ENSG00000167315
Q8NH94,9475,ENSG00000173679
Q9Y240,9476,ENSG00000105472
Q8TD26,9477,ENSG00000124177
Q9UKA4,9478,ENSG00000023516
Q9UL68,9479,ENSG00000186487
Q8IUK8,9480,ENSG00000141668
P48507,9481,ENSG00000023909
Q9UKJ1,9482,ENSG00000085514
Q8NGR8,9483,ENSG00000171496
Q8NGT2,9484,ENSG00000168828
Q9BWX5,9485,ENSG00000130700
Q99519,9486,ENSG00000204386
Q9Y2J2,9488,ENSG00000082397
Q9UKT5,9489,ENSG00000151876
Q8NGG3,9490,ENSG00000172489
Q9Y2H0,9492,ENSG00000080845
Q99928,9493,ENSG00000182256
Q9UL54,9494,ENSG00000149930
Q6SA08,9495,ENSG00000139908
Q8NG85,9496,ENSG00000198128
Q99895,9497,ENSG00000162438
Q86VP1,9498,ENSG00000106052
Q15646,9499,ENSG00000135114
Q9P0W0,9500,ENSG00000147896
Q15025,9501,ENSG00000145901
Q8NGB9,9502,ENSG00000184140
Q9Y259,9503,ENSG00000100288
Q9UIU6,9505,ENSG00000100625
Q9NZ32,9507,ENSG00000131966
Q9P1T7,9508,ENSG00000135272
Q9BQJ4,9509,ENSG00000147027
Q96IZ0,9510,ENSG00000177425
Q6UN15,9512,ENSG00000145216
P07602,9513,ENSG00000197746
Q9UIF8,9515,ENSG00000123636
Q9NZJ0,9516,ENSG00000143476
P29373,9517,ENSG00000143320
O60830,9518,ENSG00000126768
Q9UGF7,9519,ENSG00000112462
Q9Y4A9,9520,ENSG00000186723
Q9BUL9,9521,ENSG00000178718
Q9GZN2,9522,ENSG00000118707
Q9UQ35,9523,ENSG00000167978
Q9UKV3,9524,ENSG00000100813
Q14410,9525,ENSG00000196475
Q9HAW8,9527,ENSG00000242515
Q9Y345,9528,ENSG00000165970
Q8IWZ6,9529,ENSG00000138686
Q15678,9530,ENSG00000152104
Q99972,9531,ENSG00000034971
Q15392,9532,ENSG00000116133
Q9UKM9,9533,ENSG00000125970
Q9UI10,9534,ENSG00000115211
Q9UGU0,9535,ENSG00000100207
Q16322,9536,ENSG00000143105
Q96G21,9537,ENSG00000136718
Q9H4B6,9539,ENSG00000151748
Q9NY15,9540,ENSG00000010327
Q02221,9541,ENSG00000156885
Q8NGR9,9542,ENSG00000171501
Q8NGT1,9543,ENSG00000171133
Q8NH51,9544,ENSG00000280314
Q8WYP3,9545,ENSG00000132669
Q8IVF4,9546,ENSG00000197653
Q7Z412,9547,ENSG00000215193
Q9NSY2,9548,ENSG00000172345
Q9NZI7,9549,ENSG00000153560
Q9P2R6,9550,ENSG00000142599
Q02952,9551,ENSG00000131016
Q9UKV5,9552,ENSG00000159461
Q9GZX7,9553,ENSG00000111732
Q16384,9554,ENSG00000126752
Q9BYV6,9555,ENSG00000147573
Q9BPU6,9556,ENSG00000157851
Q96PE1,9557,ENSG00000020181
Q9UKW6,9558,ENSG00000135374
Q96B01,9559,ENSG00000111247
Q00169,9560,ENSG00000174238
P78549,9561,ENSG00000065057
Q9H210,9562,ENSG00000166368
Q04844,9563,ENSG00000108556
P12104,9565,ENSG00000145384
Q9UHB6,9566,ENSG00000050405
Q8NGG2,9567,ENSG00000181718
Q15776,9568,ENSG00000198315
Q8IWJ2,9569,ENSG00000135968
Q9UGP4,9570,ENSG00000144791
Q96RG2,9571,ENSG00000115687
Q9UKU0,9572,ENSG00000164398
Q7LG56,9573,ENSG00000048392
Q8NGX2,9574,ENSG00000177151
Q9H2K2,9575,ENSG00000107854
Q92565,9576,ENSG00000136237
O15247,9577,ENSG00000155962
Q8NGZ0,9578,ENSG00000177275
Q969F8,9580,ENSG00000116014
Q8NGZ6,9581,ENSG00000169214
Q03431,9582,ENSG00000160801
Q9UQ05,9583,ENSG00000089558
Q9UPX8,9585,ENSG00000162105
Q04828,9586,ENSG00000187134
Q9UBK9,9588,ENSG00000126756
Q13356,9589,ENSG00000100023
Q8NG92,9590,ENSG00000171054
Q96S53,9591,ENSG00000070759
O95985,9592,ENSG00000100038
Q9BRL6,9593,ENSG00000263465
Q9NUW8,9594,ENSG00000042088
Q9BRP4,9595,ENSG00000175575
P55042,9596,ENSG00000166592
Q6XUX3,9597,ENSG00000133059
Q9UBX3,9599,ENSG00000183048
Q9P287,9600,ENSG00000107949
Q6H8Q1,9601,ENSG00000163995
Q9Y5T5,9602,ENSG00000156256
Q96DY7,9603,ENSG00000172167
Q9H222,9604,ENSG00000138075
Q16653,9605,ENSG00000204655
Q96PN6,9606,ENSG00000143199
Q5VZ18,9607,ENSG00000169291
Q8NGL7,9608,ENSG00000181927
Q05639,9609,ENSG00000101210
Q8NGJ0,9610,ENSG00000172320
Q9GZM7,9611,ENSG00000142910
Q96SB8,9612,ENSG00000163029
Q86W92,9613,ENSG00000110841
Q99572,9615,ENSG00000089041
Q96IZ6,9616,ENSG00000087995
Q8NHC7,9617,ENSG00000177174
P59666,9618,ENSG00000239839
Q969M1,9619,ENSG00000158882
Q8IZH2,9620,ENSG00000114127
Q7Z434,9621,ENSG00000088888
P11509,9622,ENSG00000255974
Q9Y496,9623,ENSG00000131437
Q9C0K3,9624,ENSG00000106526
Q8NH60,9625,ENSG00000205495
Q6PKX4,9626,ENSG00000206052
Q96NU0,9627,ENSG00000154529
Q96IK5,9628,ENSG00000087338
Q03828,9629,ENSG00000174279
Q96QU8,9630,ENSG00000169180
P48740,9632,ENSG00000127241
Q7Z7L7,9633,ENSG00000160445
Q96ED9,9634,ENSG00000095066
Q9NZH6,9635,ENSG00000125571
Q9H3M0,9637,ENSG00000162975
Q9ULX9,9638,ENSG00000185022
Q8NGK9,9639,ENSG00000205029
Q9H7Z7,9640,ENSG00000148334
Q9Y5I7,9641,ENSG00000113946
Q6DN90,9642,ENSG00000144711
Q99584,9643,ENSG00000189171
Q9Y2W1,9644,ENSG00000054118
Q9H936,9645,ENSG00000177542
Q8NGX3,9646,ENSG00000186306
Q8NH93,9647,ENSG00000171481
Q8NH83,9648,ENSG00000221840
Q96LD8,9649,ENSG00000166192
Q9HBY0,9650,ENSG00000074771
Q92968,9651,ENSG00000162928
Q8N5J4,9652,ENSG00000166211
P17540,9654,ENSG00000131730
Q96KN7,9655,ENSG00000092200
P16422,9656,ENSG00000119888
P30046,9657,ENSG00000099977
Q8NGL6,9658,ENSG00000181958
Q16558,9659,ENSG00000145936
Q13542,9660,ENSG00000148730
Q7Z569,9661,ENSG00000089234
Q8NGW1,9663,ENSG00000178586
Q9H2C0,9664,ENSG00000261609
Q96E93,9665,ENSG00000139187
Q8N5Z5,9666,ENSG00000100379
P09914,9668,ENSG00000185745
P61626,9669,ENSG00000090382
Q9Y237,9670,ENSG00000102309
Q8IVW6,9671,ENSG00000179361
Q9NS68,9672,ENSG00000127863
Q9NZV1,9673,ENSG00000150938
Q9HB89,9674,ENSG00000171596
Q8NH67,9675,ENSG00000226288
Q14512,9676,ENSG00000137440
Q9NPH5,9677,ENSG00000086991
Q93086,9678,ENSG00000083454
Q9NS82,9680,ENSG00000130876
Q9BQ51,9682,ENSG00000197646
Q8NGA8,9683,ENSG00000176695
Q8NG94,9684,ENSG00000130538
P50995,9685,ENSG00000122359
Q6ZW49,9686,ENSG00000157212
Q9Y2V3,9687,ENSG00000134438
Q8NGB8,9688,ENSG00000182854
Q8NH64,9689,ENSG00000176895
P07741,9690,ENSG00000198931
Q9UQD0,9691,ENSG00000196876
Q96SL8,9692,ENSG00000179943
Q9Y295,9694,ENSG00000185721
Q9Y613,9695,ENSG00000135723
Q13099,9697,ENSG00000032742
Q9H5Q4,9698,ENSG00000162851
Q9Y5K8,9699,ENSG00000100554
Q6PGQ7,9700,ENSG00000136122
Q9P0V9,9701,ENSG00000186522
Q8NHR9,9703,ENSG00000176732
Q93052,9704,ENSG00000145012
P51648,9705,ENSG00000072210
Q8N6H7,9706,ENSG00000149182
P31249,9707,ENSG00000128652
Q8NH37,9708,ENSG00000176547
P19623,9709,ENSG00000116649
P50452,9710,ENSG00000166401
Q9UN36,9711,ENSG00000165795
P54707,9713,ENSG00000075673
Q9Y5P6,9714,ENSG00000173540
Q8NGW6,9715,ENSG00000180433
Q9Y272,9716,ENSG00000108551
Q9H0Y0,9717,ENSG00000152348
Q9BZR8,9718,ENSG00000121380
Q92890,9719,ENSG00000070010
Q03426,9721,ENSG00000110921
Q9BWW4,9722,ENSG00000157216
Q9NRD0,9723,ENSG00000164117
Q9H2B2,9724,ENSG00000132872
Q9HD43,9725,ENSG00000080031
Q8IYJ3,9726,ENSG00000142765
Q96ES7,9727,ENSG00000176476
P41587,9729,ENSG00000106018
Q9Y6H8,9730,ENSG00000121743
Q9Y608,9731,ENSG00000093167
Q9NWT8,9733,ENSG00000175756
Q99595,9734,ENSG00000134375
Q9Y253,9735,ENSG00000170734
Q9Y5A6,9736,ENSG00000166529
P48664,9737,ENSG00000105143
P60903,9738,ENSG00000197747
P50222,9739,ENSG00000106511
Q16763,9741,ENSG00000108106
Q8TD17,9743,ENSG00000197024
Q14393,9744,ENSG00000183087
Q9BXJ9,9745,ENSG00000164134
Q9ULX6,9746,ENSG00000011243
Q5SR56,9747,ENSG00000148110
Q9UGP5,9749,ENSG00000166169
Q9Y5A7,9750,ENSG00000013374
Q9HD20,9751,ENSG00000105726
Q96PY6,9752,ENSG00000137601
Q9UQ52,9753,ENSG00000134115
P04035,9755,ENSG00000113161
Q8NGE7,9757,ENSG00000170605
Q96RD3,9758,ENSG00000205409
Q9NZS9,9759,ENSG00000103429
Q9BSL1,9760,ENSG00000130560
Q96NS5,9761,ENSG00000161664
Q9UQC9,9762,ENSG00000137975
Q13371,9764,ENSG00000136940
Q9GZM6,9765,ENSG00000279116
Q9NPE6,9766,ENSG00000061656
Q9BZE4,9767,ENSG00000107937
